"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
0, 1.000000000000000e+00, 5.551115000000000e-17, 1.001362569217545e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.647272728587491e+00, 1.000000000000000e-10, 7.514624656037916e+05, 1.058909091394941e+00, 1.057468217752900e+00, 0.000000000000000e+00, 2.770313391332643e-01, 9.878127675280424e-08, 9.199169777000286e-08, -3.148885083292147e-04, -2.373417460417921e+01, 8.501038766362596e-01, 1.332552860995638e-16
1, 5.000000000000000e-01, 8.508461000000000e-02, 8.042350324180992e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.113209407350125e+00, 1.000000000000000e-10, 9.293475330424372e+05, 8.452837629078803e-01, 1.051040714262794e+00, 0.000000000000000e+00, -7.275828795242635e-01, 9.832070352289537e-08, 3.397156869271278e-03, -3.661441478471055e-04, -2.040587119581437e+02, 2.521366167153511e+00, 8.653759588292857e-17
2, 0.000000000000000e+00, 0.000000000000000e+00, 1.094262160635858e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.896544107733084e+00, 1.000000000000000e-10, 6.826102420894513e+05, 1.158617643049463e+00, 1.058811758944684e+00, 0.000000000000000e+00, 7.459299918505984e-01, 9.887737735589379e-08, -1.380788222275467e-12, 3.182601386881429e-03, -2.247335034098315e+02, 2.831456985987046e+00, 1.603055500656683e-16
3, 5.000000000000000e-01, -8.508461000000000e-02, 8.732356501837846e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.298533931753460e+00, 1.000000000000000e-10, 8.570369393043829e+05, 9.194135726664542e-01, 1.052881398592638e+00, 0.000000000000000e+00, -3.789731831120168e-01, 9.845274099070527e-08, 3.442346860368370e-03, 3.710147217427170e-04, -2.161108794493638e+02, 2.641172920014738e+00, 1.018900691066191e-16
12, 9.953302609081321e-01, 3.928080762356919e-04, 9.992300237808357e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.641664159870126e+00, 1.000000000000000e-10, 7.519636810742725e+05, 1.056665663908081e+00, 1.057479898282003e+00, 0.000000000000000e+00, 2.664811896365311e-01, 9.878211249304067e-08, 8.300873842205646e-04, -7.225383779840392e-05, -1.322702874521706e+01, 1.381370031408920e+00, 1.328829142829731e-16
13, 9.900902163816916e-01, 8.625837614035186e-04, 9.983003774529049e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.639151077516260e+00, 1.000000000000000e-10, 7.526428338167119e+05, 1.055660430966572e+00, 1.057457709932974e+00, 0.000000000000000e+00, 2.617538882755205e-01, 9.878052491589026e-08, 9.114633849826697e-04, -8.449209919373010e-05, -1.129450706261808e+01, 1.447212491948868e+00, 1.326395146611638e-16
14, 9.844794051378548e-01, 1.398675779957617e-03, 9.971442994555756e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.635990973788207e+00, 1.000000000000000e-10, 7.534939920397596e+05, 1.054396389475397e+00, 1.057416053073843e+00, 0.000000000000000e+00, 2.558094899029078e-01, 9.877754432216794e-08, 9.476195202884621e-04, -9.350064142267731e-05, -9.860214749037269e+00, 1.475245171286284e+00, 1.323362693568170e-16
15, 9.785568911191920e-01, 2.000565078474549e-03, 9.960146981231202e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.632905544923533e+00, 1.000000000000000e-10, 7.543287249139823e+05, 1.053162217929572e+00, 1.057376181209113e+00, 0.000000000000000e+00, 2.500055606966722e-01, 9.877469139297086e-08, 9.598064418575774e-04, -1.005793530432036e-04, -8.444089996628842e+00, 1.484360423170050e+00, 1.320400853471826e-16
16, 9.723566778924241e-01, 2.669031979177175e-03, 9.947799623926782e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.629564013996203e+00, 1.000000000000000e-10, 7.552497843069701e+05, 1.051825605558690e+00, 1.057344986150308e+00, 0.000000000000000e+00, 2.437198837962227e-01, 9.877245927373339e-08, 9.627194441709029e-04, -1.068569715706256e-04, -7.370466980091197e+00, 1.486214726961710e+00, 1.317155723597587e-16
17, 9.659016001617013e-01, 3.405238136913897e-03, 9.935626021366559e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.626287902340976e+00, 1.000000000000000e-10, 7.561634507551595e+05, 1.050515160896648e+00, 1.057321560450761e+00, 0.000000000000000e+00, 2.375572655824784e-01, 9.877078305907243e-08, 9.619298445515627e-04, -1.127651320037466e-04, -6.680728971439992e+00, 1.485242344491389e+00, 1.313954301482045e-16
18, 9.592083492771265e-01, 4.210384522016559e-03, 9.921878034508387e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.622606670159459e+00, 1.000000000000000e-10, 7.572018033124972e+05, 1.049042668024096e+00, 1.057302523146843e+00, 0.000000000000000e+00, 2.306325844732005e-01, 9.876942084057615e-08, 9.598228297698043e-04, -1.184894573316827e-04, -6.231936427853107e+00, 1.483155531547397e+00, 1.310336835937716e-16
19, 9.522897741777424e-01, 5.085608538730054e-03, 9.908344479042381e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.618989114720626e+00, 1.000000000000000e-10, 7.582277028340414e+05, 1.047595645848617e+00, 1.057286258127619e+00, 0.000000000000000e+00, 2.238276842186562e-01, 9.876825698402552e-08, 9.565487724252025e-04, -1.239907217676063e-04, -5.911724193841497e+00, 1.480199836739196e+00, 1.306779014165857e-16
20, 9.451561583331421e-01, 6.031871672267523e-03, 9.891916767295438e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.614608054680024e+00, 1.000000000000000e-10, 7.594790630432002e+05, 1.045843221832442e+00, 1.057270543652570e+00, 0.000000000000000e+00, 2.155865730347208e-01, 9.876713251379274e-08, 9.544905975726979e-04, -1.295404908457663e-04, -5.711486758985815e+00, 1.477983875483845e+00, 1.302462851091756e-16
21, 9.378159094843285e-01, 7.049956371582586e-03, 9.876435335804772e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.610479706292555e+00, 1.000000000000000e-10, 7.606617460029431e+05, 1.044191882477516e+00, 1.057255828620713e+00, 0.000000000000000e+00, 2.078208319237026e-01, 9.876607955264327e-08, 9.531353907566799e-04, -1.350621239670289e-04, -5.606849260163767e+00, 1.476394771588029e+00, 1.298402490720406e-16
22, 9.302760494427528e-01, 8.140427425297697e-03, 9.858980326028464e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.605830464187535e+00, 1.000000000000000e-10, 7.620011927687671e+05, 1.042332185635578e+00, 1.057241368951453e+00, 0.000000000000000e+00, 1.990752496323348e-01, 9.876504485745431e-08, 9.520756359265706e-04, -1.404834663413412e-04, -5.458526956421291e+00, 1.474895623277104e+00, 1.293829448568697e-16
23, 9.225425163915051e-01, 9.303621021225219e-03, 9.841194626380808e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.601094248376446e+00, 1.000000000000000e-10, 7.633708473717765e+05, 1.040437699311213e+00, 1.057227032704102e+00, 0.000000000000000e+00, 1.901660631047468e-01, 9.876401898717630e-08, 9.515624725318548e-04, -1.458258514063641e-04, -5.326992069400190e+00, 1.473799395204296e+00, 1.289178109184479e-16
24, 9.146203641543068e-01, 1.053964313886322e-02, 9.820991809395802e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.595715015685552e+00, 1.000000000000000e-10, 7.649329477091220e+05, 1.038286006234937e+00, 1.057210948126036e+00, 0.000000000000000e+00, 1.800473123277500e-01, 9.876286800210822e-08, 9.533723789682237e-04, -1.513589540953174e-04, -5.250391642251813e+00, 1.474320915643181e+00, 1.283904259087805e-16
25, 9.065139549408580e-01, 1.184834158408448e-02, 9.802168133583431e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.590694244957263e+00, 1.000000000000000e-10, 7.663917529201469e+05, 1.036277697943696e+00, 1.057192331146904e+00, 0.000000000000000e+00, 1.706028560962875e-01, 9.876153579203509e-08, 9.566639380727234e-04, -1.569615595092835e-04, -5.169694675983508e+00, 1.476083689737194e+00, 1.279004184383578e-16
26, 8.982270214863128e-01, 1.322932812471328e-02, 9.779647298657916e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.584682472068061e+00, 1.000000000000000e-10, 7.681436618557405e+05, 1.033872988788106e+00, 1.057167970597453e+00, 0.000000000000000e+00, 1.592942485142576e-01, 9.875979256121161e-08, 9.632201061971377e-04, -1.629381998706101e-04, -5.096399448497353e+00, 1.480066492759396e+00, 1.273155232486446e-16
27, 8.897627755622129e-01, 1.468196911750672e-02, 9.757677124448181e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.578800862885130e+00, 1.000000000000000e-10, 7.698559200768070e+05, 1.031520345115021e+00, 1.057137197674345e+00, 0.000000000000000e+00, 1.482304888835332e-01, 9.875759043551386e-08, 9.734119731640462e-04, -1.693798459005558e-04, -5.195153525091476e+00, 1.486837093097271e+00, 1.267469684640797e-16
28, 8.811239726470761e-01, 1.620536690036474e-02, 9.733819745111122e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.572400062240791e+00, 1.000000000000000e-10, 7.717205797985252e+05, 1.028960024857381e+00, 1.057097883258197e+00, 0.000000000000000e+00, 1.361900901473041e-01, 9.875477703072792e-08, 9.874108120859909e-04, -1.763452811213277e-04, -5.385678623032166e+00, 1.496287257756618e+00, 1.261315626228030e-16
29, 8.723129769358932e-01, 1.779839199499992e-02, 9.707996358018601e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.565457197516719e+00, 1.000000000000000e-10, 7.737455080413093e+05, 1.026182878967855e+00, 1.057049097592883e+00, 0.000000000000000e+00, 1.231300271497991e-01, 9.875128577653030e-08, 1.006202367241815e-03, -1.840391432844354e-04, -5.769264434674371e+00, 1.509075387205014e+00, 1.254677141340601e-16
30, 8.633317736869018e-01, 1.945964373411202e-02, 9.683466065979209e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.558834867921505e+00, 1.000000000000000e-10, 7.756718380145640e+05, 1.023533947129868e+00, 1.056991308851524e+00, 0.000000000000000e+00, 1.106729154039980e-01, 9.874715013224345e-08, 1.027820766789431e-03, -1.921232137215675e-04, -6.224128545015775e+00, 1.523883090922929e+00, 1.248398656356549e-16
31, 8.541820112619664e-01, 2.118748424308823e-02, 9.653330326565567e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.550704279908218e+00, 1.000000000000000e-10, 7.780533575062037e+05, 1.020281711924673e+00, 1.056921992109708e+00, 0.000000000000000e+00, 9.537865347028336e-02, 9.874218934218687e-08, 1.055140061313589e-03, -2.011443176089588e-04, -6.822610451642118e+00, 1.542196532553213e+00, 1.240704125128327e-16
32, 8.448650259915164e-01, 2.298001178744970e-02, 9.626521937073869e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.543431403799295e+00, 1.000000000000000e-10, 7.801734798788702e+05, 1.017372561481211e+00, 1.056843341895981e+00, 0.000000000000000e+00, 8.169781365407799e-02, 9.873656039109466e-08, 1.086627497850588e-03, -2.108272929928577e-04, -7.599941341827117e+00, 1.563443463886015e+00, 1.233896176157867e-16
33, 8.353818648631023e-01, 2.483508563453298e-02, 9.595216895957076e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.534947184888347e+00, 1.000000000000000e-10, 7.826667425116245e+05, 1.013978873916958e+00, 1.056754511035801e+00, 0.000000000000000e+00, 6.573834477987552e-02, 9.873020257066419e-08, 1.121423258996590e-03, -2.209990638472212e-04, -8.363272226119564e+00, 1.586251050072252e+00, 1.225965561396517e-16
34, 8.257333172708757e-01, 2.675030073334016e-02, 9.563243735495085e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.526268095180048e+00, 1.000000000000000e-10, 7.852256112337888e+05, 1.010507238033766e+00, 1.056657412466809e+00, 0.000000000000000e+00, 4.941230893498511e-02, 9.872325271323495e-08, 1.159982507086895e-03, -2.317300386250398e-04, -9.420227871450368e+00, 1.611129624692307e+00, 1.217898457806508e-16
35, 8.159199012091835e-01, 2.872300770377837e-02, 9.530690515139335e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.517418241015817e+00, 1.000000000000000e-10, 7.878444855768394e+05, 1.006967296368204e+00, 1.056552297830524e+00, 0.000000000000000e+00, 3.276505200328965e-02, 9.871572875162610e-08, 1.200927814152571e-03, -2.427160784053305e-04, -1.063333791206018e+01, 1.637019323868591e+00, 1.209717989636461e-16
36, 8.059419020876648e-01, 3.075028692963824e-02, 9.494521872799379e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.507591007031532e+00, 1.000000000000000e-10, 7.907761665270594e+05, 1.003036402774634e+00, 1.056436981464237e+00, 0.000000000000000e+00, 1.427926839280949e-02, 9.870747414327513e-08, 1.246362184676569e-03, -2.543436769719799e-04, -1.206553090214811e+01, 1.664988271100841e+00, 1.200659222165266e-16
37, 7.957993699920752e-01, 3.282898103585338e-02, 9.458978709534024e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.497912674701414e+00, 1.000000000000000e-10, 7.936724318309478e+05, 9.991650698427295e-01, 1.056313900818529e+00, 0.000000000000000e+00, -3.926419743952576e-03, 9.869866326419974e-08, 1.294117186576213e-03, -2.661285141117088e-04, -1.374776888847996e+01, 1.693820609119896e+00, 1.191799365951015e-16
38, 7.854921373916094e-01, 3.495567539750465e-02, 9.420876093461421e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.487538961758816e+00, 1.000000000000000e-10, 7.968012570866465e+05, 9.950155846658428e-01, 1.056181585231161e+00, 0.000000000000000e+00, -2.344017234216770e-02, 9.868919073080174e-08, 1.344416175556457e-03, -2.780564194771780e-04, -1.554623709149625e+01, 1.723309368657503e+00, 1.182337450884329e-16
39, 7.750198342345465e-01, 3.712667055803198e-02, 9.378607881309085e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.476043213116943e+00, 1.000000000000000e-10, 8.003038568245664e+05, 9.904172852092624e-01, 1.056038697580155e+00, 0.000000000000000e+00, -4.506456046338087e-02, 9.867896068715171e-08, 1.400550535751833e-03, -2.907440617612919e-04, -1.780975173486020e+01, 1.755284459745260e+00, 1.171881246660022e-16
