"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -4.263943173,      -3.543486814,      -4.096527151,       -3.68530083,      -4.172856323,       3.343646209,   -0.007554076959,      0.1682082479,                 0,                 0,                 0,    -0.03651875879,    -0.02251886329,      0.1668651538,                 0,      -22.26721396,      0.0137660486
          0,           0,           1,      -4.307299737,      -4.332976877,      -4.324879136,      -3.733010908,      -4.838161473,       2.781444006,   -0.004759502157,      0.2302655817,                 0,                 0,                 0,    -0.03445906495,    -0.02526749239,      0.2289245396,                 0,      -48.38018223,      0.0137660486
          0,           0,           2,      -4.345091503,      -4.370135065,      -4.363560006,       -3.77598966,      -5.328288867,       2.343035363,  -0.0006698603734,      0.3040208215,                 0,                 0,                 0,    -0.03122849168,    -0.02776901603,      0.3027507066,                 0,       -453.857003,      0.0137660486
          0,           0,           3,      -4.388509788,      -4.401580244,      -4.397797878,        -3.8248979,      -5.780260262,         2.1040197,    0.004258959603,      0.3848730363,                 0,                 0,                 0,    -0.02710308284,    -0.03006735969,      0.3837204018,                 0,       90.36785323,      0.0137660486
          0,           0,           4,      -4.438897452,      -4.433056082,      -4.428139435,      -3.881160258,      -6.204341724,       1.940281252,    0.009414542184,      0.4660537125,                 0,                 0,                 0,    -0.02273483711,    -0.03216912412,      0.4650374651,                 0,       49.50359809,      0.0137660486
          0,           0,           5,      -4.496162646,      -4.465954159,      -4.455678435,      -3.944732383,      -6.569442186,       1.768392319,     0.01409369597,       0.540001659,                 0,                 0,                 0,    -0.01881326698,    -0.03410066156,      0.5391081235,                 0,       38.31512048,      0.0137660486
          0,           0,           6,      -4.556594494,      -4.501254912,      -4.484236267,       -4.01148849,      -6.834445658,       1.597614699,     0.01774323722,      0.6003714014,                 0,                 0,                 0,    -0.01575192333,    -0.03584728839,      0.5995628524,                 0,       33.83663273,      0.0137660486
          0,           0,           7,       -4.61076388,      -4.539935964,      -4.519564579,      -4.070311425,      -7.008174136,       1.489892583,     0.02008443136,      0.6434198742,                 0,                 0,                 0,    -0.01370101734,     -0.0373529553,      0.6426486409,                 0,       32.03575261,      0.0137660486
          0,           0,           8,       -4.64791693,      -4.582599703,      -4.566156449,      -4.108719456,      -7.127928306,       1.446530332,     0.02110713438,      0.6690369247,                 0,                 0,                 0,     -0.0126811255,    -0.03861794637,      0.6682548706,                 0,       31.69719359,      0.0137660486
          0,           0,           9,        -4.6672896,      -4.629728344,       -4.62503743,      -4.126486035,      -7.219618602,       1.394792023,     0.02100089834,      0.6801121531,                 0,                 0,                 0,    -0.01260692244,    -0.03971105655,      0.6792765347,                 0,       32.38490764,      0.0137660486
          0,           0,          10,      -4.679964388,      -4.681639554,       -4.69283755,      -4.136914632,       -7.29596117,       1.302157197,     0.02010488419,      0.6810752215,                 0,                 0,                 0,    -0.01323580598,    -0.04068935577,       0.680155894,                 0,       33.87610767,      0.0137660486
          0,           0,          11,      -4.698990991,      -4.737258619,      -4.761857581,      -4.154439721,      -7.363159685,       1.144914967,     0.01883577937,      0.6767398296,                 0,                 0,                 0,     -0.0141882005,      -0.041566931,      0.6757246287,                 0,       35.92842198,      0.0137660486
          0,           0,          12,       -4.73317808,      -4.793794032,      -4.821855187,      -4.188057961,      -7.423400559,      0.9371333747,     0.01757489206,      0.6711699976,                 0,                 0,                 0,    -0.01510351466,    -0.04232627773,      0.6700645705,                 0,       38.18913909,      0.0137660486
          0,           0,          13,       -4.78697587,      -4.847985157,      -4.865632544,      -4.241822399,      -7.477102874,      0.6895150351,     0.01658418539,      0.6669575203,                 0,                 0,                 0,    -0.01575554119,    -0.04293752038,      0.6657805483,                 0,       40.21647761,      0.0137660486
          0,           0,          14,      -4.860129808,      -4.898956279,      -4.896059298,      -4.314513835,      -7.524992656,      0.4195194117,     0.01596009538,      0.6650833898,                 0,                 0,                 0,    -0.01609702549,    -0.04339205703,       0.663858245,                 0,       41.67164256,      0.0137660486
          0,           0,          15,       -4.94467633,      -4.949463533,      -4.923923335,      -4.396244029,      -7.570430648,      0.1895592605,      0.0156505854,       0.665189967,                 0,                 0,                 0,    -0.01622303589,    -0.04370983554,      0.6639368067,                 0,        42.5025614,      0.0137660486
          0,           0,          16,      -5.022509032,      -5.003576208,      -4.958826988,      -4.467036861,      -7.616965513,     0.03238446275,     0.01552538246,      0.6662190621,                 0,                 0,                 0,    -0.01628132518,    -0.04392627831,      0.6649506435,                 0,       42.91160388,      0.0137660486
          0,           0,          17,      -5.076897176,      -5.063103152,      -5.003696799,      -4.512449715,      -7.664077889,    -0.09375746545,     0.01546099795,      0.6671540263,                 0,                 0,                 0,    -0.01637408002,    -0.04407375353,      0.6658761458,                 0,       43.15077388,      0.0137660486
          0,           0,          18,      -5.113784645,      -5.125721182,      -5.054823901,      -4.543834831,      -7.708944927,     -0.1873610794,     0.01539669845,      0.6674896546,                 0,                 0,                 0,    -0.01650662491,    -0.04416771648,      0.6662047058,                 0,       43.35277832,      0.0137660486
          0,           0,          19,      -5.153372283,      -5.185780663,       -5.10622599,      -4.583593569,       -7.74929596,     -0.2869202739,     0.01533802382,       0.667274561,                 0,                 0,                 0,    -0.01660293338,    -0.04420698306,      0.6659852381,                 0,       43.50459803,      0.0137660486
          0,           0,          20,        -5.2058928,       -5.23798871,      -5.156283937,      -4.642222219,      -7.784988497,     -0.3890727878,     0.01531921483,      0.6668726519,                 0,                 0,                 0,    -0.01656274331,    -0.04418988914,      0.6655832524,                 0,       43.53177754,      0.0137660486
          0,           0,          21,      -5.265221329,      -5.281324909,      -5.209426348,      -4.713695748,      -7.819559068,     -0.4949798456,     0.01535394276,      0.6666907954,                 0,                 0,                 0,    -0.01632021064,    -0.04413908795,      0.6654052158,                 0,       43.42147199,      0.0137660486
          0,           0,          22,      -5.318234958,      -5.318757271,      -5.269729966,      -4.781448685,      -7.854931556,     -0.5462245995,     0.01540735208,      0.6670148274,                 0,                 0,                 0,    -0.01588420908,    -0.04411477698,      0.6657327189,                 0,       43.29198321,      0.0137660486
          0,           0,          23,      -5.362328995,      -5.353398591,      -5.333830036,      -4.835205864,      -7.893241881,     -0.5678456147,     0.01540937669,      0.6679450535,                 0,                 0,                 0,    -0.01534595075,    -0.04419568508,      0.6666594219,                 0,       43.34666268,      0.0137660486
          0,           0,          24,      -5.408815329,      -5.386415895,       -5.39132849,      -4.882160903,      -7.931296877,     -0.5846189282,     0.01530001764,      0.6694100514,                 0,                 0,                 0,    -0.01484638022,    -0.04443520543,      0.6681088384,                 0,        43.7522405,      0.0137660486
