"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -3.814875131,      -15.64587229,       -15.6189668,        -3.2483149,       0.378362494,       6.366199887,        0.14045405,       0.179922537,                 0,                 0,                 0,     0.04845355023,      0.1206771459,      0.1937433507,                 0,         1.2810064,    0.001039391208
          0,           0,           1,      -3.753822313,      -3.746035061,       -3.62819406,      -3.203410966,     -0.2217412961,        5.76626536,      0.2175859813,      0.3626898744,                 0,                 0,                 0,     0.09397837308,      0.1780856518,      0.3836314701,                 0,       1.666880707,    0.001039391208
          0,           0,           2,      -3.658654104,      -3.711400226,       -3.50273978,      -3.114059585,     -0.8202925016,        5.16801601,      0.2959974445,       0.534857993,                 0,                 0,                 0,      0.1353529437,      0.2378853704,      0.5631146512,                 0,        1.80696828,    0.001039391208
          0,           0,           3,      -3.638328801,      -3.705571829,      -3.491926245,      -3.096362497,      -1.416190091,       4.572646405,      0.3698025449,      0.6848575112,                 0,                 0,                 0,      0.1699803757,       0.295444528,      0.7200668467,                 0,       1.851954565,    0.001039391208
          0,           0,           4,      -3.645605028,      -3.734363797,      -3.527977296,      -3.104647451,      -2.007826766,       3.981904393,      0.4333327322,      0.8024951358,                 0,                 0,                 0,      0.1959379214,      0.3462022243,      0.8437533524,                 0,       1.851914421,    0.001039391208
          0,           0,           5,      -3.660853327,      -3.776599279,      -3.588363105,      -3.119583669,      -2.593229419,       3.398002659,      0.4806592671,      0.8803210499,                 0,                 0,                 0,      0.2121663997,      0.3850492285,      0.9261401479,                 0,        1.83148669,    0.001039391208
          0,           0,           6,      -3.676318792,      -3.821572391,      -3.660692285,      -3.133786819,      -3.168511803,       2.825651986,      0.5069457388,      0.9157989893,                 0,                 0,                 0,      0.2188086408,       0.407443872,      0.9641946184,                 0,       1.806502983,    0.001039391208
          0,           0,           7,       -3.69096216,      -3.865396197,      -3.733484128,      -3.146685796,       -3.72017116,       2.281238901,      0.5105968817,      0.9128162855,                 0,                 0,                 0,      0.2173305914,       0.411389464,      0.9616139847,                 0,       1.787743557,    0.001039391208
          0,           0,           8,      -3.707472604,      -3.907991696,      -3.793949985,      -3.161461595,      -4.230173609,       1.794557388,      0.4947999436,      0.8816924534,                 0,                 0,                 0,      0.2103209795,      0.3989661413,      0.9289965472,                 0,       1.781917045,    0.001039391208
          0,           0,           9,      -3.729503209,      -3.947644263,      -3.833589803,      -3.182209958,      -4.685771105,       1.408346029,       0.467016466,       0.836960284,                 0,                 0,                 0,       0.200930006,      0.3760597107,       0.881581528,                 0,       1.792142986,    0.001039391208
          0,           0,          10,      -3.759494754,      -3.980520025,      -3.856361606,      -3.211742996,      -5.077273685,       1.120538337,      0.4373699141,      0.7933973527,                 0,                 0,                 0,      0.1920897249,      0.3511771925,      0.8351325526,                 0,       1.814019042,    0.001039391208
          0,           0,          11,      -3.796640292,       -4.00665095,      -3.875269291,      -3.249014764,      -5.403641259,        0.85522279,      0.4146434242,      0.7614340213,                 0,                 0,                 0,      0.1856336257,      0.3319516478,      0.8009488383,                 0,       1.836358608,    0.001039391208
          0,           0,          12,       -3.83733694,      -4.031899377,      -3.901064951,      -3.289438716,      -5.674544079,      0.5993685663,      0.4025767371,      0.7455280305,                 0,                 0,                 0,      0.1824805758,      0.3216313751,      0.7838579795,                 0,       1.851890489,    0.001039391208
          0,           0,          13,      -3.878838628,       -4.05933019,      -3.937199515,      -3.330078664,      -5.901729581,      0.4552458821,      0.3997974595,      0.7440409064,                 0,                 0,                 0,      0.1823465513,      0.3190246023,      0.7820857895,                 0,       1.861044608,    0.001855773551
          0,           0,          14,      -3.919577472,      -4.087966108,      -3.980978334,      -3.369833476,      -6.093961077,      0.3592821747,      0.4022810158,      0.7511619222,                 0,                 0,                 0,      0.1839900808,      0.3207426053,        0.78942918,                 0,         1.8672567,    0.001855773551
          0,           0,          15,      -3.957969258,      -4.116794873,       -4.02663531,      -3.407026429,      -6.256906656,      0.2717965354,      0.4058493918,      0.7601225954,                 0,                 0,                 0,        0.18593702,      0.3233451772,      0.7987164611,                 0,       1.872917912,    0.001855773551
          0,           0,          16,      -3.993465936,       -4.14492792,      -4.069075455,      -3.440955555,      -6.394641793,      0.1889975134,      0.4077550754,      0.7662771519,                 0,                 0,                 0,      0.1872071723,      0.3245905531,      0.8050377928,                 0,       1.879258403,    0.001855773551
          0,           0,          17,      -4.026632772,      -4.172176419,      -4.107342792,      -3.472115792,      -6.511917199,       0.115487051,      0.4072427017,      0.7683297382,                 0,                 0,                 0,      0.1875785051,      0.3238643756,      0.8070248267,                 0,       1.886663002,    0.001855773551
          0,           0,          18,       -4.05853292,      -4.199276754,      -4.144631652,      -3.501818441,      -6.613746715,     0.04866758646,      0.4051003857,      0.7675833686,                 0,                 0,                 0,      0.1873701593,      0.3218128134,      0.8060564889,                 0,       1.894797921,    0.001855773551
          0,           0,          19,      -4.089355197,      -4.226899176,      -4.183373032,      -3.530763911,      -6.702696834,   -0.008845167303,      0.4024814517,      0.7660990147,                 0,                 0,                 0,      0.1870300346,      0.3193651959,      0.8043039792,                 0,       1.903439305,    0.001855773551
          0,           0,          20,      -4.117754445,      -4.253867617,      -4.218685614,      -3.558179702,      -6.781854116,    -0.05800760531,      0.3999824421,      0.7651939531,                 0,                 0,                 0,      0.1868233857,      0.3169756841,      0.8031401842,                 0,       1.913068856,    0.001855773551
          0,           0,          21,       -4.14094509,      -4.276009088,       -4.23548651,      -3.581527587,      -6.853840635,     -0.1008412517,      0.3974537099,      0.7650402365,                 0,                 0,                 0,      0.1867650532,      0.3144773054,      0.8027203992,                 0,       1.924853681,    0.001855773551
          0,           0,          22,      -4.154977592,       -4.28545616,      -4.218629902,      -3.596392096,      -6.920413302,     -0.1405150383,      0.3943246013,      0.7651404123,                 0,                 0,                 0,      0.1867304209,      0.3113551043,      0.8024897138,                 0,       1.940382137,    0.001855773551
          0,           0,          23,        -4.1558546,      -4.271632257,      -4.170607696,      -3.597781819,      -6.982307219,     -0.1809194387,      0.3899674912,      0.7649486877,                 0,                 0,                 0,      0.1865790085,      0.3070425746,      0.8018391338,                 0,         1.9615704,    0.001855773551
          0,           0,          24,      -4.142744319,      -4.228552786,      -4.107083072,      -3.584603299,      -7.039016918,     -0.2235854796,      0.3837923161,      0.7640961677,                 0,                 0,                 0,      0.1861721282,      0.3009918892,      0.8003395393,                 0,       1.990910541,    0.001855773551
          0,           0,          25,      -4.119894718,      -4.163694683,      -4.040907861,       -3.56265513,      -7.088652353,     -0.2671482409,       0.375096873,      0.7621695861,                 0,                 0,                 0,       0.185266306,      0.2925483916,        0.79750585,                 0,       2.031927326,    0.001855773551
          0,           0,          26,       -4.09285578,      -4.092479778,      -3.979366978,      -3.539772239,      -7.128788298,     -0.3070991771,      0.3628388182,       0.758292557,                 0,                 0,                 0,      0.1833225109,      0.2807680706,      0.7923565489,                 0,       2.089888179,    0.001855773551
          0,           0,          27,      -4.064879254,      -4.026538098,      -3.926897696,      -3.519992638,      -7.159448804,     -0.3366431341,       0.345446373,      0.7507668129,                 0,                 0,                 0,      0.1792876178,      0.2642671943,      0.7830369429,                 0,       2.173323768,    0.001855773551
          0,           0,          28,      -4.039426358,      -3.971444023,      -3.885947847,      -3.505646456,      -7.186783114,      -0.357476826,      0.3208043718,      0.7369688302,                 0,                 0,                 0,      0.1714376794,      0.2412193472,      0.7667148937,                 0,       2.297253077,    0.001855773551
          0,           0,          29,      -4.019966634,      -3.927492116,      -3.855733136,       -3.49694182,       -7.22130972,      -0.375971189,      0.2866818767,      0.7137168861,                 0,                 0,                 0,      0.1574645172,      0.2097419105,      0.7399909614,                 0,       2.489577975,    0.001855773551
          0,           0,          30,      -4.005495202,      -3.890517699,      -3.828948483,      -3.486894258,      -7.252439419,     -0.3489134857,      0.2418023707,      0.6784175947,                 0,                 0,                 0,      0.1351011212,       0.168839251,      0.7001515026,                 0,       2.805669741,    0.001855773551
          0,           0,          31,       -3.98942782,      -3.854845782,      -3.794619372,      -3.464659877,      -7.194375012,     -0.2769796566,      0.1871818183,      0.6308337857,                 0,                 0,                 0,      0.1033282686,      0.1195466922,       0.647067915,                 0,       3.370165924,    0.001855773551
          0,           0,          32,      -3.964435971,      -3.818720834,      -3.753778391,      -3.426244665,      -7.041685658,     -0.2052380066,       0.127020747,      0.5749140928,                 0,                 0,                 0,     0.06376875078,     0.06562448525,      0.5851101702,                 0,       4.526143219,    0.001855773551
