"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
0, 1.000000000000000e+00, 5.551115000000000e-17, 9.937551505657645e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.669680932127758e+00, 1.000000000000000e-10, 7.723325029173474e+05, 1.067872372811353e+00, 1.074582981736892e+00, 0.000000000000000e+00, 2.465199886832970e-01, 1.000004781864075e-07, 1.935915437011600e-07, -6.626658046208659e-04, -9.158433067259192e+01, 1.380864879773169e+00, 1.286692699469484e-16
1, 5.000000000000000e-01, 8.508461000000000e-02, 7.478491423915692e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.995052402304595e+00, 1.000000000000000e-10, 1.011207221178261e+06, 7.980209608919240e-01, 1.067088154089352e+00, 0.000000000000000e+00, -7.336102801883707e-01, 9.946751442779236e-08, 2.383025619500500e-03, -2.568415055078093e-04, -1.663216966205355e+02, 2.290421592922932e+00, 7.395606987334295e-17
2, 0.000000000000000e+00, 0.000000000000000e+00, 1.031261769660885e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.768390856422822e+00, 1.000000000000000e-10, 7.307181418107961e+05, 1.107356342527878e+00, 1.073787834578621e+00, 0.000000000000000e+00, 3.899301475522578e-01, 9.994402127121612e-08, -1.920816783434698e-12, 4.427322060409677e-03, -9.612617688252028e+02, 3.649614764187363e+00, 1.411298780969516e-16
3, 5.000000000000000e-01, -8.508461000000000e-02, 8.629721921902547e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.306968539761821e+00, 1.000000000000000e-10, 8.773008385094067e+05, 9.227874158702093e-01, 1.069313037223299e+00, 0.000000000000000e+00, -2.804446725148275e-01, 9.962591895109067e-08, 3.169444129092347e-03, 3.416013781680471e-04, -3.289061088315501e+02, 2.832976356444572e+00, 9.836668355694559e-17
12, 9.953302609081321e-01, 3.928080762356919e-04, 9.899802924950252e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.660169108946005e+00, 1.000000000000000e-10, 7.686142162613153e+05, 1.064067643538803e+00, 1.074837197876997e+00, 0.000000000000000e+00, 2.327007898198794e-01, 1.000185236726377e-07, 6.324093969501326e-04, -5.504722377190093e-05, 2.228005663688647e+01, 1.348712623374143e+00, 1.288006895073142e-16
13, 9.900902163816916e-01, 8.625837614035186e-04, 9.890856757557775e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.657999346629091e+00, 1.000000000000000e-10, 7.692687220352376e+05, 1.063199738612072e+00, 1.074931893841919e+00, 0.000000000000000e+00, 2.295484628294797e-01, 1.000252451124867e-07, 6.430053170511821e-04, -5.960620023306512e-05, 8.297862212941014e+00, 1.359601860348844e+00, 1.285748562934468e-16
14, 9.844794051378548e-01, 1.398675779957617e-03, 9.880707447911901e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.655222553922774e+00, 1.000000000000000e-10, 7.700307560109426e+05, 1.062089021529587e+00, 1.074911920152073e+00, 0.000000000000000e+00, 2.255142151486776e-01, 1.000238274210053e-07, 6.529252225441959e-04, -6.442345878474825e-05, 1.651995085670580e+00, 1.369753541184176e+00, 1.283158391639144e-16
15, 9.785568911191920e-01, 2.000565078474549e-03, 9.869462554650850e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.652033314614391e+00, 1.000000000000000e-10, 7.708653053211538e+05, 1.060813325806278e+00, 1.074844065654198e+00, 0.000000000000000e+00, 2.208807467395598e-01, 1.000190111514628e-07, 6.579458011741546e-04, -6.894698778173896e-05, -1.083705643864074e+00, 1.374717098274691e+00, 1.280310598488102e-16
16, 9.723566778924241e-01, 2.669031979177175e-03, 9.858472152825379e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.648882325300781e+00, 1.000000000000000e-10, 7.716785786617529e+05, 1.059552930080879e+00, 1.074763831206053e+00, 0.000000000000000e+00, 2.163028496204234e-01, 1.000133159681356e-07, 6.605104898713833e-04, -7.331331164612576e-05, -2.070153859901485e+00, 1.377160686707448e+00, 1.277537070391895e-16
17, 9.659016001617013e-01, 3.405238136913897e-03, 9.845508295556481e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.645191321995809e+00, 1.000000000000000e-10, 7.726478137040831e+05, 1.058076528758942e+00, 1.074679434515816e+00, 0.000000000000000e+00, 2.109403962082297e-01, 1.000073251161206e-07, 6.633425232869654e-04, -7.776233124051216e-05, -2.429058746553080e+00, 1.379769103802223e+00, 1.274256604387139e-16
