"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -3.695074769,      -15.53647216,       -15.7157924,        -3.1178833,      0.7238296736,       6.711666402,      0.1333423791,     0.04021531787,                 0,                 0,                 0,     0.01104382046,       0.132116061,       0.044077299,                 0,      0.3015944228,    0.001921326661
          0,           0,           1,      -3.630907185,      -3.601169178,      -3.477866447,      -3.065078447,      0.1231485091,       6.111104857,      0.2139453615,     0.07991509323,                 0,                 0,                 0,      0.0207995032,       0.211530043,     0.08610505646,                 0,      0.3735303849,    0.001921326661
          0,           0,           2,      -3.533799651,      -3.554069597,      -3.352690277,       -2.97339961,     -0.4764357936,       5.511733921,      0.2969352113,      0.1171276911,                 0,                 0,                 0,     0.02934270668,      0.2934022356,      0.1257161243,                 0,      0.3944553783,    0.001921326661
          0,           0,           3,      -3.511938462,      -3.547610365,      -3.341770643,      -2.955385303,      -1.074155544,       4.914387037,      0.3764581421,      0.1495047342,                 0,                 0,                 0,     0.03619414854,      0.3719496452,      0.1603928293,                 0,      0.3971350796,    0.001921326661
          0,           0,           4,       -3.51689844,      -3.573857582,      -3.377092811,      -2.963143296,       -1.66892442,       4.320246399,      0.4462921959,      0.1749429807,                 0,                 0,                 0,     0.04106820835,      0.4410141318,      0.1878518198,                 0,      0.3919920229,    0.001921326661
          0,           0,           5,       -3.52884947,      -3.610328456,      -3.435912026,      -2.976553983,      -2.259574224,       3.730628378,      0.4997518896,      0.1918521249,                 0,                 0,                 0,     0.04389123986,      0.4939593043,      0.2063089788,                 0,      0.3838947463,    0.001921326661
          0,           0,           6,       -3.54017157,      -3.646281872,       -3.50566585,      -2.987840018,      -2.843941267,       3.148213642,       0.531003875,      0.1996162678,                 0,                 0,                 0,     0.04484268557,      0.5249722002,      0.2149789727,                 0,      0.3759224314,    0.001921326661
          0,           0,           7,      -3.550139655,      -3.679827871,      -3.575221528,      -2.996453464,      -3.411437093,       2.585191482,      0.5371719629,      0.1989803835,                 0,                 0,                 0,     0.04433906035,      0.5311561759,      0.2145227905,                 0,      0.3704221316,    0.001921326661
          0,           0,           8,      -3.561908411,      -3.714133019,      -3.632881402,      -3.006137992,      -3.946400506,       2.062329476,      0.5206325903,      0.1921382954,                 0,                 0,                 0,     0.04294355659,       0.514822843,      0.2072024589,                 0,       0.369047768,    0.001921326661
          0,           0,           9,      -3.579822751,      -3.750640325,      -3.671068809,      -3.022084649,      -4.437804774,       1.611584371,      0.4894876639,      0.1822999332,                 0,                 0,                 0,     0.04125473013,       0.483977301,      0.1964622379,                 0,      0.3724300868,    0.001921326661
          0,           0,          10,      -3.607194395,      -3.786432039,      -3.693316551,      -3.048488318,      -4.868996455,       1.257416241,      0.4556729313,      0.1728117941,                 0,                 0,                 0,     0.03977239552,      0.4504528945,      0.1859944257,                 0,      0.3792452485,    0.001921326661
          0,           0,          11,      -3.643800521,      -3.819187963,      -3.711798276,       -3.08517309,      -5.230103844,      0.9397908586,      0.4300589157,      0.1659691864,                 0,                 0,                 0,     0.03872640038,      0.4250487743,      0.1784095886,                 0,      0.3859219756,    0.001921326661
          0,           0,          12,      -3.685655392,      -3.852649972,        -3.7369517,      -3.126917249,      -5.527174942,      0.6217535026,       0.416982912,      0.1627036341,                 0,                 0,                 0,      0.0382620666,      0.4120733013,      0.1747650304,                 0,      0.3901925701,    0.001921326661
          0,           0,          13,      -3.729253993,      -3.887577513,      -3.772182739,       -3.16990562,      -5.771384029,      0.4418696877,      0.4143329148,      0.1625643337,                 0,                 0,                 0,     0.03832591626,      0.4094284779,      0.1745486991,                 0,      0.3923519658,    0.002242868432
          0,           0,          14,      -3.772238148,      -3.920709973,      -3.815154662,        -3.2126027,      -5.971489453,      0.3465140453,      0.4173253827,      0.1642048187,                 0,                 0,                 0,     0.03868616225,      0.4123719568,      0.1762755423,                 0,      0.3934695215,    0.002242868432
          0,           0,          15,      -3.811143119,      -3.950563059,      -3.860631178,      -3.251184421,      -6.134367558,      0.2781196244,      0.4213594287,      0.1661458189,                 0,                 0,                 0,      0.0390654484,      0.4163478307,      0.1783330736,                 0,      0.3943090093,    0.002242868432
          0,           0,          16,      -3.844485114,      -3.977957313,      -3.903573359,      -3.283850165,       -6.26664859,      0.2133620954,      0.4235188954,      0.1674136355,                 0,                 0,                 0,     0.03929304971,      0.4184695021,      0.1796631737,                 0,      0.3952920102,    0.002242868432
          0,           0,          17,      -3.873297487,      -4.005096435,      -3.942106523,      -3.311550428,        -6.3761561,      0.1486593926,      0.4230651957,      0.1677791363,                 0,                 0,                 0,     0.03934608448,      0.4180053617,      0.1800153214,                 0,      0.3965798604,    0.002242868432
          0,           0,          18,      -3.899793184,      -4.034205268,      -3.978802855,      -3.336572845,      -6.471453837,     0.09067222463,      0.4209663274,      0.1675670589,                 0,                 0,                 0,       0.039297675,      0.4159135511,      0.1797422766,                 0,       0.398053355,    0.002242868432
          0,           0,          19,      -3.925332143,      -4.065774732,      -4.017330884,      -3.360372277,      -6.558067195,     0.03852431436,        0.41856061,      0.1672383973,                 0,                 0,                 0,     0.03923407732,      0.4135184129,      0.1793437705,                 0,      0.3995559863,    0.002242868432
          0,           0,          20,      -3.950001576,        -4.0979714,      -4.056639414,      -3.383228384,      -6.634826884,   -0.007070656699,      0.4165217923,       0.167063082,                 0,                 0,                 0,     0.03919908644,       0.411485558,       0.179109219,                 0,      0.4010908554,    0.002242868432
          0,           0,          21,      -3.972842869,      -4.125484658,      -4.085973287,      -3.404421649,      -6.702371837,    -0.04800949023,      0.4146810644,      0.1670523068,                 0,                 0,                 0,     0.03918810234,      0.4096459226,      0.1790449007,                 0,      0.4028452736,    0.002242868432
          0,           0,          22,      -3.992093564,      -4.140276337,      -4.087748244,      -3.422518331,      -6.762586624,    -0.08312616022,      0.4124458335,       0.167082294,                 0,                 0,                 0,     0.03917477846,      0.4074107654,      0.1790098512,                 0,      0.4051011804,    0.002242868432
          0,           0,          23,      -4.003963364,      -4.133128799,      -4.054408017,      -3.434056011,      -6.816510916,     -0.1186728491,      0.4092451888,      0.1670359339,                 0,                 0,                 0,     0.03913386254,      0.4042128239,      0.1788704022,                 0,      0.4081561334,    0.002242868432
