"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
0, 1.000000000000000e+00, 5.551115000000000e-17, 1.005994195760298e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.702679575857734e+00, 1.000000000000000e-10, 7.558337428182458e+05, 1.081071830302853e+00, 1.074630285998633e+00, 0.000000000000000e+00, 2.944618828097113e-01, 1.000038362295528e-07, 4.863825841012855e-08, -1.664892485923310e-04, -2.014424717293622e+01, 6.963706495093510e-01, 1.330973911623100e-16
1, 5.000000000000000e-01, 8.508461000000000e-02, 7.572134450170334e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.018395741586075e+00, 1.000000000000000e-10, 9.976285268732344e+05, 8.073582966041412e-01, 1.066222875355812e+00, 0.000000000000000e+00, -6.996960408776906e-01, 9.940586563989596e-08, 3.191472260880069e-03, -3.439755467012833e-04, -3.235716827861211e+02, 2.668812253960133e+00, 7.590134164757007e-17
2, 0.000000000000000e+00, 0.000000000000000e+00, 1.189000232104479e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.204989618513767e+00, 1.000000000000000e-10, 6.373814442504758e+05, 1.281995847357946e+00, 1.078213286038531e+00, 0.000000000000000e+00, 1.024240205843955e+00, 1.002579761255220e-07, -5.709679422676054e-13, 1.316033360782146e-03, 1.757975226252064e+00, 2.129875966751572e+00, 1.865445262921987e-16
3, 5.000000000000000e-01, -8.508461000000000e-02, 8.038822208840348e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.145159190614422e+00, 1.000000000000000e-10, 9.404171814943337e+05, 8.580636762136133e-01, 1.067399743298210e+00, 0.000000000000000e+00, -5.155284762302594e-01, 9.948970832191653e-08, 3.302452825380528e-03, 3.559370004758585e-04, -3.581351558697604e+02, 2.794870597396860e+00, 8.548144600056477e-17
12, 9.953302609081321e-01, 3.928080762356919e-04, 1.003981374577322e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.697311258554119e+00, 1.000000000000000e-10, 7.576455285757562e+05, 1.078924503381488e+00, 1.074645935374765e+00, 0.000000000000000e+00, 2.866625531792952e-01, 1.000049471342003e-07, 8.366160680067274e-04, -7.282211828102494e-05, -1.928309741911045e+01, 1.562398719843692e+00, 1.325134441163905e-16
13, 9.900902163816916e-01, 8.625837614035186e-04, 1.002750982965455e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.693950524673436e+00, 1.000000000000000e-10, 7.585589904885831e+05, 1.077580209829264e+00, 1.074623937682430e+00, 0.000000000000000e+00, 2.817799298444302e-01, 1.000033855783980e-07, 9.226806312275053e-04, -8.553193107070359e-05, -1.925506531340349e+01, 1.640229744604208e+00, 1.321916683386453e-16
14, 9.844794051378548e-01, 1.398675779957617e-03, 1.001358866076127e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.690107118707501e+00, 1.000000000000000e-10, 7.595924474693168e+05, 1.076042847442946e+00, 1.074582633556211e+00, 0.000000000000000e+00, 2.761960590826001e-01, 1.000004534694278e-07, 9.575007659207959e-04, -9.447561374532111e-05, -1.807933063774346e+01, 1.670254408997974e+00, 1.318285432041676e-16
15, 9.785568911191920e-01, 2.000565078474549e-03, 1.000017403282957e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.686407061824916e+00, 1.000000000000000e-10, 7.605930331320922e+05, 1.074562824689966e+00, 1.074544124094525e+00, 0.000000000000000e+00, 2.708204522310500e-01, 9.999771969902825e-08, 9.679643664949005e-04, -1.014342324714028e-04, -1.635551602722977e+01, 1.678794147517426e+00, 1.314787461496803e-16
16, 9.723566778924241e-01, 2.669031979177175e-03, 9.985570848902841e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.682409911388518e+00, 1.000000000000000e-10, 7.616916468681518e+05, 1.072963964515465e+00, 1.074514397575334e+00, 0.000000000000000e+00, 2.650132146791876e-01, 9.999560939309304e-08, 9.695246233103393e-04, -1.076123119122367e-04, -1.496417504343731e+01, 1.679510470194082e+00, 1.310973878480347e-16
17, 9.659016001617013e-01, 3.405238136913897e-03, 9.971193641340726e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.678492563935380e+00, 1.000000000000000e-10, 7.627794750693067e+05, 1.071397025534267e+00, 1.074492246437015e+00, 0.000000000000000e+00, 2.593219184431482e-01, 9.999403684998425e-08, 9.674501589622638e-04, -1.134122675373312e-04, -1.401976592564757e+01, 1.677119507842193e+00, 1.307219388124989e-16
