"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -3.781859661,      -15.55852205,      -15.80156552,      -3.208565937,      0.6133956988,       6.601230912,      0.1198177192,      0.1125022814,                 0,                 0,                 0,     0.03038465436,      0.1110806944,      0.1211368172,                 0,      0.9389452762,     0.00103274656
          0,           0,           1,       -3.69973249,      -3.661963446,      -3.544137003,      -3.143757452,     0.01287987265,       6.000848917,      0.1835037179,      0.2251730799,                 0,                 0,                 0,     0.05830169593,      0.1661738541,      0.2382494084,                 0,       1.227076391,     0.00103274656
          0,           0,           2,      -3.597468073,      -3.619342773,      -3.419457346,      -3.047826211,     -0.5864100031,       5.401797727,       0.249187185,      0.3306376108,                 0,                 0,                 0,     0.08324299919,      0.2237971131,      0.3483250422,                 0,       1.326864425,     0.00103274656
          0,           0,           3,      -3.572760483,      -3.612387636,      -3.408952977,      -3.026529978,      -1.183612061,       4.805012826,      0.3119938818,      0.4221052131,                 0,                 0,                 0,       0.103751998,      0.2795970157,      0.4442279843,                 0,       1.352927854,     0.00103274656
          0,           0,           4,      -3.575405918,      -3.639230346,      -3.445217242,      -3.030938062,      -1.777497193,       4.211831528,      0.3669871431,      0.4935951682,                 0,                 0,                 0,      0.1188237393,      0.3290973624,      0.5196255184,                 0,       1.344993081,     0.00103274656
          0,           0,           5,      -3.585768938,      -3.677983438,      -3.505737595,      -3.041494121,      -2.366692414,       3.623799368,      0.4088737296,       0.540730973,                 0,                 0,                 0,      0.1279928786,      0.3673465623,      0.5697580321,                 0,        1.32248891,     0.00103274656
          0,           0,           6,      -3.596710813,      -3.717927624,      -3.577981287,      -3.051327479,      -2.948606273,       3.044106391,      0.4329514197,      0.5620386457,                 0,                 0,                 0,      0.1315106312,      0.3897656133,      0.5928044684,                 0,       1.298156375,     0.00103274656
          0,           0,           7,      -3.607612069,      -3.756205909,      -3.650415983,      -3.060274244,      -3.511857371,       2.486009854,      0.4371125627,      0.5599241226,                 0,                 0,                 0,      0.1303927447,      0.3940730605,      0.5910066316,                 0,       1.280960948,     0.00103274656
          0,           0,           8,       -3.62118095,      -3.794458139,       -3.71048571,      -3.071638003,       -4.03981923,       1.972187299,      0.4235330478,      0.5407736989,                 0,                 0,                 0,      0.1262494832,      0.3819617471,      0.5708954893,                 0,       1.276815828,     0.00103274656
          0,           0,           9,      -3.641033627,       -3.83297787,      -3.749920962,       -3.08968297,      -4.519996911,       1.535383708,      0.3988036901,       0.513542657,                 0,                 0,                 0,      0.1209252303,      0.3593352433,      0.5418935566,                 0,       1.287707887,     0.00103274656
