"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
0, 1.000000000000000e+00, 5.551115000000000e-17, 1.001804166391519e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.648560704247454e+00, 1.000000000000000e-10, 7.505860614384458e+05, 1.059424281658909e+00, 1.057516346208597e+00, 0.000000000000000e+00, 2.794541204961367e-01, 9.878472030811604e-08, 7.031162251128565e-08, -2.406773922809741e-04, -1.990019381448573e+01, 7.433474228646046e-01, 1.334697318008294e-16
1, 5.000000000000000e-01, 8.508461000000000e-02, 8.123408172056508e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.134945688102724e+00, 1.000000000000000e-10, 9.202041927484844e+05, 8.539782752085958e-01, 1.051256144122085e+00, 0.000000000000000e+00, -6.866952622016738e-01, 9.833616274232499e-08, 3.430227714674762e-03, -3.697085097458362e-04, -2.097436896518297e+02, 2.545944665520550e+00, 8.827832006786816e-17
2, 0.000000000000000e+00, 0.000000000000000e+00, 1.122078738116998e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.972485653048504e+00, 1.000000000000000e-10, 6.663316080401797e+05, 1.188994261174518e+00, 1.059635318613927e+00, 0.000000000000000e+00, 8.887818844575593e-01, 9.893625532097094e-08, -1.018295893791977e-12, 2.347086882583163e-03, -8.648381372369418e+01, 2.460797480659393e+00, 1.683964384351596e-16
3, 5.000000000000000e-01, -8.508461000000000e-02, 8.639996483961725e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.273600499411851e+00, 1.000000000000000e-10, 8.660052254877681e+05, 9.094401997301801e-01, 1.052593252113422e+00, 0.000000000000000e+00, -4.258748886855768e-01, 9.843207887699574e-08, 3.473120683167665e-03, 3.743315116439004e-04, -2.204544294185832e+02, 2.639439226723130e+00, 9.976840438683899e-17
12, 9.953302609081321e-01, 3.928080762356919e-04, 9.998839389130701e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.643538471471647e+00, 1.000000000000000e-10, 7.514996916150901e+05, 1.057415388548663e+00, 1.057538127573219e+00, 0.000000000000000e+00, 2.700069140407527e-01, 9.878627872341530e-08, 8.630589741804856e-04, -7.512380541651991e-05, -1.132054901175022e+01, 1.408938711743204e+00, 1.330519748668377e-16
13, 9.900902163816916e-01, 8.625837614035186e-04, 9.989423943869221e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.641018279439892e+00, 1.000000000000000e-10, 7.521954496744126e+05, 1.056407311735999e+00, 1.057525756912484e+00, 0.000000000000000e+00, 2.652662388283448e-01, 9.878539362804378e-08, 9.498775487673341e-04, -8.805306871857806e-05, -1.098107340700774e+01, 1.477796726190493e+00, 1.328037452374869e-16
14, 9.844794051378548e-01, 1.398675779957617e-03, 9.977943865924901e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.637902866948121e+00, 1.000000000000000e-10, 7.530438886544008e+05, 1.055161146739336e+00, 1.057493568732889e+00, 0.000000000000000e+00, 2.594059081114447e-01, 9.878309060617235e-08, 9.876305751409999e-04, -9.744849096842265e-05, -1.019820000603892e+01, 1.506473872859930e+00, 1.325016761820812e-16
15, 9.785568911191920e-01, 2.000565078474549e-03, 9.966954922734410e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.634917674683861e+00, 1.000000000000000e-10, 7.538581086111234e+05, 1.053967069833676e+00, 1.057461459396792e+00, 0.000000000000000e+00, 2.537905316666555e-01, 9.878079319130135e-08, 1.000490022513598e-03, -1.048426378508615e-04, -9.063267775543133e+00, 1.515917138202906e+00, 1.322127985813967e-16
16, 9.723566778924241e-01, 2.669031979177175e-03, 9.954895692438415e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.631666356583050e+00, 1.000000000000000e-10, 7.547590383180184e+05, 1.052666542593400e+00, 1.057436034606560e+00, 0.000000000000000e+00, 2.476745520373380e-01, 9.877897402979966e-08, 1.003908531323084e-03, -1.114287511700613e-04, -8.125352183113268e+00, 1.518116008114996e+00, 1.318952051889423e-16
17, 9.659016001617013e-01, 3.405238136913897e-03, 9.943214587151360e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.628530583096069e+00, 1.000000000000000e-10, 7.556361835179221e+05, 1.051412233198654e+00, 1.057416818256433e+00, 0.000000000000000e+00, 2.417759207210915e-01, 9.877759907233472e-08, 1.003661608326994e-03, -1.176572640833781e-04, -7.498123324383961e+00, 1.517592242671706e+00, 1.315875133440661e-16
18, 9.592083492771265e-01, 4.210384522016559e-03, 9.929809883836965e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.624946960834593e+00, 1.000000000000000e-10, 7.566483992251039e+05, 1.049978784294118e+00, 1.057400692034596e+00, 0.000000000000000e+00, 2.350348513852798e-01, 9.877644520856162e-08, 1.002329310813127e-03, -1.237368527005871e-04, -7.075999336793714e+00, 1.516138976369193e+00, 1.312343197184889e-16
19, 9.522897741777424e-01, 5.085608538730054e-03, 9.916776547215117e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.621465318962466e+00, 1.000000000000000e-10, 7.576353306095095e+05, 1.048586127545319e+00, 1.057386059424510e+00, 0.000000000000000e+00, 2.284856150121355e-01, 9.877539820828360e-08, 1.000220117858852e-03, -1.296515325876882e-04, -6.777092631472843e+00, 1.514146513765246e+00, 1.308913386941073e-16
