"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
0, 1.000000000000000e+00, 5.551115000000000e-17, 1.000936717307384e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.627326971527801e+00, 1.000000000000000e-10, 7.468851677090760e+05, 1.050930788571083e+00, 1.049947284777590e+00, 0.000000000000000e+00, 2.758134360809049e-01, 9.824152754702906e-08, 4.661459062188612e-08, -1.595622133639097e-04, -1.507132364485609e+01, 5.668936056687224e-01, 1.340149516144528e-16
1, 5.000000000000000e-01, 8.508461000000000e-02, 8.471112288293134e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.212710166712519e+00, 1.000000000000000e-10, 8.783915694002092e+05, 8.850840666511228e-01, 1.044826271367323e+00, 0.000000000000000e+00, -6.223221616363117e-01, 9.787340340448784e-08, 3.570022398310099e-03, -3.847755223339820e-04, -1.651543702494386e+02, 2.483295392159728e+00, 9.643890585724789e-17
2, 0.000000000000000e+00, 0.000000000000000e+00, 1.122293373811111e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.952283759006084e+00, 1.000000000000000e-10, 6.627939823378253e+05, 1.180913503557542e+00, 1.052232447517147e+00, 0.000000000000000e+00, 9.797290882311568e-01, 9.840551386580886e-08, -7.211321704583675e-13, 1.662149349732141e-03, 6.345880075060506e+00, 1.940348144287616e+00, 1.693276308848244e-16
3, 5.000000000000000e-01, -8.508461000000000e-02, 8.757280416044864e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.288969116217225e+00, 1.000000000000000e-10, 8.501079094957401e+05, 9.155876464518605e-01, 1.045515962666154e+00, 0.000000000000000e+00, -4.571313724564551e-01, 9.792303304770152e-08, 3.595419381661278e-03, 3.875128148163089e-04, -1.700696029867516e+02, 2.532572767805446e+00, 1.030137478032384e-16
12, 9.953302609081321e-01, 3.928080762356919e-04, 9.993866363227466e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.623327108783837e+00, 1.000000000000000e-10, 7.477435109207167e+05, 1.049330843473559e+00, 1.049974859914660e+00, 0.000000000000000e+00, 2.671490040689615e-01, 9.824350741319106e-08, 9.473686040088634e-04, -8.246242353584364e-05, -7.715659349564754e+00, 1.382839825359737e+00, 1.336538131665337e-16
13, 9.900902163816916e-01, 8.625837614035186e-04, 9.985847330038220e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.621213511862217e+00, 1.000000000000000e-10, 7.483399225018778e+05, 1.048485404704943e+00, 1.049971394566604e+00, 0.000000000000000e+00, 2.625705677574474e-01, 9.824325860619861e-08, 1.037191135466869e-03, -9.614698488671652e-05, -8.421771276176724e+00, 1.446699330923647e+00, 1.334401398167847e-16
14, 9.844794051378548e-01, 1.398675779957617e-03, 9.976112158561952e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.618602766666395e+00, 1.000000000000000e-10, 7.490580157005957e+05, 1.047441106626653e+00, 1.049949208648073e+00, 0.000000000000000e+00, 2.569152176372776e-01, 9.824166567975206e-08, 1.076700385247283e-03, -1.062369173336777e-04, -8.205690595259110e+00, 1.473718652318229e+00, 1.331822519791479e-16
15, 9.785568911191920e-01, 2.000565078474549e-03, 9.967009042810865e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.616152445588800e+00, 1.000000000000000e-10, 7.497296096648860e+05, 1.046460978195652e+00, 1.049924780544327e+00, 0.000000000000000e+00, 2.516073754078599e-01, 9.823991174768516e-08, 1.091051731608178e-03, -1.143327159686860e-04, -7.471956654810755e+00, 1.483314551971816e+00, 1.329415310032084e-16
16, 9.723566778924241e-01, 2.669031979177175e-03, 9.956893728235888e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.613445684847989e+00, 1.000000000000000e-10, 7.504810314975851e+05, 1.045378273899368e+00, 1.049904018694978e+00, 0.000000000000000e+00, 2.457440381104033e-01, 9.823842103616366e-08, 1.095995336068821e-03, -1.216499190672355e-04, -6.802878101227074e+00, 1.486430938989757e+00, 1.326736370851347e-16
17, 9.659016001617013e-01, 3.405238136913897e-03, 9.947364142668844e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.610902220047923e+00, 1.000000000000000e-10, 7.511913327328870e+05, 1.044360887979380e+00, 1.049887058521999e+00, 0.000000000000000e+00, 2.402344295949060e-01, 9.823720327629831e-08, 1.097501181429244e-03, -1.286578915282865e-04, -6.343688414171401e+00, 1.487280204289305e+00, 1.324213236712203e-16
18, 9.592083492771265e-01, 4.210384522016559e-03, 9.936123405810371e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.607913313001989e+00, 1.000000000000000e-10, 7.520333858103346e+05, 1.043165325161051e+00, 1.049871547037184e+00, 0.000000000000000e+00, 2.337599119558627e-01, 9.823608952550077e-08, 1.098244833537097e-03, -1.355775569271927e-04, -6.035692596559292e+00, 1.487508681845172e+00, 1.321235774295403e-16
