"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -3.756308575,      -15.67221654,      -15.74861128,       -3.18301485,      0.6126265381,       6.600461752,      0.1244757528,       0.159236768,                 0,                 0,                 0,     0.04285448682,      0.1069716591,      0.1714865168,                 0,       1.279259328,    0.001039391208
          0,           0,           1,      -3.663491236,      -3.642297583,      -3.515347872,      -3.107076714,     0.01211069336,         6.0000798,      0.1924333163,      0.3192619436,                 0,                 0,                 0,      0.0824068095,      0.1576576635,      0.3377911056,                 0,       1.659078323,    0.001039391208
          0,           0,           2,      -3.560301135,      -3.591022622,      -3.389012854,      -3.009604543,     -0.5871768948,       5.401030945,      0.2617869741,      0.4692854741,                 0,                 0,                 0,      0.1179452736,      0.2107877133,      0.4942972951,                 0,       1.792623471,    0.001039391208
          0,           0,           3,      -3.536740411,      -3.583303048,      -3.377405784,      -2.988962305,      -1.184377384,       4.804247458,      0.3274618944,      0.5993591285,                 0,                 0,                 0,      0.1473174674,      0.2623654414,      0.6305767458,                 0,       1.830317172,    0.001039391208
          0,           0,           4,       -3.54163608,      -3.610027889,      -3.412712428,      -2.995259573,      -1.778271908,       4.211055523,      0.3844228587,      0.7007400249,                 0,                 0,                 0,      0.1690019581,      0.3083066389,      0.7374039146,                 0,       1.822836517,    0.001039391208
          0,           0,           5,       -3.55489488,      -3.649196586,      -3.472614569,      -3.008559149,      -2.367524739,       3.622960342,      0.4274147545,      0.7671807312,                 0,                 0,                 0,      0.1822604108,      0.3440450173,      0.8080115549,                 0,       1.794932728,    0.001039391208
          0,           0,           6,      -3.568865192,      -3.689914716,      -3.544998976,      -3.021536549,      -2.949649406,       3.043049188,      0.4518669248,      0.7967684374,                 0,                 0,                 0,      0.1873933546,      0.3652373669,      0.8400150751,                 0,       1.763281165,    0.001039391208
          0,           0,           7,       -3.58247901,      -3.728735531,      -3.618737809,        -3.0335679,      -3.513302527,       2.484659185,      0.4558927683,      0.7931779364,                 0,                 0,                 0,      0.1858057006,      0.3696197239,      0.8368695924,                 0,       1.739834434,    0.001039391208
          0,           0,           8,      -3.598094206,      -3.766688239,      -3.681214332,      -3.047480882,      -4.041078918,       1.972118585,      0.4419195909,      0.7656501615,                 0,                 0,                 0,      0.1797916606,      0.3586303812,      0.8080206335,                 0,       1.732555373,    0.001039391208
          0,           0,           9,      -3.619025396,       -3.80376087,      -3.723293038,      -3.067033996,      -4.520183558,       1.540556134,       0.416563355,       0.726953689,                 0,                 0,                 0,      0.1720226705,      0.3375005174,       0.766863805,                 0,       1.745121553,    0.001039391208
