"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
0, 1.000000000000000e+00, 0.000000000000000e+00, 9.982124012811107e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.629600562237163e+00, 1.000000000000000e-10, 1.685705991927999e+06, 1.051840224854937e+00, 1.053723860277632e+00, 0.000000000000000e+00, 2.611541850686669e-01, 9.851378669543099e-08, 1.469798327118383e-08, -1.945174872382005e-04, 2.152752796413175e+01, 4.308572360110119e-01, 5.921638442515528e-17
1, 5.000000000000000e-01, 5.362888000000000e-02, 8.830404829502303e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.317252191822146e+00, 1.000000000000000e-10, 1.903376311617957e+06, 9.269008766935368e-01, 1.049669742882874e+00, 0.000000000000000e+00, -3.682495982560443e-01, 9.822293576933563e-08, 3.397941551076181e-03, -1.932330476496888e-04, -9.179027628872775e+01, 1.700104882083520e+00, 4.639337348610399e-17
2, 0.000000000000000e+00, 0.000000000000000e+00, 1.104999021128174e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.915477454726735e+00, 1.000000000000000e-10, 1.519698453565510e+06, 1.166190981846494e+00, 1.055377389073019e+00, 0.000000000000000e+00, 8.372160913910411e-01, 9.863225742015084e-08, -1.373244583097781e-12, 3.398544375220025e-03, -1.087796336038023e+02, 1.897379961118949e+00, 7.271172809065207e-17
3, 5.000000000000000e-01, -5.362888000000000e-02, 9.217859581821510e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.421223694321749e+00, 1.000000000000000e-10, 1.824703810584312e+06, 9.684894776918280e-01, 1.050666338638724e+00, 0.000000000000000e+00, -1.587397585081090e-01, 9.829448440235231e-08, 3.393313765850869e-03, 1.929698773989855e-04, -9.078423550841441e+01, 1.734555779708062e+00, 5.051701229504933e-17
12, 9.969650727322860e-01, 5.243375254604319e-04, 9.962529055865718e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.624545045405663e+00, 1.000000000000000e-10, 1.692446204455817e+06, 1.049818018122415e+00, 1.053766580991104e+00, 0.000000000000000e+00, 2.509669655349963e-01, 9.851684865772354e-08, 3.550032912071592e-04, -6.110700154827789e-05, 1.745204372174461e+01, 5.857338800861747e-01, 5.886480395545050e-17
13, 9.936350212997347e-01, 1.095608894129668e-03, 9.947583491009496e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.620574303192360e+00, 1.000000000000000e-10, 1.695003488462636e+06, 1.048229721237153e+00, 1.053753127264054e+00, 0.000000000000000e+00, 2.429656426264201e-01, 9.851588438250065e-08, 5.552030010022916e-04, -9.487415784570337e-05, 6.647787384216317e+00, 7.318854841274647e-01, 5.868783165848506e-17
14, 9.901088580084055e-01, 1.695940699008088e-03, 9.924582967268119e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.614381188202571e+00, 1.000000000000000e-10, 1.698858630504448e+06, 1.045752475241330e+00, 1.053699161657760e+00, 0.000000000000000e+00, 2.304860833447186e-01, 9.851201642011844e-08, 6.928779208004553e-04, -1.174830822182761e-04, 1.864907137129552e+00, 8.166057527510687e-01, 5.841926830269771e-17
15, 9.864181863216399e-01, 2.319281913047264e-03, 9.902935685772197e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.608493953824080e+00, 1.000000000000000e-10, 1.702473296685063e+06, 1.043397581490020e+00, 1.053624515596013e+00, 0.000000000000000e+00, 2.186228948599544e-01, 9.850666603521485e-08, 7.981780727017460e-04, -1.342402335160477e-04, -3.100144815822758e-01, 8.754561428535309e-01, 5.816807764813774e-17
16, 9.825810651708191e-01, 2.961989846358721e-03, 9.881288715451774e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.602589920226151e+00, 1.000000000000000e-10, 1.706097519456265e+06, 1.041035968050935e+00, 1.053542708880700e+00, 0.000000000000000e+00, 2.067258547746307e-01, 9.850080218551701e-08, 8.864669102391600e-04, -1.478335304315310e-04, -1.416377047869321e+00, 9.215445582813876e-01, 5.791762618250341e-17
17, 9.786095829281413e-01, 3.621500184329475e-03, 9.859872430121875e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.596746880357026e+00, 1.000000000000000e-10, 1.709697916496880e+06, 1.038698752103371e+00, 1.053460640048597e+00, 0.000000000000000e+00, 1.949517213131400e-01, 9.849491932401396e-08, 9.666066724899491e-04, -1.597961360899528e-04, -2.196798068568446e+00, 9.612002387780818e-01, 5.767038890718501e-17
18, 9.745125313750848e-01, 4.295852482696952e-03, 9.838669697925672e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.590965661702459e+00, 1.000000000000000e-10, 1.713279154247442e+06, 1.036386264641629e+00, 1.053380483806804e+00, 0.000000000000000e+00, 1.833021619170804e-01, 9.848917334482417e-08, 1.041902538406946e-03, -1.707013688772612e-04, -2.929883862574317e+00, 9.968019915617700e-01, 5.742607965805528e-17
19, 9.702966418933117e-01, 4.983460983667833e-03, 9.817324894849349e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.585152049606569e+00, 1.000000000000000e-10, 1.716902768944883e+06, 1.034060819803358e+00, 1.053302025632133e+00, 0.000000000000000e+00, 1.715873274741330e-01, 9.848354888433007e-08, 1.113791662367207e-03, -1.808017403066806e-04, -3.717765204893622e+00, 1.029434142179480e+00, 5.718055122042871e-17
20, 9.659672698351426e-01, 5.683004326259485e-03, 9.796445790839932e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.579464197392678e+00, 1.000000000000000e-10, 1.720461150411740e+06, 1.031785678917885e+00, 1.053224507078522e+00, 0.000000000000000e+00, 1.601259079775015e-01, 9.847799158185778e-08, 1.182792843987798e-03, -1.901948207546223e-04, -4.568129367220576e+00, 1.059646161408351e+00, 5.694092307458957e-17
21, 9.615288085532412e-01, 6.393341419618721e-03, 9.775348906581661e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.573721189972515e+00, 1.000000000000000e-10, 1.724073834483841e+06, 1.029488475949904e+00, 1.053147550832440e+00, 0.000000000000000e+00, 1.485533468877481e-01, 9.847247439360962e-08, 1.249266272830481e-03, -1.989493543059498e-04, -5.481866192959233e+00, 1.087771724383221e+00, 5.669923538697732e-17
22, 9.569849026125524e-01, 7.113472912451542e-03, 9.754672048678534e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.568090774912604e+00, 1.000000000000000e-10, 1.727627950453919e+06, 1.027236309926023e+00, 1.053071087167080e+00, 0.000000000000000e+00, 1.372076672682634e-01, 9.846699232472625e-08, 1.313764464687073e-03, -2.071637710912439e-04, -6.469165479448897e+00, 1.114245362688324e+00, 5.646290402528182e-17
23, 9.523386572131940e-01, 7.842510170698432e-03, 9.733924332537498e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.562444247339150e+00, 1.000000000000000e-10, 1.731210632704590e+06, 1.024977698896724e+00, 1.052995342762775e+00, 0.000000000000000e+00, 1.258295198085614e-01, 9.846156163167263e-08, 1.376339549256782e-03, -2.148555434735551e-04, -7.526733917304030e+00, 1.139184108825650e+00, 5.622620623973292e-17
24, 9.475927409285322e-01, 8.579650356891986e-03, 9.713758493838187e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.556953543907009e+00, 1.000000000000000e-10, 1.734705351783757e+06, 1.022781417523948e+00, 1.052920368745773e+00, 0.000000000000000e+00, 1.147653688776237e-01, 9.845618598568817e-08, 1.437066980425986e-03, -2.220445581778258e-04, -8.630915350362708e+00, 1.162761151363182e+00, 5.599667987420492e-17
25, 9.427494832720843e-01, 9.324155716832188e-03, 9.693660691992123e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.551484008218711e+00, 1.000000000000000e-10, 1.738203772361268e+06, 1.020593603248710e+00, 1.052846427863744e+00, 0.000000000000000e+00, 1.037438724290573e-01, 9.845088423253294e-08, 1.495594791683733e-03, -2.286865378031553e-04, -9.762307250444213e+00, 1.184896103990863e+00, 5.576834936218866e-17
26, 9.378109017458367e-01, 1.007535958807985e-02, 9.673971425372472e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.546125070246444e+00, 1.000000000000000e-10, 1.741644181049558e+06, 1.018450028059881e+00, 1.052773450817453e+00, 0.000000000000000e+00, 9.294523810333225e-02, 9.844565141062410e-08, 1.552312592735488e-03, -2.348529577780608e-04, -1.092874118570959e+01, 1.205847403026876e+00, 5.554513202004498e-17
27, 9.327787963915158e-01, 1.083264396587355e-02, 9.654405033541887e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.540801805228233e+00, 1.000000000000000e-10, 1.745077749218310e+06, 1.016320722052675e+00, 1.052701558015969e+00, 0.000000000000000e+00, 8.221848727171882e-02, 9.844049616133586e-08, 1.607305341685489e-03, -2.405639454742110e-04, -1.213952284916526e+01, 1.225697194445227e+00, 5.532371600020929e-17
28, 9.276547545406073e-01, 1.159542100960469e-02, 9.635284233433299e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.535599064220170e+00, 1.000000000000000e-10, 1.748445528324367e+06, 1.014239625649527e+00, 1.052630727934559e+00, 0.000000000000000e+00, 7.173460073892754e-02, 9.843541694887192e-08, 1.660768893131588e-03, -2.458591916057916e-04, -1.339085591150811e+01, 1.244597659878157e+00, 5.510779163902035e-17
