"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
0, 1.000000000000000e+00, 1.387779000000000e-17, 9.909069584494389e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.661975570383175e+00, 1.000000000000000e-10, 7.705318705161125e+05, 1.064790228113634e+00, 1.074561258283832e+00, 0.000000000000000e+00, 2.353252971684761e-01, 9.999893605382304e-08, 1.642996172953810e-08, -1.589213663908234e-04, 3.072180097119515e+00, 6.752715942716024e-01, 1.286003992828001e-16
1, 5.000000000000000e-01, 5.046727000000000e-02, 8.280923199190545e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.213782565793822e+00, 1.000000000000000e-10, 9.146339296462204e+05, 8.855130262844050e-01, 1.069340947843791e+00, 0.000000000000000e+00, -4.158293911898210e-01, 9.962790507049351e-08, 2.608156012347484e-03, -6.841317782753900e-05, -1.961075811939295e+02, 2.510535865495110e+00, 9.053811417771889e-17
2, 0.000000000000000e+00, 0.000000000000000e+00, 1.096826821528426e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.950693629833709e+00, 1.000000000000000e-10, 6.871171753382150e+05, 1.180277451889610e+00, 1.076083688621779e+00, 0.000000000000000e+00, 6.547877075581868e-01, 1.001069752624900e-07, -1.812424363064539e-12, 3.308713473518862e-03, -5.414584708473226e+02, 3.252861058306356e+00, 1.596273327885884e-16
3, 5.000000000000000e-01, -5.046727000000000e-02, 9.111372419237774e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.439261731371074e+00, 1.000000000000000e-10, 8.320191982911155e+05, 9.757046925119838e-01, 1.070864681649801e+00, 0.000000000000000e+00, -8.824325242981884e-02, 9.973629538631514e-08, 2.910472447636705e-03, 7.634308550973216e-05, -2.637077653900506e+02, 2.778828085144502e+00, 1.095091619964464e-16
12, 9.953604985593988e-01, 1.041901204327229e-03, 9.884731749914252e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.655975100117865e+00, 1.000000000000000e-10, 7.696794331003251e+05, 1.062390040007607e+00, 1.074778827474831e+00, 0.000000000000000e+00, 2.266075476597014e-01, 1.000143804457391e-07, 2.070118230849129e-04, -4.608156908300955e-05, 5.230512795562665e+01, 7.789965842607685e-01, 1.284266205484578e-16
13, 9.901513144104419e-01, 2.192352487934547e-03, 9.858947079568995e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.649247740156121e+00, 1.000000000000000e-10, 7.717503692289412e+05, 1.059699096023012e+00, 1.074860314666929e+00, 0.000000000000000e+00, 2.168337405397796e-01, 1.000201645097567e-07, 2.158910616645396e-04, -4.723003390125268e-05, 2.674847997129694e+01, 7.941231617823868e-01, 1.277478904862442e-16
14, 9.845664214358646e-01, 3.403298774687973e-03, 9.836479794789987e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.643192167120294e+00, 1.000000000000000e-10, 7.734908404964658e+05, 1.057276866808772e+00, 1.074852883212114e+00, 0.000000000000000e+00, 2.080359352804485e-01, 1.000196370246153e-07, 2.603772976608603e-04, -5.589109651534521e-05, 1.508831780975375e+01, 8.707513424175605e-01, 1.271699707338377e-16
15, 9.786627687566776e-01, 4.658417769831101e-03, 9.806191446543712e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.634908706755652e+00, 1.000000000000000e-10, 7.758379263506988e+05, 1.053963482663036e+00, 1.074793907918773e+00, 0.000000000000000e+00, 1.960013564337571e-01, 1.000154508909771e-07, 3.191202389000258e-04, -6.712968824357319e-05, 9.761603301263513e+00, 9.621187738937035e-01, 1.263948546683892e-16
16, 9.724726573606256e-01, 5.947326113287674e-03, 9.772774499652863e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.625708679900256e+00, 1.000000000000000e-10, 7.784350088817173e+05, 1.050283471921011e+00, 1.074703475413577e+00, 0.000000000000000e+00, 1.826351491110849e-01, 1.000090316693849e-07, 3.870229693719892e-04, -7.969560785155150e-05, 7.064671961210467e+00, 1.057339062332533e+00, 1.255438782514690e-16
17, 9.660174281351556e-01, 7.262341017480705e-03, 9.736630156603041e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.615722712264365e+00, 1.000000000000000e-10, 7.812577197594105e+05, 1.046289084866799e+00, 1.074590559606747e+00, 0.000000000000000e+00, 1.681270921416024e-01, 1.000010161304323e-07, 4.609087046113098e-04, -9.281005776042874e-05, 5.362989456308189e+00, 1.151304390882131e+00, 1.246276378516810e-16
