"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
0, 1.000000000000000e+00, 1.387779000000000e-17, 9.912152416867613e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.620210352224753e+00, 1.000000000000000e-10, 7.611399848517750e+05, 1.048084140850252e+00, 1.057372906278879e+00, 0.000000000000000e+00, 2.261249259730013e-01, 9.877445706138530e-08, 2.006900270486819e-08, -1.941205575796485e-04, -8.992175542852329e-01, 6.641216538290061e-01, 1.302278567690719e-16
1, 5.000000000000000e-01, 5.046727000000000e-02, 8.622461089372377e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.270938326612137e+00, 1.000000000000000e-10, 8.686151184820100e+05, 9.083753306103649e-01, 1.053498903845428e+00, 0.000000000000000e+00, -4.308826406518442e-01, 9.849701112983690e-08, 2.752734218304497e-03, -7.220553321858832e-05, -1.195033134640484e+02, 2.339495649743142e+00, 9.926675433018610e-17
2, 0.000000000000000e+00, 0.000000000000000e+00, 1.005850447837470e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.657097854782406e+00, 1.000000000000000e-10, 7.382957986635632e+05, 1.062839141872728e+00, 1.056657223902203e+00, 0.000000000000000e+00, 2.955131578295204e-01, 9.872323921636642e-08, -2.811773756653144e-12, 5.133099015406753e-03, -8.270796331456253e+02, 3.457599109056275e+00, 1.362394910702980e-16
3, 5.000000000000000e-01, -5.046727000000000e-02, 9.394754265290607e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.477701453397418e+00, 1.000000000000000e-10, 7.979566897763840e+05, 9.910805813213879e-01, 1.054929754770687e+00, 0.000000000000000e+00, -4.194528284709460e-02, 9.859954290150482e-08, 3.035334286215709e-03, 7.961827130552260e-05, -1.565046216252825e+02, 2.561643009904087e+00, 1.177351128382094e-16
12, 9.953604985593988e-01, 1.041901204327229e-03, 9.893081623003976e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.615515001912966e+00, 1.000000000000000e-10, 7.595544602004701e+05, 1.046206000725614e+00, 1.057512755472384e+00, 0.000000000000000e+00, 2.172926105953928e-01, 9.878446339624811e-08, 2.412506527552731e-04, -5.370325450785083e-05, 3.368042220700576e+01, 7.485755667677519e-01, 1.302487345910378e-16
13, 9.901513144104419e-01, 2.192352487934547e-03, 9.871130947492278e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.609829541092991e+00, 1.000000000000000e-10, 7.612884643543015e+05, 1.043931816397712e+00, 1.057560498336737e+00, 0.000000000000000e+00, 2.065978211346139e-01, 9.878787929275078e-08, 2.350881167914644e-04, -5.142973331195687e-05, 1.751974741316400e+01, 7.378094719782957e-01, 1.296637778780602e-16
14, 9.845664214358646e-01, 3.403298774687973e-03, 9.853837283071460e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.605233671425633e+00, 1.000000000000000e-10, 7.626078325284740e+05, 1.042093468530838e+00, 1.057550920108167e+00, 0.000000000000000e+00, 1.979526365070244e-01, 9.878719399769635e-08, 2.765560267019515e-04, -5.936392964809024e-05, 1.029610441120846e+01, 7.992044418753235e-01, 1.292126954144016e-16
15, 9.786627687566776e-01, 4.658417769831101e-03, 9.829943506190185e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.598816164477245e+00, 1.000000000000000e-10, 7.644331158041410e+05, 1.039526465751578e+00, 1.057510111931935e+00, 0.000000000000000e+00, 1.858808119268490e-01, 9.878427425456426e-08, 3.371295719275276e-04, -7.091810641403472e-05, 7.129241811639076e+00, 8.809693825510563e-01, 1.285915882437471e-16
16, 9.724726573606256e-01, 5.947326113287674e-03, 9.803411153414030e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.591654843714294e+00, 1.000000000000000e-10, 7.664651894924864e+05, 1.036661937446504e+00, 1.057450229541262e+00, 0.000000000000000e+00, 1.724098163037870e-01, 9.877998968993031e-08, 4.089868223891751e-04, -8.421839527113827e-05, 5.622317177205151e+00, 9.686273882431592e-01, 1.279044735624499e-16
17, 9.660174281351556e-01, 7.262341017480705e-03, 9.774760023988387e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.583896920583494e+00, 1.000000000000000e-10, 7.686672498728229e+05, 1.033558768194298e+00, 1.057375082004905e+00, 0.000000000000000e+00, 1.578165657012254e-01, 9.877461274148303e-08, 4.877675248631354e-04, -9.821843610956646e-05, 4.709799844996896e+00, 1.055852382452034e+00, 1.271652885786739e-16
18, 9.593124252548986e-01, 8.597312736784379e-03, 9.743228632931477e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.575345294971370e+00, 1.000000000000000e-10, 7.711025656470286e+05, 1.030138117949575e+00, 1.057286200251706e+00, 0.000000000000000e+00, 1.417302996332399e-01, 9.876825284265235e-08, 5.718442047810073e-04, -1.124870945227195e-04, 3.877090508780498e+00, 1.140955100313599e+00, 1.263547294762058e-16
19, 9.523692623435369e-01, 9.947062664789345e-03, 9.710035878642512e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.566328286798935e+00, 1.000000000000000e-10, 7.736790830880937e+05, 1.026531314680734e+00, 1.057185913121719e+00, 0.000000000000000e+00, 1.247686131448440e-01, 9.876107652271791e-08, 6.599168557994437e-04, -1.266871760083878e-04, 2.844252017469656e+00, 1.223129173846673e+00, 1.255048893408763e-16
20, 9.451970879703913e-01, 1.130709686074620e-02, 9.675323131953310e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.556889777604831e+00, 1.000000000000000e-10, 7.763894750721112e+05, 1.022755911003231e+00, 1.057076747778605e+00, 0.000000000000000e+00, 1.070140507881559e-01, 9.875326451963310e-08, 7.502305908067061e-04, -1.404238099505496e-04, 1.515768986059956e+00, 1.301340835379226e+00, 1.246196205227814e-16
21, 9.378032692916425e-01, 1.267344074790758e-02, 9.638451072659842e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.546866245315649e+00, 1.000000000000000e-10, 7.792895898947630e+05, 1.018746498087706e+00, 1.056960802527134e+00, 0.000000000000000e+00, 8.815901495541036e-02, 9.874496690625092e-08, 8.421082234353450e-04, -1.535338337091244e-04, -1.873967628314691e-01, 1.375614527514537e+00, 1.236826799946474e-16
22, 9.301938758575333e-01, 1.404249429486843e-02, 9.603296619876815e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.537288214761575e+00, 1.000000000000000e-10, 7.820683843639172e+05, 1.014915285866216e+00, 1.056840505962873e+00, 0.000000000000000e+00, 7.014200218046850e-02, 9.873635742114913e-08, 9.327990320003809e-04, -1.655019410915212e-04, -2.171373827772479e+00, 1.444661348043060e+00, 1.227936945526169e-16
