"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -3.753237761,      -15.62324416,      -15.66477206,       -3.18667753,      0.3768785153,       6.364715909,      0.1670609312,      0.1233376549,                 0,                 0,                 0,     0.03400517412,      0.1573827054,      0.1354703506,                 0,      0.7382794648,    0.001240319598
          0,           0,           1,      -3.752351655,      -3.748437097,      -3.659988684,      -3.199924971,     -0.2232255123,       5.764781074,      0.2717380839,      0.2474020181,                 0,                 0,                 0,     0.06510864161,      0.2525015903,      0.2670061642,                 0,      0.9104429328,    0.001240319598
          0,           0,           2,      -3.673900959,      -3.727958661,       -3.53509291,      -3.128182022,     -0.8217787326,       5.166529657,      0.3781665581,      0.3645937805,                 0,                 0,                 0,     0.09298046155,      0.3498801948,      0.3918193714,                 0,      0.9641089956,    0.001240319598
          0,           0,           3,      -3.657954423,      -3.723948804,       -3.52361833,      -3.115535078,      -1.417676972,       4.571159609,      0.4786348435,      0.4672696804,                 0,                 0,                 0,      0.1159353345,      0.4423993933,      0.5017121132,                 0,      0.9762550446,    0.001240319598
          0,           0,           4,      -3.666507303,      -3.752193424,      -3.557824894,      -3.125650466,      -2.009301621,       3.980431168,      0.5653841344,      0.5485833508,                 0,                 0,                 0,      0.1328285293,      0.5228333801,      0.5892776671,                 0,       0.970284303,    0.001240319598
          0,           0,           5,      -3.681555387,      -3.792307605,      -3.614906588,      -3.140786035,      -2.594638907,       3.396599756,      0.6303319233,      0.6032405751,                 0,                 0,                 0,      0.1431271862,       0.583517627,      0.6486329501,                 0,      0.9570205042,    0.001240319598
          0,           0,           6,      -3.695478433,      -3.834343946,      -3.682556315,      -3.153494808,      -3.169695317,       2.824461514,      0.6668450521,      0.6289900214,                 0,                 0,                 0,      0.1471001905,      0.6180056456,      0.6770375119,                 0,      0.9432326437,    0.001240319598
          0,           0,           7,      -3.707413223,      -3.876104096,      -3.750073886,      -3.163272715,      -3.720961507,       2.280279602,      0.6725879836,      0.6279230164,                 0,                 0,                 0,       0.145873742,      0.6238122283,      0.6764024054,                 0,        0.93359238,    0.001240319598
          0,           0,           8,      -3.720886077,      -3.919051127,      -3.805778937,      -3.174309563,      -4.231182556,       1.793771349,      0.6516481902,      0.6067888111,                 0,                 0,                 0,      0.1412292998,      0.6045093544,      0.6537633099,                 0,      0.9311601263,    0.001240319598
          0,           0,           9,      -3.740713313,      -3.961570778,      -3.841634429,      -3.192210813,      -4.687760306,       1.412308121,      0.6141703309,      0.5756016657,                 0,                 0,                 0,      0.1352163095,      0.5694654215,       0.619864184,                 0,      0.9372020053,    0.001240319598
          0,           0,          10,      -3.770022313,      -3.997734816,      -3.861441289,      -3.220775991,      -5.079565152,        1.13219613,      0.5740661352,      0.5448868358,                 0,                 0,                 0,      0.1296611374,      0.5317672119,       0.586239903,                 0,        0.94917084,    0.001240319598
          0,           0,          11,      -3.807424043,      -4.025602421,      -3.878243543,      -3.258364542,      -5.405621409,      0.8652948721,      0.5432693879,      0.5221243977,                 0,                 0,                 0,      0.1256034287,      0.5027565206,      0.5612409425,                 0,      0.9610782594,    0.001240319598
          0,           0,          12,      -3.847942278,      -4.051328953,      -3.902586777,      -3.298726346,      -5.676173442,      0.5850974731,      0.5269512751,      0.5107665364,                 0,                 0,                 0,      0.1236725034,        0.48733226,      0.5486960628,                 0,      0.9692860813,    0.001240319598
          0,           0,          13,      -3.888148116,      -4.077994043,       -3.93707224,      -3.338157229,      -5.902940961,      0.4204408013,      0.5233378927,       0.509655744,                 0,                 0,                 0,      0.1236817223,      0.4838119306,      0.5473185025,                 0,      0.9738559945,    0.001961471938
          0,           0,          14,       -3.92659699,      -4.103913162,      -3.978067711,       -3.37574101,      -6.094358718,      0.3313137914,       0.526987315,      0.5145785129,                 0,                 0,                 0,      0.1248088812,      0.4870834967,      0.5525000844,                 0,      0.9764533192,    0.001961471938
          0,           0,          15,      -3.962050726,        -4.1281651,      -4.019822685,      -3.410048678,      -6.256160853,       0.246999862,      0.5322198252,      0.5207657805,                 0,                 0,                 0,      0.1260889223,      0.4918392886,      0.5590608684,                 0,      0.9784787335,    0.001961471938
