"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
0, 1.000000000000000e+00, 1.387779000000000e-17, 9.974771712255281e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.657289025392356e+00, 1.000000000000000e-10, 7.585912918685770e+05, 1.062915610117043e+00, 1.065603946415250e+00, 0.000000000000000e+00, 2.601718582063846e-01, 9.936210022285788e-08, 1.163144132277521e-08, -1.125069296292919e-04, 1.643532421012600e+01, 5.376692913229333e-01, 1.314907379156725e-16
1, 5.000000000000000e-01, 5.046727000000000e-02, 8.544708424451808e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.265733117434604e+00, 1.000000000000000e-10, 8.808887228831481e+05, 9.062932469396625e-01, 1.060648534648866e+00, 0.000000000000000e+00, -3.875009719343190e-01, 9.900846530785995e-08, 2.928828734022170e-03, -7.682457646646688e-05, -1.925811281983142e+02, 2.548549953750232e+00, 9.700099591938088e-17
2, 0.000000000000000e+00, 0.000000000000000e+00, 1.101839887849858e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.939512765460044e+00, 1.000000000000000e-10, 6.799942006797299e+05, 1.175805106139944e+00, 1.067128826162232e+00, 0.000000000000000e+00, 7.269982928165173e-01, 9.947075863207502e-08, -1.699904088206619e-12, 3.103299467661246e-03, -3.333942992489679e+02, 2.978074105144636e+00, 1.620366592813137e-16
3, 5.000000000000000e-01, -5.046727000000000e-02, 9.163803896746259e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.433230972520096e+00, 1.000000000000000e-10, 8.222088343379206e+05, 9.732923889713833e-01, 1.062105213007630e+00, 0.000000000000000e+00, -1.104426830899678e-01, 9.911250258653705e-08, 2.995302387378139e-03, 7.856821543622375e-05, -2.068770697972468e+02, 2.666242548283296e+00, 1.114534849462274e-16
12, 9.953604985593988e-01, 1.041901204327229e-03, 9.944367449487201e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.649495318478238e+00, 1.000000000000000e-10, 7.601227944500457e+05, 1.059798127351518e+00, 1.065727038682755e+00, 0.000000000000000e+00, 2.472802835633946e-01, 9.937087423895788e-08, 2.220461078898078e-04, -4.942825442458170e-05, 3.881883446082530e+01, 7.633041738019464e-01, 1.308258174290303e-16
13, 9.901513144104419e-01, 2.192352487934547e-03, 9.919790560396570e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.642973444752421e+00, 1.000000000000000e-10, 7.620320572365875e+05, 1.057189377861289e+00, 1.065737599422689e+00, 0.000000000000000e+00, 2.364924488558375e-01, 9.937162698530789e-08, 2.966703408708742e-04, -6.490194706902507e-05, 2.080990989688843e+01, 8.808406431497202e-01, 1.301755157199351e-16
14, 9.845664214358646e-01, 3.403298774687973e-03, 9.890320416111256e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.634962205064366e+00, 1.000000000000000e-10, 7.642552826563322e+05, 1.053984881986185e+00, 1.065673140648964e+00, 0.000000000000000e+00, 2.232410531387883e-01, 9.936703244854422e-08, 3.852343745260101e-04, -8.269220013069682e-05, 1.245910921895489e+01, 1.001871434834993e+00, 1.294112255906597e-16
15, 9.786627687566776e-01, 4.658417769831101e-03, 9.853898017434581e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.624993237259087e+00, 1.000000000000000e-10, 7.670128727681566e+05, 1.049997294864219e+00, 1.065565416859856e+00, 0.000000000000000e+00, 2.067513783291232e-01, 9.935935373432413e-08, 4.790054337104681e-04, -1.007629147646601e-04, 8.297412247960997e+00, 1.114711603849736e+00, 1.284710988909330e-16
16, 9.724726573606256e-01, 5.947326113287674e-03, 9.815165031138281e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.614349738810559e+00, 1.000000000000000e-10, 7.699601567526595e+05, 1.045739895484963e+00, 1.065432819690131e+00, 0.000000000000000e+00, 1.891459620331170e-01, 9.934990148573538e-08, 5.772096916047109e-04, -1.188587780846408e-04, 5.652887085538794e+00, 1.220823722914960e+00, 1.274762775502568e-16
17, 9.660174281351556e-01, 7.262341017480705e-03, 9.773947125805179e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.603007560625812e+00, 1.000000000000000e-10, 7.731187344772144e+05, 1.041203024211229e+00, 1.065284076954176e+00, 0.000000000000000e+00, 1.703848592235802e-01, 9.933929760727062e-08, 6.784297102942307e-04, -1.366107864070343e-04, 3.380560299788641e+00, 1.320315492359208e+00, 1.264223326084918e-16
