"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -3.621661693,      -15.51604906,       -15.6343079,      -3.044470223,      0.7211427142,       6.708979443,      0.1524305357,      0.1223469214,                 0,                 0,                 0,     0.03412538294,      0.1408203681,      0.1355487415,                 0,      0.8026404996,    0.001351647497
          0,           0,           1,      -3.582596082,        -3.5672631,      -3.460499479,      -3.018291464,      0.1204618414,       6.108418282,      0.2522398883,      0.2425900086,                 0,                 0,                 0,     0.06425998905,      0.2294214574,      0.2642738513,                 0,      0.9617432446,    0.001351647497
          0,           0,           2,      -3.492353282,      -3.520098938,      -3.332976804,      -2.933659031,     -0.4791198248,       5.509050052,      0.3540488371,       0.355605643,                 0,                 0,                 0,     0.09064859313,      0.3206634811,      0.3859804195,                 0,        1.00439715,    0.001351647497
          0,           0,           3,      -3.473223957,      -3.514197211,      -3.319724448,      -2.917844177,      -1.076839058,        4.91170343,      0.4508674525,      0.4542789165,                 0,                 0,                 0,       0.111788631,      0.4082240999,      0.4929542351,                 0,       1.007566445,    0.001351647497
          0,           0,           4,      -3.481023293,      -3.540611025,      -3.352400971,      -2.927708267,      -1.671625969,       4.317542853,       0.535277542,      0.5321526584,                 0,                 0,                 0,      0.1267792529,      0.4852953421,      0.5780976818,                 0,      0.9941621245,    0.001351647497
          0,           0,           5,      -3.496460752,      -3.577600484,       -3.40856187,      -2.943976448,      -2.262374658,       3.727817048,      0.5994370607,      0.5842077822,                 0,                 0,                 0,       0.135389584,      0.5445178785,      0.6357073246,                 0,      0.9745940325,    0.001351647497
          0,           0,           6,      -3.511329057,      -3.614533188,      -3.476489605,      -2.958466067,      -2.847116766,       3.144996204,      0.6366971553,      0.6083152558,                 0,                 0,                 0,      0.1381947427,      0.5794610571,      0.6630653069,                 0,       0.955423235,    0.001351647497
          0,           0,           7,      -3.524123645,       -3.64913127,       -3.54612564,      -2.969881785,      -3.415497527,       2.581099681,      0.6439383834,      0.6065405526,                 0,                 0,                 0,      0.1365196756,      0.5868324601,      0.6619484477,                 0,      0.9419232775,    0.001351647497
          0,           0,           8,      -3.537630502,      -3.684008164,      -3.605968604,      -2.981489885,      -3.950832534,       2.059065008,      0.6241272499,      0.5855414968,                 0,                 0,                 0,      0.1321656795,      0.5689883493,      0.6392541958,                 0,      0.9381764646,    0.001351647497
          0,           0,           9,      -3.556202562,      -3.720217276,      -3.646715074,       -2.99833201,      -4.440671949,       1.616215336,      0.5870744121,      0.5551907879,                 0,                 0,                 0,      0.1269887201,      0.5348125787,      0.6056968565,                 0,      0.9456906593,    0.001351647497
          0,           0,          10,      -3.583157364,      -3.754461552,      -3.669807461,      -3.024451805,      -4.871119388,       1.274440262,      0.5469419577,      0.5258926804,                 0,                 0,                 0,      0.1224995374,       0.497475067,      0.5729111397,                 0,      0.9615146049,    0.001351647497
          0,           0,          11,      -3.618193853,      -3.784383318,      -3.687234148,      -3.059462896,      -5.232703052,      0.9642990932,      0.5165397264,      0.5047522707,                 0,                 0,                 0,      0.1193699592,       0.469095403,      0.5491244364,                 0,      0.9771799629,    0.001351647497
          0,           0,          12,      -3.657521415,      -3.814455928,      -3.710359688,      -3.098269486,      -5.529885738,      0.6427571847,      0.5010814808,      0.4947555906,                 0,                 0,                 0,      0.1180224034,      0.4545979468,      0.5377791849,                 0,      0.9873755257,    0.001632172695
          0,           0,          13,       -3.69846315,      -3.846897652,      -3.743303343,      -3.137990535,      -5.773622935,      0.4583828361,      0.4981034709,      0.4944251409,                 0,                 0,                 0,      0.1182777838,      0.4516616762,       0.537182481,                 0,      0.9926153294,    0.001632172695
          0,           0,          14,       -3.73979829,      -3.879954819,       -3.78419671,      -3.178458035,      -5.973085509,      0.3663681587,      0.5019023214,      0.4995325296,                 0,                 0,                 0,      0.1194191822,      0.4549862321,      0.5426105574,                 0,      0.9952783805,    0.001632172695
          0,           0,          15,      -3.778733845,      -3.912496771,      -3.828135607,      -3.216777465,      -6.135485459,      0.2818817442,      0.5069670963,      0.5055177146,                 0,                 0,                 0,       0.120598641,      0.4594927166,      0.5490266295,                 0,      0.9971410736,    0.001632172695
          0,           0,          16,      -3.813347794,      -3.944052748,      -3.870032612,      -3.250792903,      -6.267530704,      0.2099158319,      0.5098049413,      0.5094061805,                 0,                 0,                 0,      0.1213003562,      0.4619696816,       0.553154362,                 0,      0.9992178167,    0.001632172695
          0,           0,          17,      -3.843542547,      -3.974573141,      -3.907413629,       -3.28016115,      -6.377347266,      0.1410542791,      0.5095267774,      0.5105155263,                 0,                 0,                 0,      0.1214646872,       0.461592962,      0.5542342257,                 0,       1.001940524,    0.001632172695
          0,           0,          18,      -3.870646978,      -4.004554254,       -3.94203116,      -3.305982472,      -6.473424582,     0.08233865208,      0.5072855136,       0.509862934,                 0,                 0,                 0,      0.1213215595,      0.4594194035,      0.5533828832,                 0,       1.005080808,    0.001632172695
          0,           0,          19,      -3.896025558,      -4.034334531,      -3.977055495,      -3.329546084,      -6.558419181,     0.03042233972,      0.5046929278,      0.5088725781,                 0,                 0,                 0,      0.1211373194,      0.4569262942,      0.5521635751,                 0,       1.008281571,    0.001632172695
          0,           0,          20,      -3.920085483,      -4.063033627,      -4.011353482,      -3.351469493,      -6.633472793,    -0.01657976556,      0.5025833809,      0.5083695931,                 0,                 0,                 0,      0.1210469381,      0.4548704769,      0.5514730702,                 0,        1.01151294,    0.001632172695
