"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -3.991334256,      -15.67514097,        -15.830432,      -3.420251855,      0.2599218674,       6.247760531,      0.1380090006,     0.09809831197,                 0,                 0,                 0,     0.02764173638,       0.128714607,      0.1100105132,                 0,      0.7108109726,    0.002330265818
          0,           0,           1,      -3.904660539,      -3.850757204,      -3.759419126,      -3.349583248,     -0.3397795092,       5.648262868,      0.2065543966,      0.2403923885,                 0,                 0,                 0,     0.06325253454,      0.1843023503,      0.2578485269,                 0,       1.163821213,    0.002330265818
          0,           0,           2,      -3.803833847,      -3.838732274,      -3.634720809,      -3.254439063,       -0.93760363,       5.050802845,      0.2788237773,      0.3758679711,                 0,                 0,                 0,     0.09569406794,      0.2442070842,      0.3992271666,                 0,       1.348048487,    0.002330265818
          0,           0,           3,       -3.78128318,      -3.830506506,       -3.62469665,      -3.234655746,      -1.532180608,       4.456866717,      0.3483438042,       0.495226027,                 0,                 0,                 0,      0.1228693985,      0.3028102012,      0.5243073582,                 0,       1.421658778,    0.002330265818
          0,           0,           4,      -3.786734916,      -3.856430522,      -3.661481361,      -3.241372982,      -2.121396162,       3.868757651,      0.4098667862,      0.5905985665,                 0,                 0,                 0,      0.1433694164,      0.3555862918,      0.6247846334,                 0,       1.440952491,    0.002113689007
          0,           0,           5,      -3.799767944,      -3.894230381,      -3.721871143,      -3.254298047,      -2.702192959,       3.289917105,      0.4575830912,      0.6559356436,                 0,                 0,                 0,      0.1564415653,      0.3972881742,      0.6941152358,                 0,       1.433478763,    0.002330265818
          0,           0,           6,      -3.812420248,      -3.932656696,      -3.792143178,      -3.265755789,      -3.268236927,       2.728003923,      0.4863527347,      0.6886838377,                 0,                 0,                 0,      0.1622508077,      0.4230239514,      0.7292977084,                 0,         1.4160172,    0.002330265818
          0,           0,           7,      -3.823626078,      -3.968330577,      -3.859219258,      -3.275151366,      -3.804333017,       2.202974757,      0.4938089744,      0.6911860563,                 0,                 0,                 0,      0.1619454739,      0.4302274461,      0.7324546485,                 0,       1.399703311,    0.002330265818
          0,           0,           8,      -3.836119917,      -4.002840551,      -3.910150814,      -3.285736142,      -4.294806933,       1.751375647,      0.4816676985,      0.6708582727,                 0,                 0,                 0,      0.1575072768,      0.4199466211,      0.7111254666,                 0,       1.392782357,    0.002330265818
          0,           0,           9,      -3.853729588,      -4.037500024,      -3.939262204,      -3.301827745,      -4.727775935,       1.421540568,      0.4561709824,      0.6387012482,                 0,                 0,                 0,      0.1512767256,      0.3974180411,      0.6768235739,                 0,       1.400135635,    0.002330265818
