"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
0, 1.000000000000000e+00, 1.387779000000000e-17, 9.991653880858093e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.642043252912896e+00, 1.000000000000000e-10, 7.519730666003238e+05, 1.056817301125192e+00, 1.057700070205426e+00, 0.000000000000000e+00, 2.671942928320459e-01, 9.879786491933128e-08, 8.336504742726110e-09, -8.063614185152440e-05, 2.128043583575138e+01, 4.296437935330299e-01, 1.328725110594670e-16
1, 5.000000000000000e-01, 5.046727000000000e-02, 8.794578551304838e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.316146633662397e+00, 1.000000000000000e-10, 8.514790064383500e+05, 9.264586534297806e-01, 1.053442922847421e+00, 0.000000000000000e+00, -3.458423350213278e-01, 9.849299826686267e-08, 3.082714113137176e-03, -8.086106345444332e-05, -1.605319300362914e+02, 2.500439293450051e+00, 1.032859110531554e-16
2, 0.000000000000000e+00, 0.000000000000000e+00, 1.115216379839353e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.954053022140304e+00, 1.000000000000000e-10, 6.685421249143891e+05, 1.181621208811513e+00, 1.059544345090883e+00, 0.000000000000000e+00, 8.541086868023920e-01, 9.892975253778827e-08, -1.384894778217052e-12, 2.528226890919529e-03, -1.240428157470177e+02, 2.549753383397175e+00, 1.668131800525765e-16
3, 5.000000000000000e-01, -5.046727000000000e-02, 9.200361394307347e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.425326525475887e+00, 1.000000000000000e-10, 8.145153893566178e+05, 9.701306101535531e-01, 1.054448372814805e+00, 0.000000000000000e+00, -1.404665540124979e-01, 9.856505566906907e-08, 3.089954802666198e-03, 8.105099359820446e-05, -1.630687970627584e+02, 2.558603956933845e+00, 1.129550353672887e-16
12, 9.953604985593988e-01, 1.041901204327229e-03, 9.958305642122748e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.633379413040076e+00, 1.000000000000000e-10, 7.547091674707991e+05, 1.053351765176197e+00, 1.057762036064261e+00, 0.000000000000000e+00, 2.508969431016304e-01, 9.880229804119697e-08, 2.545498296239145e-04, -5.666369864329559e-05, 2.891839523848176e+01, 7.713230917331767e-01, 1.319489291052464e-16
13, 9.901513144104419e-01, 2.192352487934547e-03, 9.934697461315353e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.627066809450191e+00, 1.000000000000000e-10, 7.565057847467910e+05, 1.050826723740337e+00, 1.057733995254656e+00, 0.000000000000000e+00, 2.390224498141092e-01, 9.880029197924936e-08, 3.793850946712318e-04, -8.299727994665446e-05, 1.614029362604559e+01, 9.401741819831675e-01, 1.313234947056417e-16
14, 9.845664214358646e-01, 3.403298774687973e-03, 9.902706710779814e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.618386498082958e+00, 1.000000000000000e-10, 7.588918049258308e+05, 1.047354599193572e+00, 1.057644773073458e+00, 0.000000000000000e+00, 2.226941159347223e-01, 9.879390878003481e-08, 5.016251761180143e-04, -1.076759816804619e-04, 9.870267652982841e+00, 1.078948546350550e+00, 1.304890547380918e-16
15, 9.786627687566776e-01, 4.658417769831101e-03, 9.865437883478207e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.608227144123764e+00, 1.000000000000000e-10, 7.616831642586875e+05, 1.043290857610043e+00, 1.057521085158580e+00, 0.000000000000000e+00, 2.035835890853283e-01, 9.878505937232891e-08, 6.203176545975980e-04, -1.304891564027903e-04, 6.344109605730279e+00, 1.197150308923572e+00, 1.295215503330213e-16
16, 9.724726573606256e-01, 5.947326113287674e-03, 9.826815883260294e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.597667675168340e+00, 1.000000000000000e-10, 7.645917121220088e+05, 1.039067070028028e+00, 1.057379198279323e+00, 0.000000000000000e+00, 1.837204151277589e-01, 9.877490727354453e-08, 7.378026053543911e-04, -1.519280036623898e-04, 3.711425209565893e+00, 1.302603756013453e+00, 1.285237090862220e-16
17, 9.660174281351556e-01, 7.262341017480705e-03, 9.786540647644250e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.586649125946745e+00, 1.000000000000000e-10, 7.676471782754865e+05, 1.034659650339552e+00, 1.057227152669732e+00, 0.000000000000000e+00, 1.629936758501971e-01, 9.876402757168070e-08, 8.545059526636409e-04, -1.720660643417944e-04, 1.183666772677206e+00, 1.398499782519511e+00, 1.274874863913782e-16
18, 9.593124252548986e-01, 8.597312736784379e-03, 9.744761519421513e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.575221906040700e+00, 1.000000000000000e-10, 7.708428511561210e+05, 1.030088762377301e+00, 1.057069236968306e+00, 0.000000000000000e+00, 1.414981955563140e-01, 9.875272702252501e-08, 9.706037182016810e-04, -1.909268141228555e-04, -1.644159630451953e+00, 1.486801881821819e+00, 1.264169691845426e-16
19, 9.523692623435369e-01, 9.947062664789345e-03, 9.702860709268394e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.563759413440617e+00, 1.000000000000000e-10, 7.740731922120426e+05, 1.025503765337435e+00, 1.056908674735329e+00, 0.000000000000000e+00, 1.199363646097064e-01, 9.874123623967286e-08, 1.084750575285390e-03, -2.082443960154654e-04, -4.918337184968291e+00, 1.567903735877325e+00, 1.253481054611073e-16
20, 9.451970879703913e-01, 1.130709686074620e-02, 9.660373406618005e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.552143082756216e+00, 1.000000000000000e-10, 7.773773047068056e+05, 1.020857233063845e+00, 1.056747177458471e+00, 0.000000000000000e+00, 9.808515238426657e-02, 9.872967767869879e-08, 1.196128562345282e-03, -2.238844056393236e-04, -8.637373154308788e+00, 1.642292705144850e+00, 1.242687868103867e-16
21, 9.378032692916425e-01, 1.267344074790758e-02, 9.617807714097362e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.540511542978698e+00, 1.000000000000000e-10, 7.807166444296616e+05, 1.016204617153007e+00, 1.056586539636782e+00, 0.000000000000000e+00, 7.620533068389869e-02, 9.871817977337131e-08, 1.304129322262690e-03, -2.377698838786437e-04, -1.282792371790193e+01, 1.710509066368269e+00, 1.231920414230475e-16
22, 9.301938758575333e-01, 1.404249429486843e-02, 9.577344803600092e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.529442509181088e+00, 1.000000000000000e-10, 7.839134828306506e+05, 1.011777003634126e+00, 1.056427459157367e+00, 0.000000000000000e+00, 5.538362603262550e-02, 9.870679249515934e-08, 1.407870616288754e-03, -2.497915540304825e-04, -1.728021875035904e+01, 1.772947330146580e+00, 1.221734921889979e-16
