"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
0, 1.000000000000000e+00, 1.387779000000000e-17, 1.001735585749878e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.691842888204335e+00, 1.000000000000000e-10, 7.584375313565410e+05, 1.076737155241664e+00, 1.074871623369197e+00, 0.000000000000000e+00, 2.787178620429664e-01, 1.000209671987349e-07, 5.382097197270558e-09, -5.205917425214509e-05, 3.032915390776721e+01, 3.885084016030959e-01, 1.320788589853489e-16
1, 5.000000000000000e-01, 5.046727000000000e-02, 8.487941743781806e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.268871538140904e+00, 1.000000000000000e-10, 8.920703413647786e+05, 9.075486152224098e-01, 1.069221069863342e+00, 0.000000000000000e+00, -3.357936872558323e-01, 9.961937437498246e-08, 2.944717718844114e-03, -7.724135212673282e-05, -2.674632762685660e+02, 2.700974517307450e+00, 9.514879398387217e-17
2, 0.000000000000000e+00, 0.000000000000000e+00, 1.186758544736574e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.198729527365977e+00, 1.000000000000000e-10, 6.368391724947615e+05, 1.279491810898920e+00, 1.078139960797949e+00, 0.000000000000000e+00, 1.015145267594818e+00, 1.002527793769494e-07, -7.500872714782178e-13, 1.369339273996167e-03, -5.100895189522279e+00, 2.173559512898158e+00, 1.863513733883783e-16
3, 5.000000000000000e-01, -5.046727000000000e-02, 8.854608294166311e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.369024854219570e+00, 1.000000000000000e-10, 8.557124376883751e+05, 9.476099416524094e-01, 1.070188437671178e+00, 0.000000000000000e+00, -1.902865047441661e-01, 9.968820033227008e-08, 2.952988711064628e-03, 7.745830745147147e-05, -2.717166276915315e+02, 2.760661009056252e+00, 1.034764476704240e-16
12, 9.953604985593988e-01, 1.041901204327229e-03, 9.974947285157061e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.680552363496050e+00, 1.000000000000000e-10, 7.627703591069636e+05, 1.072220945358520e+00, 1.074913896491471e+00, 0.000000000000000e+00, 2.623144866610780e-01, 1.000239676980935e-07, 2.485303206992851e-04, -5.532373451843341e-05, 3.235098842534018e+01, 8.573514765829782e-01, 1.307726176948039e-16
13, 9.901513144104419e-01, 2.192352487934547e-03, 9.943706868424828e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.672005390301325e+00, 1.000000000000000e-10, 7.651489487676650e+05, 1.068802156080755e+00, 1.074852839311486e+00, 0.000000000000000e+00, 2.498970646798593e-01, 1.000196339085406e-07, 3.843787745070654e-04, -8.408973679095353e-05, 1.821354031642982e+01, 1.064171009967298e+00, 1.299577963935765e-16
14, 9.845664214358646e-01, 3.403298774687973e-03, 9.900550114649085e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.660081474337016e+00, 1.000000000000000e-10, 7.684012110800208e+05, 1.064032589695204e+00, 1.074720674481347e+00, 0.000000000000000e+00, 2.325734703706055e-01, 1.000102525409569e-07, 5.074178488880763e-04, -1.089194035754654e-04, 1.074126184548975e+01, 1.219624180690423e+00, 1.288461045220009e-16
15, 9.786627687566776e-01, 4.658417769831101e-03, 9.851261001942924e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.646414431638021e+00, 1.000000000000000e-10, 7.721413617289047e+05, 1.058565772615803e+00, 1.074548499331230e+00, 0.000000000000000e+00, 2.127173841793458e-01, 9.999803029765463e-08, 6.232287870255053e-04, -1.311015381589421e-04, 5.985317973862878e+00, 1.347865781800710e+00, 1.275836468737807e-16
16, 9.724726573606256e-01, 5.947326113287674e-03, 9.800476438608324e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.632299312980507e+00, 1.000000000000000e-10, 7.760263132094860e+05, 1.052919725153000e+00, 1.074355651736576e+00, 0.000000000000000e+00, 1.922103133494507e-01, 9.998433943193908e-08, 7.362770313930787e-04, -1.516138581108568e-04, 1.870357474038100e+00, 1.460792159383273e+00, 1.262905174028794e-16
17, 9.660174281351556e-01, 7.262341017480705e-03, 9.747391255516453e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.617543248238506e+00, 1.000000000000000e-10, 7.801288055559365e+05, 1.047017299256412e+00, 1.074151300394208e+00, 0.000000000000000e+00, 1.707720476021317e-01, 9.996983056132273e-08, 8.479932318861149e-04, -1.707546419592436e-04, -2.446559807438665e+00, 1.562982870425030e+00, 1.249459213454820e-16
