"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -3.765086182,      -15.60904151,      -15.62263671,      -3.198525951,      0.3768785153,       6.364715909,      0.1637054082,     0.09836649864,                 0,                 0,                 0,     0.02709104526,      0.1575625912,      0.1079326576,                 0,      0.6008750703,     0.00140607539
          0,           0,           1,      -3.756438874,      -3.750213834,       -3.65649085,      -3.203449616,     -0.2232258114,        5.76478075,      0.2650561436,      0.1973144998,                 0,                 0,                 0,     0.05186457159,      0.2528463829,      0.2127356994,                 0,      0.7444253022,     0.00140607539
          0,           0,           2,      -3.675456739,      -3.728773041,      -3.531805762,      -3.128815503,     -0.8217791835,       5.166529166,      0.3683287783,      0.2907608378,                 0,                 0,                 0,     0.07405888372,      0.3503760165,      0.3121611775,                 0,       0.789405702,     0.00140607539
          0,           0,           3,      -3.658918022,      -3.724452684,      -3.520897822,      -3.115535765,      -1.417676389,       4.571160232,      0.4660087274,      0.3726133752,                 0,                 0,                 0,      0.0923339455,      0.4430127014,      0.3996806322,                 0,      0.7995845427,     0.00140607539
          0,           0,           4,      -3.667286773,      -3.752627533,      -3.555826636,      -3.125563726,      -2.009294269,       3.980439118,       0.550518093,      0.4374194937,                 0,                 0,                 0,      0.1057809912,      0.5235163947,      0.4694002223,                 0,      0.7945597052,     0.00140607539
          0,           0,           5,      -3.682236381,      -3.792748541,       -3.61370112,       -3.14075622,      -2.594602023,       3.396639693,      0.6139258305,      0.4809721423,                 0,                 0,                 0,      0.1139815953,      0.5842204218,      0.5166484549,                 0,      0.7834368883,     0.00140607539
          0,           0,           6,       -3.69610549,      -3.834830865,      -3.682013569,      -3.153569421,       -3.16955921,       2.824607049,      0.6496788122,      0.5014905614,                 0,                 0,                 0,      0.1171541662,      0.6186892195,      0.5392578158,                 0,      0.7719053661,     0.00140607539
          0,           0,           7,      -3.708047638,      -3.876660129,      -3.749815452,       -3.16347551,      -3.720643375,       2.280572757,      0.6554059879,      0.5006389706,                 0,                 0,                 0,      0.1161863821,      0.6244569179,      0.5387484994,                 0,      0.7638608433,     0.00140607539
          0,           0,           8,      -3.721573685,      -3.919669077,      -3.805395745,      -3.174633135,      -4.230954955,       1.793472367,      0.6350294334,      0.4837994439,                 0,                 0,                 0,      0.1124944957,       0.605118412,      0.5207264068,                 0,      0.7618535748,     0.00140607539
          0,           0,           9,      -3.741474582,      -3.962215875,       -3.84109755,      -3.192631395,      -4.687972699,       1.409872903,      0.5984226077,      0.4589505038,                 0,                 0,                 0,      0.1077077884,      0.5700549479,      0.4937433936,                 0,      0.7669337654,     0.00140607539
          0,           0,          10,       -3.77090123,      -3.998403662,      -3.861094042,      -3.221315346,      -5.079697442,       1.127848196,      0.5591961994,      0.4344839074,                 0,                 0,                 0,      0.1032865195,       0.532353793,      0.4669861822,                 0,      0.7769793641,     0.00140607539
          0,           0,          11,       -3.80854434,      -4.026363832,       -3.87837551,       -3.25915584,       -5.40556581,      0.8602238039,      0.5290577485,      0.4163467034,                 0,                 0,                 0,        0.10005147,      0.5033478971,      0.4470878808,                 0,      0.7869588992,     0.00140607539
          0,           0,          12,      -3.849459687,      -4.052246629,      -3.903291975,      -3.299959515,      -5.676117139,      0.5802575402,      0.5130683401,      0.4072932501,                 0,                 0,                 0,     0.09850935125,      0.4879254952,      0.4370991013,                 0,      0.7938382049,     0.00140607539
          0,           0,          13,      -3.890115328,      -4.079058187,      -3.938366801,      -3.339906348,      -5.902964659,      0.4164452211,      0.5094892909,      0.4064044068,                 0,                 0,                 0,     0.09851307653,      0.4844056728,      0.4359988802,                 0,      0.7976701651,    0.002013361974
          0,           0,          14,      -3.928904736,       -4.10501287,       -3.97995245,      -3.377883941,      -6.094486561,      0.3273566758,      0.5130036963,      0.4103249946,                 0,                 0,                 0,     0.09940830477,      0.4876805778,      0.4401216282,                 0,      0.7998480274,    0.002013361974
