"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
0, 1.000000000000000e+00, 1.387779000000000e-17, 9.765026331686563e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.622388202657673e+00, 1.000000000000000e-10, 7.837823975699318e+05, 1.048955281024009e+00, 1.074196059892077e+00, 0.000000000000000e+00, 1.778110124066211e-01, 9.997300858524490e-08, 2.437305012757673e-08, -2.357521273116857e-04, -1.658454709454468e+01, 8.166726919241171e-01, 1.245885016705974e-16
1, 5.000000000000000e-01, 5.046727000000000e-02, 8.249105098728676e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.206531439879478e+00, 1.000000000000000e-10, 9.187513658755934e+05, 8.826125759187945e-01, 1.069949485859769e+00, 0.000000000000000e+00, -4.263641487309210e-01, 9.967120230879307e-08, 2.174584679510786e-03, -5.704039469882474e-05, -1.231299433062574e+02, 2.286984126306945e+00, 8.978604341645187e-17
2, 0.000000000000000e+00, 0.000000000000000e+00, 1.034539973067007e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.778831273100299e+00, 1.000000000000000e-10, 7.267509545614067e+05, 1.111532509198738e+00, 1.074422002180814e+00, 0.000000000000000e+00, 4.050984482583692e-01, 9.998904999774714e-08, -2.359610959494285e-12, 4.307642698947691e-03, -1.000817088497032e+03, 3.608878609216525e+00, 1.423513741589498e-16
3, 5.000000000000000e-01, -5.046727000000000e-02, 9.237515065262683e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.473758307274879e+00, 1.000000000000000e-10, 8.208515793107098e+05, 9.895033228730015e-01, 1.071179116767009e+00, 0.000000000000000e+00, -3.812509596138759e-02, 9.975865320701501e-08, 2.888705102219188e-03, 7.577211761966372e-05, -2.596348728033554e+02, 2.786890298185754e+00, 1.125357536032598e-16
12, 9.953604985593988e-01, 1.041901204327229e-03, 9.748001101356998e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.618648376632374e+00, 1.000000000000000e-10, 7.803761853247507e+05, 1.047459350613957e+00, 1.074537579266526e+00, 0.000000000000000e+00, 1.723776271795880e-01, 9.999725507967245e-08, 2.430357369420638e-04, -5.410062060533620e-05, 7.161919008410631e+01, 8.383449617519645e-01, 1.249141495371280e-16
13, 9.901513144104419e-01, 2.192352487934547e-03, 9.722887115271485e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.612304629913681e+00, 1.000000000000000e-10, 7.824793383689095e+05, 1.044921851926581e+00, 1.074703264100793e+00, 0.000000000000000e+00, 1.631611504043520e-01, 1.000090166693395e-07, 1.935914051586916e-04, -4.235158490648132e-05, 3.503112425611258e+01, 7.468688208328519e-01, 1.242574547420798e-16
14, 9.845664214358646e-01, 3.403298774687973e-03, 9.708635745698676e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.608608172167913e+00, 1.000000000000000e-10, 7.836299824160360e+05, 1.043443268828330e+00, 1.074757871403939e+00, 0.000000000000000e+00, 1.577907725385137e-01, 1.000128929224872e-07, 2.020417168365052e-04, -4.336911550001317e-05, 1.816106829205143e+01, 7.620819161875221e-01, 1.238931394377337e-16
15, 9.786627687566776e-01, 4.658417769831101e-03, 9.688515364988717e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.603191906552157e+00, 1.000000000000000e-10, 7.852413672727033e+05, 1.041276762582109e+00, 1.074753688624946e+00, 0.000000000000000e+00, 1.499217814722182e-01, 1.000125960148853e-07, 2.325857175617144e-04, -4.892640706099820e-05, 1.041440729321835e+01, 8.164580309842780e-01, 1.233826670175244e-16
16, 9.724726573606256e-01, 5.947326113287674e-03, 9.665885977990895e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.597020986066334e+00, 1.000000000000000e-10, 7.870517052907693e+05, 1.038808394387870e+00, 1.074716168547016e+00, 0.000000000000000e+00, 1.409563943182837e-01, 1.000099326892505e-07, 2.741235534875752e-04, -5.644740739049461e-05, 6.795065618190648e+00, 8.849669778372670e-01, 1.228113441481244e-16
17, 9.660174281351556e-01, 7.262341017480705e-03, 9.641541111334370e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.590332967318083e+00, 1.000000000000000e-10, 7.890009124756639e+05, 1.036133186888667e+00, 1.074655156187234e+00, 0.000000000000000e+00, 1.312397438593105e-01, 1.000056016896995e-07, 3.217792173822174e-04, -6.479449715868167e-05, 5.034752702671723e+00, 9.572176085327689e-01, 1.221993844286554e-16
