"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -4.057477979,      -15.62097171,      -15.62642759,      -3.486395578,      0.2599218674,       6.247760531,      0.1301386141,     0.03135295743,                 0,                 0,                 0,    0.008800516851,      0.1291963814,     0.03503372437,                 0,       0.240919712,    0.001385361438
          0,           0,           1,       -3.93873666,      -3.865408748,      -3.769347328,      -3.381115974,     -0.3397793121,       5.648263063,      0.1874315835,     0.07686834055,                 0,                 0,                 0,     0.02013653852,      0.1851745245,     0.08215677546,                 0,      0.4101141287,    0.001385361438
          0,           0,           2,      -3.831637222,      -3.856870645,      -3.645919257,      -3.279151721,     -0.9376027869,       5.050803772,      0.2489782731,      0.1201269546,                 0,                 0,                 0,     0.03043917308,      0.2454687225,      0.1271446891,                 0,       0.482479668,    0.001385361438
          0,           0,           3,        -3.8072035,      -3.847912369,      -3.637493083,      -3.257800689,      -1.532174314,       4.456873586,      0.3090006666,      0.1581877421,                 0,                 0,                 0,     0.03906214671,      0.3043867553,      0.1668936097,                 0,      0.5119333359,    0.001385361438
          0,           0,           4,      -3.810882072,      -3.873460232,      -3.675950154,      -3.263328367,      -2.121363149,       3.868793653,      0.3628602404,       0.188560807,                 0,                 0,                 0,      0.0455641999,      0.3573626319,      0.1987830007,                 0,      0.5196513314,    0.001385361438
          0,           0,           5,      -3.821738266,      -3.910950141,      -3.737879901,      -3.274687374,      -2.702052607,       3.290072694,      0.4052402128,       0.209343708,                 0,                 0,                 0,     0.04971278699,      0.3991357046,       0.220760294,                 0,      0.5165916446,    0.001385361438
          0,           0,           6,      -3.832203576,       -3.94930697,      -3.809056834,      -3.284437747,      -3.267732989,       2.728546189,      0.4312435071,      0.2197468682,                 0,                 0,                 0,     0.05156252876,       0.424833278,      0.2318972497,                 0,      0.5095656273,    0.001385361438
          0,           0,           7,       -3.84171052,      -3.985489809,      -3.875961196,      -3.292392955,       -3.80307263,       2.203675987,      0.4383691964,      0.2205365416,                 0,                 0,                 0,     0.05147814748,      0.4319336857,      0.2328888355,                 0,      0.5030840292,    0.001385361438
          0,           0,           8,      -3.853213713,      -4.021283803,      -3.926055005,        -3.3020314,      -4.293227555,       1.746099136,      0.4277940128,      0.2140785698,                 0,                 0,                 0,     0.05008285485,      0.4215460422,      0.2261333362,                 0,      0.5004244178,    0.001385361438
          0,           0,           9,      -3.870571188,      -4.057861897,      -3.954941809,      -3.317798283,       -4.72689944,       1.399885781,      0.4048938007,      0.2038722434,                 0,                 0,                 0,     0.04811690361,      0.3989447149,       0.215281202,                 0,      0.5035202885,    0.001385361438
