"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
0, 1.000000000000000e+00, 1.387779000000000e-17, 9.963466182783054e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.677018789567423e+00, 1.000000000000000e-10, 7.648672708827086e+05, 1.070807515787115e+00, 1.074733929079299e+00, 0.000000000000000e+00, 2.571807536337120e-01, 1.000111934087668e-07, 1.218177858081268e-08, -1.178301525603256e-04, 1.508808489528297e+01, 5.829765853920396e-01, 1.302640041350068e-16
1, 5.000000000000000e-01, 5.046727000000000e-02, 8.331946747960575e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.226933144799200e+00, 1.000000000000000e-10, 9.087891794754853e+05, 8.907732578863522e-01, 1.069105798239035e+00, 0.000000000000000e+00, -3.967236463739178e-01, 9.961117103221065e-08, 2.783975336166898e-03, -7.302500266049791e-05, -2.314691186402126e+02, 2.602190911494670e+00, 9.168184276178316e-17
2, 0.000000000000000e+00, 0.000000000000000e+00, 1.128965740014131e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.039373187945546e+00, 1.000000000000000e-10, 6.682852240228023e+05, 1.215749275133060e+00, 1.076869945688381e+00, 0.000000000000000e+00, 7.836253052778940e-01, 1.001627425566267e-07, -1.492752014194199e-12, 2.725128178511895e-03, -3.326619626656706e+02, 2.993359531351328e+00, 1.689347150292525e-16
3, 5.000000000000000e-01, -5.046727000000000e-02, 9.034595434923683e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.418260833646260e+00, 1.000000000000000e-10, 8.389652564856019e+05, 9.673043334223652e-01, 1.070667015905551e+00, 0.000000000000000e+00, -1.187542886870044e-01, 9.972223877004694e-08, 2.923687248583711e-03, 7.668971606433868e-05, -2.661998978691246e+02, 2.773761135427661e+00, 1.076873620840512e-16
12, 9.953604985593988e-01, 1.041901204327229e-03, 9.933018271552790e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.669242848035771e+00, 1.000000000000000e-10, 7.659920897961686e+05, 1.067697139174576e+00, 1.074896984970176e+00, 0.000000000000000e+00, 2.458835206718548e-01, 1.000227673440145e-07, 2.043530898030871e-04, -4.548972558550316e-05, 4.682172943324436e+01, 7.758010065815533e-01, 1.296752209335634e-16
13, 9.901513144104419e-01, 2.192352487934547e-03, 9.906620748245056e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.662230875296892e+00, 1.000000000000000e-10, 7.680690597622937e+05, 1.064892350079130e+00, 1.074929965667430e+00, 0.000000000000000e+00, 2.356962154778811e-01, 1.000251082551860e-07, 2.590325131311824e-04, -5.666799858403721e-05, 2.464232284989696e+01, 8.719141123716041e-01, 1.289808719456019e-16
14, 9.845664214358646e-01, 3.403298774687973e-03, 9.877034172588109e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.654150083469299e+00, 1.000000000000000e-10, 7.703260089462997e+05, 1.061660033348212e+00, 1.074877351639274e+00, 0.000000000000000e+00, 2.239560824764667e-01, 1.000213737883901e-07, 3.318325422956473e-04, -7.122926927575334e-05, 1.445455267406876e+01, 9.850039387667093e-01, 1.282188945800897e-16
15, 9.786627687566776e-01, 4.658417769831101e-03, 9.839505458594795e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.643813768986268e+00, 1.000000000000000e-10, 7.731988407449271e+05, 1.057525507555149e+00, 1.074775060601651e+00, 0.000000000000000e+00, 2.089390260586884e-01, 1.000141130631051e-07, 4.120615698880239e-04, -8.668069696577981e-05, 9.554092889482501e+00, 1.095153088352840e+00, 1.272571228760567e-16
16, 9.724726573606256e-01, 5.947326113287674e-03, 9.799141335775577e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.632645404807219e+00, 1.000000000000000e-10, 7.763044484471679e+05, 1.053058161883691e+00, 1.074643303734270e+00, 0.000000000000000e+00, 1.927131309152660e-01, 1.000047603220913e-07, 4.982809624215587e-04, -1.026058072095301e-04, 6.636693568798592e+00, 1.201397364535709e+00, 1.262280753464577e-16
17, 9.660174281351556e-01, 7.262341017480705e-03, 9.755792319833947e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.620628770486844e+00, 1.000000000000000e-10, 7.796637694170265e+05, 1.048251508155714e+00, 1.074491413705654e+00, 0.000000000000000e+00, 1.752548312633766e-01, 9.999397773280378e-08, 5.887087703042211e-04, -1.185442896377554e-04, 4.283452297780623e+00, 1.302538183339743e+00, 1.251282003697991e-16
18, 9.593124252548986e-01, 8.597312736784379e-03, 9.709079390010644e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.607675286573839e+00, 1.000000000000000e-10, 7.833155086622069e+05, 1.043070114590699e+00, 1.074324426334262e+00, 0.000000000000000e+00, 1.564354349449148e-01, 9.998212252752057e-08, 6.826356725835515e-04, -1.342808107251741e-04, 1.776614178752241e+00, 1.398783547077106e+00, 1.239485144180724e-16
19, 9.523692623435369e-01, 9.947062664789345e-03, 9.660739842845946e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.594263075852115e+00, 1.000000000000000e-10, 7.871277586547150e+05, 1.037705230302203e+00, 1.074146749817151e+00, 0.000000000000000e+00, 1.369495799599533e-01, 9.996950745658625e-08, 7.785929904940582e-04, -1.494699617971190e-04, -1.251168924966316e+00, 1.489668838987576e+00, 1.227340746730819e-16
20, 9.451970879703913e-01, 1.130709686074620e-02, 9.610348208705130e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.580285450339730e+00, 1.000000000000000e-10, 7.911415006154501e+05, 1.032114180097450e+00, 1.073961273497409e+00, 0.000000000000000e+00, 1.166422652733983e-01, 9.995633750469936e-08, 8.753917781336904e-04, -1.638507549428764e-04, -4.914458183847257e+00, 1.574949342369410e+00, 1.214744517499703e-16
21, 9.378032692916425e-01, 1.267344074790758e-02, 9.558571773202094e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.565929123063000e+00, 1.000000000000000e-10, 7.953086285893816e+05, 1.026371649186965e+00, 1.073770928900118e+00, 0.000000000000000e+00, 9.578475585640894e-02, 9.994282071399911e-08, 9.720642160117349e-04, -1.772275125005886e-04, -9.316881484892971e+00, 1.654665675311714e+00, 1.201869460041386e-16
22, 9.301938758575333e-01, 1.404249429486843e-02, 9.508200674772379e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.551949730930971e+00, 1.000000000000000e-10, 7.994001502382577e+05, 1.020779892334355e+00, 1.073578405894123e+00, 0.000000000000000e+00, 7.547487454642980e-02, 9.992914803274442e-08, 1.066342052707355e-03, -1.891958219683405e-04, -1.425464184100051e+01, 1.727976881643639e+00, 1.189416888033125e-16
23, 9.223739825904476e-01, 1.541098314568347e-02, 9.454604892714861e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.537104064355874e+00, 1.000000000000000e-10, 8.038074651724970e+05, 1.014841625704531e+00, 1.073383432962393e+00, 0.000000000000000e+00, 5.390643127936601e-02, 9.991530013452795e-08, 1.159088796221428e-03, -1.999401980971762e-04, -1.974114932844002e+01, 1.795970096769377e+00, 1.176227516958675e-16
24, 9.143478764997491e-01, 1.677589337608761e-02, 9.405110772203135e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.523362450860976e+00, 1.000000000000000e-10, 8.079101647243170e+05, 1.009344980306770e+00, 1.073187764348184e+00, 0.000000000000000e+00, 3.394200532628471e-02, 9.990140158392264e-08, 1.249930441252188e-03, -2.094248329706498e-04, -2.572699582254529e+01, 1.859631081001531e+00, 1.164128249480016e-16
25, 9.061192418933653e-01, 1.813445178291208e-02, 9.352455946027048e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.508777908644814e+00, 1.000000000000000e-10, 8.123307724415706e+05, 1.003511163420516e+00, 1.072992130849662e+00, 0.000000000000000e+00, 1.275293511686292e-02, 9.988750428373732e-08, 1.338214444859947e-03, -2.175805262024532e-04, -3.206697625978571e+01, 1.918293243560474e+00, 1.151311257112643e-16
26, 8.976912347226654e-01, 1.948409974506229e-02, 9.302870565567865e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.495026533862608e+00, 1.000000000000000e-10, 8.165312129687502e+05, 9.980106135078313e-01, 1.072798558760675e+00, 0.000000000000000e+00, -7.225672467636315e-03, 9.987375219632658e-08, 1.424792133778763e-03, -2.245856982401434e-04, -3.901766809676367e+01, 1.973627136284650e+00, 1.139315938035308e-16
27, 8.890665804241724e-01, 2.082241151550434e-02, 9.252954735656965e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.481203418701928e+00, 1.000000000000000e-10, 8.208090170016264e+05, 9.924813674437591e-01, 1.072610204845331e+00, 0.000000000000000e+00, -2.730850765789546e-02, 9.986036965813378e-08, 1.507219729345922e-03, -2.301056529897979e-04, -4.626451671772259e+01, 2.023971781673206e+00, 1.127296877928552e-16
28, 8.802476560726065e-01, 2.214719257592150e-02, 9.205811444595021e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.468137970481644e+00, 1.000000000000000e-10, 8.248862927994801e+05, 9.872551881558341e-01, 1.072426036637409e+00, 0.000000000000000e+00, -4.629057069106903e-02, 9.984728339877647e-08, 1.586532992747653e-03, -2.343699546419000e-04, -5.372531926388748e+01, 2.070764698668978e+00, 1.116009711600906e-16
29, 8.712365432154616e-01, 2.345634666275381e-02, 9.158932396899371e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.455162975313029e+00, 1.000000000000000e-10, 8.289857154380993e+05, 9.820651900885755e-01, 1.072248541130231e+00, 0.000000000000000e+00, -6.514121951637310e-02, 9.983467023098583e-08, 1.661188184343604e-03, -2.372181101920020e-04, -6.127353170560198e+01, 2.113049842240793e+00, 1.104835937030239e-16
30, 8.620350518961850e-01, 2.474795724853612e-02, 9.113211212023365e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.442517490633972e+00, 1.000000000000000e-10, 8.330251001256261e+05, 9.770069962171357e-01, 1.072077639249859e+00, 0.000000000000000e+00, -8.351314087841347e-02, 9.982252465032416e-08, 1.732115541535023e-03, -2.388655900937122e-04, -6.907136830704874e+01, 2.151832831124430e+00, 1.093989955295821e-16
31, 8.526447558160497e-01, 2.602022774433671e-02, 9.070759537072240e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.430764316318750e+00, 1.000000000000000e-10, 8.368062579546813e+05, 9.723057264912169e-01, 1.071912139790939e+00, 0.000000000000000e+00, -1.005886741421742e-01, 9.981076210082727e-08, 1.799586112486494e-03, -2.394219203532732e-04, -7.683460408849318e+01, 2.187778046113360e+00, 1.083973640018849e-16
32, 8.430670200107836e-01, 2.727151674247450e-02, 9.026146404447984e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.418448415308997e+00, 1.000000000000000e-10, 8.408285485458431e+05, 9.673793660874939e-01, 1.071752354482950e+00, 0.000000000000000e+00, -1.184817617221699e-01, 9.979940482763849e-08, 1.863786313743918e-03, -2.389805967708268e-04, -8.471038423612607e+01, 2.220543793744120e+00, 1.073482358131990e-16
