"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
0, 1.000000000000000e+00, 1.387779000000000e-17, 9.988911014706378e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.622253857875969e+00, 1.000000000000000e-10, 7.480897915649156e+05, 1.048901543110432e+00, 1.050065959708887e+00, 0.000000000000000e+00, 2.648241469130666e-01, 9.825004810331797e-08, 8.376014613906373e-09, -8.101830724012215e-05, 1.927408187314315e+01, 4.035024754909954e-01, 1.335255816406244e-16
1, 5.000000000000000e-01, 5.046727000000000e-02, 8.962357268772534e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.344625910127304e+00, 1.000000000000000e-10, 8.313515872217198e+05, 9.378503640150720e-01, 1.046432691634394e+00, 0.000000000000000e+00, -3.365686087553165e-01, 9.798897545295978e-08, 3.182359855154395e-03, -8.347481885715227e-05, -1.227104825341881e+02, 2.402214942777023e+00, 1.078046561415872e-16
2, 0.000000000000000e+00, 0.000000000000000e+00, 1.097184980871119e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.884339933353349e+00, 1.000000000000000e-10, 6.756188964986838e+05, 1.153735973297452e+00, 1.051541894404565e+00, 0.000000000000000e+00, 8.325503734392941e-01, 9.835597719882700e-08, -1.512361540509131e-12, 2.760926805036788e-03, -1.048507152974283e+02, 2.477193330002296e+00, 1.623970236956124e-16
3, 5.000000000000000e-01, -5.046727000000000e-02, 9.309009604417909e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.437304194639197e+00, 1.000000000000000e-10, 8.008957089794233e+05, 9.749216778184424e-01, 1.047288293005692e+00, 0.000000000000000e+00, -1.358105461568813e-01, 9.805049541095888e-08, 3.177560771529332e-03, 8.334894009741006e-05, -1.232536031939170e+02, 2.444849841583414e+00, 1.162324828404202e-16
12, 9.953604985593988e-01, 1.041901204327229e-03, 9.957794576852290e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.614206467011814e+00, 1.000000000000000e-10, 7.505541070489937e+05, 1.045682586764894e+00, 1.050114640038538e+00, 0.000000000000000e+00, 2.473920309932831e-01, 9.825354309048064e-08, 2.724603534927652e-04, -6.065064504411443e-05, 2.443801180864701e+01, 7.477648501161619e-01, 1.326725939254931e-16
13, 9.901513144104419e-01, 2.192352487934547e-03, 9.936867462465643e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.608640918231254e+00, 1.000000000000000e-10, 7.521361792306443e+05, 1.043456367252754e+00, 1.050085825532225e+00, 0.000000000000000e+00, 2.353360375492232e-01, 9.825147437267236e-08, 4.073156899051827e-04, -8.910759757449321e-05, 1.377340024170849e+01, 9.129691767783770e-01, 1.321152882211294e-16
14, 9.845664214358646e-01, 3.403298774687973e-03, 9.908109569131403e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.600889163004237e+00, 1.000000000000000e-10, 7.542668923287104e+05, 1.040355665162062e+00, 1.050004198987946e+00, 0.000000000000000e+00, 2.185443223236982e-01, 9.824561390028290e-08, 5.387639655151180e-04, -1.156479810878766e-04, 8.526414750518123e+00, 1.048097201256695e+00, 1.313608065471558e-16
15, 9.786627687566776e-01, 4.658417769831101e-03, 9.874877923400224e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.591891565510843e+00, 1.000000000000000e-10, 7.567375707408339e+05, 1.036756626164838e+00, 1.049893106737112e+00, 0.000000000000000e+00, 1.990538855905574e-01, 9.823763754617898e-08, 6.653792665329055e-04, -1.399682542230878e-04, 5.576205592829433e+00, 1.162393204517600e+00, 1.304927792313203e-16
16, 9.724726573606256e-01, 5.947326113287674e-03, 9.840603059219196e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.582584758594206e+00, 1.000000000000000e-10, 7.592977656318726e+05, 1.033033903398320e+00, 1.049766866097215e+00, 0.000000000000000e+00, 1.788936448674665e-01, 9.822857304735623e-08, 7.895691434935268e-04, -1.625877475273686e-04, 3.402126643384509e+00, 1.263590464926612e+00, 1.296013798183838e-16
17, 9.660174281351556e-01, 7.262341017480705e-03, 9.805093146021199e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.572936432376807e+00, 1.000000000000000e-10, 7.619673896804752e+05, 1.029174572911502e+00, 1.049632632331627e+00, 0.000000000000000e+00, 1.579936110685520e-01, 9.821893403204069e-08, 9.119972013963498e-04, -1.836426869184966e-04, 1.344767165571229e+00, 1.355102743374611e+00, 1.286812777402983e-16
18, 9.593124252548986e-01, 8.597312736784379e-03, 9.768445009833852e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.562981547315017e+00, 1.000000000000000e-10, 7.647426334717708e+05, 1.025192618886933e+00, 1.049494180347922e+00, 0.000000000000000e+00, 1.364295149167759e-01, 9.820899148620780e-08, 1.033025393227250e-03, -2.032057404460778e-04, -9.324671247169378e-01, 1.439025073972764e+00, 1.277350709956233e-16
19, 9.523692623435369e-01, 9.947062664789345e-03, 9.731890892984089e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.553050161915246e+00, 1.000000000000000e-10, 7.675296833365386e+05, 1.021220064727171e+00, 1.049354206656168e+00, 0.000000000000000e+00, 1.149163233177033e-01, 9.819893901263024e-08, 1.151439195079875e-03, -2.210469071794294e-04, -3.545684553746292e+00, 1.515902314897907e+00, 1.267949819297954e-16
