"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
0, 1.000000000000000e+00, 1.387779000000000e-17, 9.871658708343695e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.629009592600541e+00, 1.000000000000000e-10, 7.693398491517266e+05, 1.051603837000730e+00, 1.065275723229670e+00, 0.000000000000000e+00, 2.133948337794526e-01, 9.933870204824106e-08, 2.114736337477094e-08, -2.045511692855982e-04, -7.285130735748826e+00, 7.213938648754605e-01, 1.283133977226834e-16
1, 5.000000000000000e-01, 5.046727000000000e-02, 8.443061851383689e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.239760506188258e+00, 1.000000000000000e-10, 8.919465058906027e+05, 8.959042024415309e-01, 1.061112921131457e+00, 0.000000000000000e+00, -4.304622816480673e-01, 9.904163979720836e-08, 2.534360642377045e-03, -6.647749002944110e-05, -1.326287163229157e+02, 2.355788178341106e+00, 9.465883468924455e-17
2, 0.000000000000000e+00, 0.000000000000000e+00, 1.031775641681157e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.747831766878488e+00, 1.000000000000000e-10, 7.242971312851164e+05, 1.099132706710124e+00, 1.065282666413036e+00, 0.000000000000000e+00, 4.099386537907047e-01, 9.933919704623696e-08, -2.449829069267840e-12, 4.472342468755471e-03, -8.103773013318794e+02, 3.464171290286898e+00, 1.424519847469522e-16
3, 5.000000000000000e-01, -5.046727000000000e-02, 9.294795796657578e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.468749511595645e+00, 1.000000000000000e-10, 8.108166331021308e+05, 9.874998046010788e-01, 1.062422269627683e+00, 0.000000000000000e+00, -5.169144920998324e-02, 9.913513779835621e-08, 2.967754180959156e-03, 7.784561279485814e-05, -2.027684310184057e+02, 2.672244191497186e+00, 1.146349924206762e-16
12, 9.953604985593988e-01, 1.041901204327229e-03, 9.853076926021692e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.624614194333651e+00, 1.000000000000000e-10, 7.670631517250634e+05, 1.049845677694048e+00, 1.065500336165483e+00, 0.000000000000000e+00, 2.061244032298425e-01, 9.935471449991940e-08, 2.321415314085176e-04, -5.167553165429260e-05, 4.849261074690001e+01, 7.769990058517449e-01, 1.284520087220039e-16
13, 9.901513144104419e-01, 2.192352487934547e-03, 9.828878639602059e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.618418268791028e+00, 1.000000000000000e-10, 7.690156970045757e+05, 1.047367307477095e+00, 1.065602034454970e+00, 0.000000000000000e+00, 1.958757195809304e-01, 9.936196393442364e-08, 2.067727555740076e-04, -4.523524123842811e-05, 2.441937822306861e+01, 7.320654424372766e-01, 1.278112075503641e-16
14, 9.845664214358646e-01, 3.403298774687973e-03, 9.812406311466180e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.614080525639070e+00, 1.000000000000000e-10, 7.702997988964465e+05, 1.045632210216378e+00, 1.065622617965296e+00, 0.000000000000000e+00, 1.887006563867609e-01, 9.936343116278612e-08, 2.332758342778951e-04, -5.007365190995058e-05, 1.340368510108832e+01, 7.765736933033541e-01, 1.273843025762727e-16
15, 9.786627687566776e-01, 4.658417769831101e-03, 9.789216623629278e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.607839121555864e+00, 1.000000000000000e-10, 7.721012790049473e+05, 1.043135648583188e+00, 1.065596654654940e+00, 0.000000000000000e+00, 1.783767466602961e-01, 9.936158045064548e-08, 2.801513453521023e-04, -5.893224616316467e-05, 8.416104568029482e+00, 8.496672196460963e-01, 1.267867388192011e-16
16, 9.724726573606256e-01, 5.947326113287674e-03, 9.763220387019742e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.600780385703928e+00, 1.000000000000000e-10, 7.741218304451717e+05, 1.040312154242518e+00, 1.065542016879614e+00, 0.000000000000000e+00, 1.667008880318762e-01, 9.935768569814075e-08, 3.385256456832889e-04, -6.970905925776626e-05, 6.066997045821402e+00, 9.323858139773875e-01, 1.261199878243908e-16
17, 9.660174281351556e-01, 7.262341017480705e-03, 9.735107196128850e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.593107477645733e+00, 1.000000000000000e-10, 7.763120733499745e+05, 1.037242991019352e+00, 1.065466430027407e+00, 0.000000000000000e+00, 1.540091268389977e-01, 9.935229746820287e-08, 4.038615152987251e-04, -8.132285241542216e-05, 4.829032549826461e+00, 1.016529700245643e+00, 1.254020145953157e-16
