"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy"
436, 5.753187683429544e-01, 1.070171420916520e-01, 8.515497662775017e-01, 7.744073472689399e-01, -1.529484287007509e-01, 2.362315623323815e+00, 7.985813177655167e-01, 9.377975890434058e-01, 8.090032276262612e-01, -9.512098334568283e-01, -2.415610589334705e-08, 4.805408926333854e-08, -1.009424410725046e-08, -1.460995679991584e-08
437, 5.717345127731109e-01, 1.077190529059479e-01, 8.486239836756486e-01, 7.763844303846734e-01, -1.506734176609993e-01, 2.355318503247231e+00, 7.947181188451354e-01, 9.364785041815218e-01, 8.139108596056667e-01, -9.694539842024303e-01, -2.415610589334705e-08, 4.805408926333854e-08, -1.009424410725046e-08, -1.460995679991584e-08
438, 5.681316172814048e-01, 1.084120652799528e-01, 8.456189476963027e-01, 7.782592777523476e-01, -1.483175529463772e-01, 2.348098577519840e+00, 7.907835333179432e-01, 9.351535173995970e-01, 8.188246408546637e-01, -9.880352617806701e-01, -2.409036836681366e-08, 4.686416954502448e-08, -9.646793724948921e-09, -1.520814008060256e-08
439, 5.645100017853181e-01, 1.090959222468617e-01, 8.424897581516974e-01, 7.799748251679433e-01, -1.459548933117378e-01, 2.340531196085711e+00, 7.867356325296414e-01, 9.338221918040021e-01, 8.237464134452057e-01, -1.007151676365330e+00, -2.409036836681366e-08, 4.686416954502448e-08, -9.646793724948921e-09, -1.520814008060256e-08
440, 5.608695987152594e-01, 1.097703414041361e-01, 8.395055269612993e-01, 7.818242229761586e-01, -1.434792328651661e-01, 2.333367891888434e+00, 7.828215471902139e-01, 9.324793250900202e-01, 8.286951480039777e-01, -1.025636140778211e+00, -2.551609834533508e-08, 4.396092434522103e-08, -9.006943108014198e-09, -2.082862149421771e-08
441, 5.572103024308094e-01, 1.104349540716039e-01, 8.364860221172784e-01, 7.834967765327717e-01, -1.408569515628559e-01, 2.326070054646355e+00, 7.789113526291359e-01, 9.311707930965641e-01, 8.335030144340186e-01, -1.044102230795108e+00, -2.551609834533508e-08, 4.396092434522103e-08, -9.006943108014198e-09, -2.082862149421771e-08
442, 5.535320368348357e-01, 1.110894783562979e-01, 8.334914361873272e-01, 7.852060827233498e-01, -1.382327018618225e-01, 2.318853176736416e+00, 7.750125596336636e-01, 9.298386593854332e-01, 8.383829047881068e-01, -1.062514476346335e+00, -2.510003127564886e-08, 4.378471407662232e-08, -8.449814459243754e-09, -1.973086405371305e-08
443, 5.498347235273799e-01, 1.117336013205850e-01, 8.303506440906039e-01, 7.869706051216532e-01, -1.355617842645779e-01, 2.311289344293362e+00, 7.709180413183871e-01, 9.284246923932878e-01, 8.435468943712706e-01, -1.081851044541265e+00, -2.510003127564886e-08, 4.378471407662232e-08, -8.449814459243754e-09, -1.973086405371305e-08
444, 5.461182633073801e-01, 1.123669050006540e-01, 8.271380854472647e-01, 7.887510666046521e-01, -1.329081022619647e-01, 2.303559196790958e+00, 7.667233161110525e-01, 9.269592702849083e-01, 8.488819808848579e-01, -1.101660844812031e+00, -2.486731365269890e-08, 4.326159508405425e-08, -7.744939384268790e-09, -1.826767359602854e-08
445, 5.423825784382220e-01, 1.129890806998207e-01, 8.240254872052776e-01, 7.904057455583589e-01, -1.301644897822423e-01, 2.296051829931571e+00, 7.626769966208884e-01, 9.255502511306350e-01, 8.539962305964963e-01, -1.120769791636891e+00, -2.486731365269890e-08, 4.326159508405425e-08, -7.744939384268790e-09, -1.826767359602854e-08
446, 5.386276033691909e-01, 1.135998859722580e-01, 8.210744527151781e-01, 7.921103030298544e-01, -1.272658472462619e-01, 2.288966847634117e+00, 7.588079412447648e-01, 9.241645976628471e-01, 8.590109810922582e-01, -1.139041599788596e+00, -2.704270485320848e-08, 4.294917499425566e-08, -7.927435430321594e-09, -2.283629729760150e-08
447, 5.348532430954934e-01, 1.141988532774091e-01, 8.178096223575224e-01, 7.935979106581509e-01, -1.243291800220436e-01, 2.281040660091688e+00, 7.546153844271053e-01, 9.227274463361715e-01, 8.641972235608167e-01, -1.158841159730318e+00, -2.704270485320848e-08, 4.294917499425566e-08, -7.927435430321594e-09, -2.283629729760150e-08
448, 5.310594285145794e-01, 1.147856863129662e-01, 8.145935690647078e-01, 7.952395177719596e-01, -1.214161819488297e-01, 2.273290561275604e+00, 7.504277175439402e-01, 9.212296119714759e-01, 8.695865084059038e-01, -1.178617626711026e+00, -2.891236694502197e-08, 3.871615128492323e-08, -6.769512228554930e-09, -3.174166307573500e-08
449, 5.272460835291397e-01, 1.153600381214999e-01, 8.114616583200621e-01, 7.966773382376052e-01, -1.183978079172824e-01, 2.265700242755242e+00, 7.463926112228555e-01, 9.198125426752555e-01, 8.746706531129953e-01, -1.197673618782265e+00, -2.891236694502197e-08, 3.871615128492323e-08, -6.769512228554930e-09, -3.174166307573500e-08
450, 5.234131425447035e-01, 1.159216114069004e-01, 8.082000961804325e-01, 7.978747370126846e-01, -1.152072026507625e-01, 2.257719266017880e+00, 7.422669397239994e-01, 9.184197616802642e-01, 8.796542181702616e-01, -1.217157309449826e+00, -2.519313735405149e-08, 3.740567089405289e-08, -5.816335621466884e-09, -2.480605321153462e-08
451, 5.195605331323925e-01, 1.164700446711214e-01, 8.048963030847175e-01, 7.992973142149550e-01, -1.120408230662804e-01, 2.249706703081819e+00, 7.380160308212284e-01, 9.169082128875804e-01, 8.850479010675925e-01, -1.237232440041425e+00, -2.519313735405149e-08, 3.740567089405289e-08, -5.816335621466884e-09, -2.480605321153462e-08
452, 5.156881729538023e-01, 1.170048885394918e-01, 8.016797402967589e-01, 8.007254726529379e-01, -1.088973874571194e-01, 2.241925677208461e+00, 7.338573542345169e-01, 9.153996506920133e-01, 8.904159243947616e-01, -1.256871998892482e+00, -2.265891352326577e-08, 3.357665034897650e-08, -5.318660484254778e-09, -2.194007198141890e-08
453, 5.117960091610467e-01, 1.175258918094163e-01, 7.984622769169512e-01, 8.019684743876365e-01, -1.056096393336418e-01, 2.234094118460573e+00, 7.297459148008825e-01, 9.139391251125872e-01, 8.955991470904848e-01, -1.276288477917911e+00, -2.265891352326577e-08, 3.357665034897650e-08, -5.318660484254778e-09, -2.194007198141890e-08
454, 5.078839591585608e-01, 1.180325852690899e-01, 7.951920300748805e-01, 8.031282171066422e-01, -1.022676077837782e-01, 2.226114513322766e+00, 7.255866085755908e-01, 9.124671540121760e-01, 9.008094731377579e-01, -1.295931010268757e+00, -3.089545419499018e-08, 3.405721382687688e-08, -5.640123909578243e-09, -4.016147503449474e-08
455, 5.039519800811779e-01, 1.185247288203058e-01, 7.918644566495725e-01, 8.043292142461116e-01, -9.889532311701836e-02, 2.218012617711385e+00, 7.213368194328585e-01, 9.109347103226219e-01, 9.062197775619878e-01, -1.316000852737386e+00, -3.089545419499018e-08, 3.405721382687688e-08, -5.640123909578243e-09, -4.016147503449474e-08
456, 4.960452377398724e-01, 1.194617660244576e-01, 7.851620050158714e-01, 8.067132973691217e-01, -9.199269268081509e-02, 2.201712317115474e+00, 7.127580543161054e-01, 9.077846989064348e-01, 9.172970934294866e-01, -1.356514501458771e+00, -2.960480138813892e-08, 3.294975370327080e-08, -4.527333022363855e-09, -3.868559783626324e-08
457, 4.921074040541211e-01, 1.199019288438271e-01, 7.819024268173513e-01, 8.075938828516441e-01, -8.846260399183180e-02, 2.193713288972873e+00, 7.086577255250011e-01, 9.063250109217788e-01, 9.224109118799645e-01, -1.375878509917351e+00, -2.338952687086504e-08, 3.341620091745767e-08, -2.648813515748749e-09, -2.217825789685435e-08
458, 4.881865306103770e-01, 1.203227172452221e-01, 7.787697073493022e-01, 8.083956400140537e-01, -8.494379291891016e-02, 2.186018104837169e+00, 7.047244839862895e-01, 9.049202573440610e-01, 9.273211420035666e-01, -1.394453440442553e+00, -2.338952687086504e-08, 3.341620091745767e-08, -2.648813515748749e-09, -2.217825789685435e-08
459, 4.842826214177515e-01, 1.207241451825661e-01, 7.755994918087592e-01, 8.092622269838611e-01, -8.133611079230717e-02, 2.178255819507593e+00, 7.007192054755642e-01, 9.034549569410263e-01, 9.324316435703279e-01, -1.413368569182696e+00, -3.526324388047897e-08, 2.960724532208303e-08, -4.771395695213343e-09, -4.962974653466290e-08
460, 4.803956958521484e-01, 1.211064311989100e-01, 7.723171946002230e-01, 8.100848960364369e-01, -7.777216853970800e-02, 2.170212558929927e+00, 6.965787943655746e-01, 9.019335568802752e-01, 9.377256787643289e-01, -1.432921868403426e+00, -3.526324388047897e-08, 2.960724532208303e-08, -4.771395695213343e-09, -4.962974653466290e-08
461, 4.765257554272673e-01, 1.214695904461222e-01, 7.692123778040707e-01, 8.109802806014126e-01, -7.427931327980292e-02, 2.162645880893697e+00, 6.926205572718170e-01, 9.004282526616304e-01, 9.429518699967351e-01, -1.451614841691538e+00, -5.396508617749873e-08, 2.605851201487042e-08, -5.995244287126944e-09, -9.422395352842727e-08
462, 4.726728225494016e-01, 1.218138371333175e-01, 7.660123561384017e-01, 8.117401322080056e-01, -7.069725115214785e-02, 2.154809089714786e+00, 6.885791360910353e-01, 8.989138759618446e-01, 9.481981150500283e-01, -1.470700656004556e+00, -5.396508617749873e-08, 2.605851201487042e-08, -5.995244287126944e-09, -9.422395352842727e-08
463, 4.688369169127771e-01, 1.221393716533651e-01, 7.628412524340458e-01, 8.123559435608914e-01, -6.714763539783548e-02, 2.147011641492344e+00, 6.846056389485905e-01, 8.974418160582903e-01, 9.532868431444654e-01, -1.489465695638298e+00, -3.331374964776757e-08, 2.839218593564397e-08, -1.867569682234560e-09, -4.655091778715814e-08
464, 4.650180493947725e-01, 1.224462996431918e-01, 7.598989095056480e-01, 8.129559116671471e-01, -6.354582356322212e-02, 2.139787012219245e+00, 6.809085303190281e-01, 8.960514639532686e-01, 9.580836013037588e-01, -1.506925476651580e+00, -3.331374964776757e-08, 2.839218593564397e-08, -1.867569682234560e-09, -4.655091778715814e-08
465, 4.612162400011052e-01, 1.227348488523309e-01, 7.568262945291863e-01, 8.134667341720220e-01, -5.991883203716006e-02, 2.132220071725913e+00, 6.770700374692541e-01, 8.946174866855711e-01, 9.630211906093780e-01, -1.525052951739060e+00, 1.815661399007240e-08, 3.186520181053254e-08, 3.242638269007614e-09, 7.120377487623841e-08
466, 4.574315020596850e-01, 1.230051536427109e-01, 7.536208457838826e-01, 8.140232532654493e-01, -5.635226667604202e-02, 2.124348462515604e+00, 6.730432549718212e-01, 8.930794029081719e-01, 9.683068743930235e-01, -1.544069634135438e+00, 1.815661399007240e-08, 3.186520181053254e-08, 3.242638269007614e-09, 7.120377487623841e-08
467, 4.536638535553065e-01, 1.232573616160029e-01, 7.505251788328881e-01, 8.146361812828202e-01, -5.274872596217593e-02, 2.116776390521759e+00, 6.691243659673570e-01, 8.915415296364687e-01, 9.735811508760900e-01, -1.562576784097488e+00, 1.573566288382011e-08, 2.993146752672260e-08, -8.514183524876984e-10, 6.619535675156385e-08
468, 4.499133086217835e-01, 1.234916321539077e-01, 7.477880565430439e-01, 8.150757364562026e-01, -4.915572754445918e-02, 2.110050412027594e+00, 6.656902928972122e-01, 8.902125235519780e-01, 9.781307698923120e-01, -1.578794366483060e+00, 1.573566288382011e-08, 2.993146752672260e-08, -8.514183524876984e-10, 6.619535675156385e-08
469, 4.461798878945028e-01, 1.237082507410979e-01, 7.451758304643670e-01, 8.152458257327465e-01, -4.545554722067171e-02, 2.103557097100900e+00, 6.624873618986723e-01, 8.890349563348477e-01, 9.821558619614026e-01, -1.593920368837439e+00, -9.576715420678283e-09, 2.420664235724956e-08, -3.509470374030155e-09, 6.589821577307475e-09
470, 4.424635967029601e-01, 1.239072488545821e-01, 7.427308547197893e-01, 8.154825403838346e-01, -4.179947118392850e-02, 2.097508141528665e+00, 6.594607035520060e-01, 8.878865060760152e-01, 9.860756210312503e-01, -1.608213914748496e+00, -9.576715420678283e-09, 2.420664235724956e-08, -3.509470374030155e-09, 6.589821577307475e-09
471, 4.387644606697847e-01, 1.240889714707042e-01, 7.402732833568185e-01, 8.158599892586110e-01, -3.816028433259425e-02, 2.091480615765390e+00, 6.563659043940256e-01, 8.866535091171883e-01, 9.902779562739354e-01, -1.622829259060092e+00, -1.467661170373447e-08, 2.222620798519870e-08, -2.273680715925153e-09, -8.001894702402979e-09
472, 4.350824878389545e-01, 1.242535224738049e-01, 7.377327982956886e-01, 8.161646530035033e-01, -3.467613995586182e-02, 2.085235161099477e+00, 6.531810897052450e-01, 8.853897931801665e-01, 9.945784392189091e-01, -1.637869706232610e+00, -1.467661170373447e-08, 2.222620798519870e-08, -2.273680715925153e-09, -8.001894702402979e-09
473, 4.314176967431908e-01, 1.244011383269736e-01, 7.348007430288385e-01, 8.164495357683478e-01, -3.101415154432509e-02, 2.078020452367299e+00, 6.495121964543819e-01, 8.839296947048553e-01, 9.995395746082624e-01, -1.655196238704219e+00, -3.730200537344075e-08, 1.516417846847418e-08, -5.372245460988356e-09, -5.789788426469045e-08
474, 4.277700985426666e-01, 1.245319914187056e-01, 7.305073047320274e-01, 8.164037192129384e-01, -2.743305887495645e-02, 2.067344129013360e+00, 6.442515645144752e-01, 8.819235075969660e-01, 1.006342884771215e+00, -1.680039837003660e+00, -3.730200537344075e-08, 1.516417846847418e-08, -5.372245460988356e-09, -5.789788426469045e-08
475, 4.241397070105968e-01, 1.246462426542857e-01, 7.254705022377418e-01, 8.165438644895174e-01, -2.395763132302502e-02, 2.054905573735826e+00, 6.379939361796557e-01, 8.794209195435775e-01, 1.014808739122936e+00, -1.709591800804460e+00, -9.449359161806115e-08, 2.017713218727124e-09, -1.836417362968690e-08, -1.814805590250046e-07
476, 4.205265328148864e-01, 1.247441403881284e-01, 7.209741626968769e-01, 8.163963046018859e-01, -2.057558807206886e-02, 2.043726087451001e+00, 6.324834498486663e-01, 8.772622967275251e-01, 1.022093118698781e+00, -1.735615349002757e+00, -9.449359161806115e-08, 2.017713218727124e-09, -1.836417362968690e-08, -1.814805590250046e-07
477, 4.169305862800587e-01, 1.248258474416550e-01, 7.188399951516977e-01, 8.160935114079384e-01, -1.706678293976447e-02, 2.038335556923520e+00, 6.299522465477200e-01, 8.763455717496360e-01, 1.025181884972677e+00, -1.747569083599906e+00, -7.950719160820796e-08, 4.804531217317276e-09, -5.928635152252504e-09, -1.650124294982902e-07
478, 4.133518752642839e-01, 1.248916603810952e-01, 7.199405781627213e-01, 8.158623760045810e-01, -1.340562612449120e-02, 2.040954336278570e+00, 6.314189340839894e-01, 8.770431244414120e-01, 1.022832172626158e+00, -1.740642578115753e+00, -7.950719160820796e-08, 4.804531217317276e-09, -5.928635152252504e-09, -1.650124294982902e-07
479, 4.097904111442056e-01, 1.249417051714113e-01, 7.240710749608069e-01, 8.157484635315911e-01, -9.918943117884771e-03, 2.051099509580328e+00, 6.366059333180375e-01, 8.792036518687013e-01, 1.015543214880564e+00, -1.716146713964404e+00, 1.080489933080742e-07, 4.164087397118266e-08, 2.765788992276086e-08, 2.487009393981054e-07
480, 4.062462005902835e-01, 1.249762794538616e-01, 7.305657000076373e-01, 8.156764573776590e-01, -6.298217847789369e-03, 2.067117419172026e+00, 6.446955880841209e-01, 8.824607945286529e-01, 1.004522959946104e+00, -1.677942913416195e+00, 1.080489933080742e-07, 4.164087397118266e-08, 2.765788992276086e-08, 2.487009393981054e-07
481, 4.027192490514321e-01, 1.249954690896445e-01, 7.380447153514650e-01, 8.151746084266303e-01, -2.481852525058346e-03, 2.085463482745384e+00, 6.541107206580110e-01, 8.862751904490184e-01, 9.915660930356837e-01, -1.633479477411991e+00, 2.682870263726045e-07, 4.840766998359669e-08, 3.721611590494327e-08, 6.191695742785441e-07
482, 3.992095632408300e-01, 1.249995983845488e-01, 7.434068860560690e-01, 8.148895457120048e-01, 1.139091480066261e-03, 2.098662334604861e+00, 6.608154535383587e-01, 8.889014427134578e-01, 9.826113302857653e-01, -1.601816039960526e+00, 2.682870263726045e-07, 4.840766998359669e-08, 3.721611590494327e-08, 6.191695742785441e-07
483, 3.957171458309760e-01, 1.249888131948823e-01, 7.405360244728113e-01, 8.141537413299647e-01, 4.962533652219375e-03, 2.091318211501060e+00, 6.575026539664914e-01, 8.878739618839863e-01, 9.861174010157989e-01, -1.617460902165330e+00, -4.178460977222187e-08, -1.805908733665262e-08, -2.960358232162452e-08, -7.745167307504630e-08
484, 3.922420003975389e-01, 1.249634255379212e-01, 7.247501229690005e-01, 8.150160919565645e-01, 8.353120414214639e-03, 2.052534907075667e+00, 6.376898118670745e-01, 8.798754103755432e-01, 1.013272103574619e+00, -1.711028043130699e+00, -4.178460977222187e-08, -1.805908733665262e-08, -2.960358232162452e-08, -7.745167307504630e-08
485, 3.887841287738303e-01, 1.249235362964264e-01, 6.976234053582544e-01, 8.139390902081165e-01, 1.050077908551902e-02, 1.985353175577001e+00, 6.041800092292584e-01, 8.660546716017802e-01, 1.059669246502490e+00, -1.869279767512358e+00, -4.979616909928097e-07, -7.934305146228837e-08, -4.720069692216999e-08, -1.119844953434423e-06
486, 3.853435321579495e-01, 1.248693557592631e-01, 6.747134553336853e-01, 8.107343430648881e-01, 1.345098968525622e-02, 1.928130311160148e+00, 5.763631389396159e-01, 8.542339483278435e-01, 1.098921152227840e+00, -2.000646333224955e+00, -4.979616909928097e-07, -7.934305146228837e-08, -4.720069692216999e-08, -1.119844953434423e-06
487, 3.819202074210981e-01, 1.248011958079537e-01, 6.657682598531330e-01, 8.092433822383606e-01, 1.745850831857965e-02, 1.905791661184322e+00, 5.654975336386772e-01, 8.493909483810850e-01, 1.114908641337087e+00, -2.051959699463155e+00, -2.219589431140534e-07, -6.314165523768622e-09, 7.099510257457808e-09, -5.015300044153292e-07
488, 3.785141529564103e-01, 1.247192842563601e-01, 6.651504374064291e-01, 8.082927255362113e-01, 2.110151014667661e-02, 1.903983926249532e+00, 5.650117546824853e-01, 8.494495724690391e-01, 1.114715176433960e+00, -2.054253814958748e+00, -2.219589431140534e-07, -6.314165523768622e-09, 7.099510257457808e-09, -5.015300044153292e-07
489, 3.751253689434098e-01, 1.246237476387716e-01, 6.659239464796537e-01, 8.082929352532037e-01, 2.443308073028509e-02, 1.905904123814123e+00, 5.659625117348617e-01, 8.498906139759218e-01, 1.113260859189609e+00, -2.049763817072673e+00, -1.901697845863026e-07, -1.485662270983568e-08, -1.217024869770711e-09, -4.416757655167913e-07
490, 3.717538484833815e-01, 1.245148337819396e-01, 6.658865463536627e-01, 8.082165131329679e-01, 2.770529098262005e-02, 1.905822962450848e+00, 5.659048785184075e-01, 8.498517977533169e-01, 1.113388880310187e+00, -2.050035992829245e+00, -1.901697845863026e-07, -1.485662270983568e-08, -1.217024869770711e-09, -4.416757655167913e-07
491, 3.683995792903333e-01, 1.243928934976340e-01, 6.651925455800319e-01, 8.078104962199489e-01, 3.098056211537283e-02, 1.904029742893598e+00, 5.651221447167371e-01, 8.495617524155569e-01, 1.114345270510635e+00, -2.053732492482943e+00, -2.040265539848818e-07, -2.230157403193544e-08, -5.175059568374163e-09, -4.639952437823780e-07
492, 3.650625659606435e-01, 1.242579053431715e-01, 6.645576890919602e-01, 8.074826962544474e-01, 3.429821694331512e-02, 1.902413416631140e+00, 5.643820803080091e-01, 8.492597250348135e-01, 1.115341011940611e+00, -2.057227483787443e+00, -2.040265539848818e-07, -2.230157403193544e-08, -5.175059568374163e-09, -4.639952437823780e-07
493, 3.617427913687641e-01, 1.241102935186618e-01, 6.645021203326816e-01, 8.073308243639785e-01, 3.762050715281631e-02, 1.902276474991049e+00, 5.643127635817697e-01, 8.492264303073223e-01, 1.115450759935590e+00, -2.057554835505220e+00, -1.220801266743621e-07, -4.402908371226033e-09, 6.037795464985951e-09, -2.790547417585998e-07
494, 3.584402457911997e-01, 1.239501938340185e-01, 6.649937503484816e-01, 8.074763721976480e-01, 4.082298046569263e-02, 1.903580636393248e+00, 5.648335325244916e-01, 8.493817155852936e-01, 1.114938965625704e+00, -2.055095478042543e+00, -1.220801266743621e-07, -4.402908371226033e-09, 6.037795464985951e-09, -2.790547417585998e-07
495, 3.551549244085893e-01, 1.237777977391438e-01, 6.654953484821937e-01, 8.076016623612370e-01, 4.394292380238921e-02, 1.904904872253965e+00, 5.653711155943751e-01, 8.495493122285925e-01, 1.114386411136035e+00, -2.052556715020661e+00, -7.840196492026053e-08, 6.708847033465304e-09, 1.071757823462027e-08, -1.806344964716544e-07
496, 3.518868070800658e-01, 1.235933989578005e-01, 6.658500490747694e-01, 8.075425446567798e-01, 4.714129971912465e-02, 1.905812523201269e+00, 5.657800771357395e-01, 8.497109490671634e-01, 1.113853526366391e+00, -2.050625373621065e+00, -7.840196492026053e-08, 6.708847033465304e-09, 1.071757823462027e-08, -1.806344964716544e-07
497, 3.486358787063270e-01, 1.233972264544833e-01, 6.662461742937595e-01, 8.073177209312722e-01, 5.027225238445342e-02, 1.906766866753112e+00, 5.662961023675536e-01, 8.499802688816100e-01, 1.112965515580694e+00, -2.048188418571176e+00, -4.265354358601314e-08, 1.393744830657795e-08, 1.039216628029305e-08, -9.374624676539156e-08
498, 3.454021352816407e-01, 1.231893551191025e-01, 6.668000172585047e-01, 8.072206660769521e-01, 5.337813124180221e-02, 1.908154136661250e+00, 5.669645905680342e-01, 8.502768084785963e-01, 1.111987533348267e+00, -2.045031449501610e+00, -4.265354358601314e-08, 1.393744830657795e-08, 1.039216628029305e-08, -9.374624676539156e-08
499, 3.421855489281936e-01, 1.229701864383877e-01, 6.672706957519298e-01, 8.069326700118608e-01, 5.651871849093019e-02, 1.909277577513316e+00, 5.675883168990294e-01, 8.506117839618735e-01, 1.110882711507948e+00, -2.042085870606709e+00, -5.202578290397497e-08, 9.945189449744873e-09, 4.955090004976626e-09, -1.111996437153095e-07
500, 3.389861058701494e-01, 1.227398024860302e-01, 6.682287961514634e-01, 8.069785162367786e-01, 5.964456429263709e-02, 1.911710486563755e+00, 5.687118559629346e-01, 8.510735533073739e-01, 1.109359306265748e+00, -2.036779901001490e+00, -5.202578290397497e-08, 9.945189449744873e-09, 4.955090004976626e-09, -1.111996437153095e-07
501, 3.358037841748891e-01, 1.224984819742886e-01, 6.694232409897717e-01, 8.071131553530453e-01, 6.264972160782058e-02, 1.914752406038366e+00, 5.701035675736279e-01, 8.516339628882691e-01, 1.107509753199975e+00, -2.030207473087944e+00, -7.911927579762335e-08, 4.720323021345507e-09, 1.321569922940746e-09, -1.685581270116643e-07
502, 3.326385651336273e-01, 1.222464548327692e-01, 6.703132591560204e-01, 8.070359301477065e-01, 6.569762485630871e-02, 1.916983302909191e+00, 5.711763729664656e-01, 8.521036473090565e-01, 1.105959202828537e+00, -2.025141095790009e+00, -7.911927579762335e-08, 4.720323021345507e-09, 1.321569922940746e-09, -1.685581270116643e-07
503, 3.294904286783319e-01, 1.219839072405359e-01, 6.710458348949562e-01, 8.067965518286763e-01, 6.872541216552686e-02, 1.918777568243798e+00, 5.721014668097184e-01, 8.525519972853625e-01, 1.104478732544138e+00, -2.020772293696726e+00, -8.719724609029811e-08, 3.427417682999589e-09, 1.062972987408983e-09, -1.877676296668795e-07
504, 3.263593522699863e-01, 1.217110287837043e-01, 6.721583718364490e-01, 8.066956940545504e-01, 7.189286223573410e-02, 1.921556402673106e+00, 5.734523291923418e-01, 8.531506163131976e-01, 1.102501306647151e+00, -2.014392778312436e+00, -8.719724609029811e-08, 3.427417682999589e-09, 1.062972987408983e-09, -1.877676296668795e-07
505, 3.232453138879885e-01, 1.214280604890204e-01, 6.734465208487903e-01, 8.067428204052514e-01, 7.479453583030962e-02, 1.924811518988294e+00, 5.749787045299484e-01, 8.537852475728347e-01, 1.100404000546108e+00, -2.007184394191508e+00, -8.341387014443313e-08, 5.337142838790498e-09, 2.270268931181540e-09, -1.789763204307349e-07
506, 3.201482885648720e-01, 1.211352161984435e-01, 6.747211307786403e-01, 8.068599764068231e-01, 7.781340244510918e-02, 1.928065577923979e+00, 5.764560017656231e-01, 8.543618622117002e-01, 1.098497795294088e+00, -2.000207783869549e+00, -8.341387014443313e-08, 5.337142838790498e-09, 2.270268931181540e-09, -1.789763204307349e-07
507, 3.170682534980754e-01, 1.208326536436096e-01, 6.758770081717533e-01, 8.068319940457278e-01, 8.071480538166313e-02, 1.930980010761677e+00, 5.778321247780324e-01, 8.549367973635734e-01, 1.096596327755940e+00, -1.993708973893590e+00, -7.934379731011632e-08, 6.637446148261006e-09, 2.994219025498346e-09, -1.704649603695430e-07
508, 3.140051792925118e-01, 1.205205797027269e-01, 6.770906563721770e-01, 8.068225645467894e-01, 8.360580813479246e-02, 1.934045797304063e+00, 5.792713505729516e-01, 8.555299724215114e-01, 1.094633776034736e+00, -1.986912157860914e+00, -7.934379731011632e-08, 6.637446148261006e-09, 2.994219025498346e-09, -1.704649603695430e-07
509, 3.109590336552017e-01, 1.201992553314133e-01, 6.783372199321325e-01, 8.067616659070662e-01, 8.649309716567642e-02, 1.937178548198763e+00, 5.807657673737102e-01, 8.561608449434868e-01, 1.092545594697956e+00, -1.979854699533837e+00, -7.239348076559793e-08, 8.362380454762786e-09, 3.511157961599842e-09, -1.543424941186089e-07
510, 3.079297878355132e-01, 1.198688966561479e-01, 6.796616872327669e-01, 8.066995654677137e-01, 8.942275249727230e-02, 1.940507325497045e+00, 5.823533635792484e-01, 8.568282934268255e-01, 1.090335387031750e+00, -1.972357196792216e+00, -7.239348076559793e-08, 8.362380454762786e-09, 3.511157961599842e-09, -1.543424941186089e-07
511, 3.049174188754432e-01, 1.195296446547933e-01, 6.812516580789407e-01, 8.068248937352511e-01, 9.230655401746718e-02, 1.944552097380123e+00, 5.842104744869807e-01, 8.575545726147574e-01, 1.087929156314489e+00, -1.963586897346018e+00, -6.902235105687993e-08, 8.721025901436974e-09, 3.730582148753214e-09, -1.470964525740470e-07
512, 3.019218954763657e-01, 1.191817110360608e-01, 6.828786379168629e-01, 8.069131521367953e-01, 9.520346015216284e-02, 1.948679762802062e+00, 5.861220191351818e-01, 8.583106669190308e-01, 1.085422764990392e+00, -1.954559531829130e+00, -6.902235105687993e-08, 8.721025901436974e-09, 3.730582148753214e-09, -1.470964525740470e-07
513, 2.989431850053735e-01, 1.188252964805445e-01, 6.841942406251398e-01, 8.066494649872465e-01, 9.792931381591739e-02, 1.951923459173103e+00, 5.877617637087503e-01, 8.590568712939177e-01, 1.082947858879604e+00, -1.946815755802833e+00, -6.329346247113676e-08, 1.113435965649501e-08, 3.902775783104495e-09, -1.311583130991778e-07
514, 2.959812489473881e-01, 1.184606556391985e-01, 6.852237545717048e-01, 8.063022589174704e-01, 1.006212926925871e-01, 1.954440667719010e+00, 5.890660836260785e-01, 8.596696767966998e-01, 1.080914412537474e+00, -1.940656039546265e+00, -6.329346247113676e-08, 1.113435965649501e-08, 3.902775783104495e-09, -1.311583130991778e-07
515, 2.930360644837609e-01, 1.180879128951501e-01, 6.863593867168747e-01, 8.061112904155876e-01, 1.033635174536021e-01, 1.957276282221166e+00, 5.904459113812904e-01, 8.602576475359713e-01, 1.078962515307558e+00, -1.934139733736527e+00, -6.189101331433022e-08, 1.140169592073192e-08, 3.998084474599040e-09, -1.282083164078074e-07
516, 2.901075992626495e-01, 1.177072279198429e-01, 6.879346779392478e-01, 8.061291743120816e-01, 1.061107681140219e-01, 1.961263647013285e+00, 5.923058904488517e-01, 8.609914712006408e-01, 1.076525105683867e+00, -1.925355889261622e+00, -6.189101331433022e-08, 1.140169592073192e-08, 3.998084474599040e-09, -1.282083164078074e-07
