"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Residual_Density","Residual_Momentum_x","Residual_Momentum_y","Residual_Energy"
538, 2.350625204768192e-01, 1.245333274946915e-01, 4.075220396756962e-01, 6.535290810677752e-01, -2.365845717845130e-02, 1.237358020997157e+00, 2.850600900587185e-01, 6.994961310204664e-01, 1.621591761954662e+00, -3.036096101330399e+00, -5.891229437615664e-08, 1.578391417567104e-09, 1.062048226099788e-08, -1.743848225821409e-07
539, 2.324278450111802e-01, 1.246233159775731e-01, 4.089169761590832e-01, 6.563258262201337e-01, -2.124391163526277e-02, 1.241810805570343e+00, 2.858184811474039e-01, 6.989645767022656e-01, 1.623379788938441e+00, -3.032875483491578e+00, -4.933277325536167e-08, -9.552599378181981e-09, 6.147935657091486e-09, -1.453674409734873e-07
540, 2.298078904624070e-01, 1.247038634636289e-01, 4.090284151423318e-01, 6.558975801872567e-01, -1.903801687717832e-02, 1.241839826012564e+00, 2.862057736518383e-01, 6.997210048408147e-01, 1.620835521623028e+00, -3.031230789655862e+00, -4.933277325536167e-08, -9.552599378181981e-09, 6.147935657091486e-09, -1.453674409734873e-07
541, 2.272026558329611e-01, 1.247748500325642e-01, 4.098276552323618e-01, 6.570308809758346e-01, -1.672906832894790e-02, 1.244169160132317e+00, 2.868622512078029e-01, 6.999582569535465e-01, 1.620037853121004e+00, -3.028442962426524e+00, -2.456084241542200e-08, -1.448906650214354e-08, 4.696526414299518e-09, -7.666968526720552e-08
542, 2.246121530765001e-01, 1.248362606386303e-01, 4.104880004122235e-01, 6.577158991882213e-01, -1.448335345553506e-02, 1.245978042103562e+00, 2.875202675626840e-01, 7.004352557783617e-01, 1.618434504670336e+00, -3.025648600464229e+00, -2.456084241542200e-08, -1.448906650214354e-08, 4.696526414299518e-09, -7.666968526720552e-08
543, 2.220363876197801e-01, 1.248880835158498e-01, 4.113404082212678e-01, 6.586588116843493e-01, -1.206017982198194e-02, 1.248349244213633e+00, 2.883334996688783e-01, 7.009607952588461e-01, 1.616668732469887e+00, -3.022195092284366e+00, -2.702624901651518e-08, -1.727112497462713e-08, 3.265423948600743e-09, -7.929392609185015e-08
544, 2.194753631559196e-01, 1.249300818501038e-01, 4.121867739264805e-01, 6.595506406853235e-01, -9.604883252999309e-03, 1.250687231812433e+00, 2.891573465378504e-01, 7.015201962531332e-01, 1.614789934556574e+00, -3.018696506973630e+00, -2.702624901651518e-08, -1.727112497462713e-08, 3.265423948600743e-09, -7.929392609185015e-08
545, 2.169290932281183e-01, 1.249622930637942e-01, 4.131144589873009e-01, 6.604648344122737e-01, -7.118638098923531e-03, 1.253226995963527e+00, 2.900832441530735e-01, 7.021861322989681e-01, 1.612554443096802e+00, -3.014764548356240e+00, -2.155068273834715e-08, -1.793946458050755e-08, 1.989391599371837e-09, -6.157427834274642e-08
546, 2.143975917367210e-01, 1.249846612500702e-01, 4.140981395454709e-01, 6.614213946138251e-01, -4.524074547538890e-03, 1.255919294048404e+00, 2.910657644236174e-01, 7.028907802945015e-01, 1.610190192392163e+00, -3.010592133414232e+00, -2.155068273834715e-08, -1.793946458050755e-08, 1.989391599371837e-09, -6.157427834274642e-08
547, 2.118808704606391e-01, 1.249971429650479e-01, 4.149525458504655e-01, 6.622547799680073e-01, -1.919229033497795e-03, 1.258262444101692e+00, 2.919145035171091e-01, 7.034888842983626e-01, 1.608184434177929e+00, -3.006987839658959e+00, -2.252521141832275e-08, -1.839267083081353e-08, 1.476263421186161e-09, -6.397916818556837e-08
548, 2.093789442749437e-01, 1.249996921018511e-01, 4.158920354978850e-01, 6.632265249449948e-01, 6.631020328205722e-04, 1.260869623757157e+00, 2.928170551858569e-01, 7.040698791822524e-01, 1.606236905107547e+00, -3.003155022991948e+00, -2.252521141832275e-08, -1.839267083081353e-08, 1.476263421186161e-09, -6.397916818556837e-08
549, 2.068918307273382e-01, 1.249921855182692e-01, 4.167845433752849e-01, 6.642041080144233e-01, 3.350651024676927e-03, 1.263376161019915e+00, 2.936447613160570e-01, 7.045481076097651e-01, 1.604634533366386e+00, -2.999640048768234e+00, -2.022743245122527e-08, -1.792442982928577e-08, 9.680329610822769e-10, -5.554790072359594e-08
550, 2.044195476052929e-01, 1.249745724927083e-01, 4.175789978742458e-01, 6.649307872234146e-01, 6.021576905045210e-03, 1.265547395565254e+00, 2.944414438219253e-01, 7.051155477665967e-01, 1.602733956944679e+00, -2.996256820868335e+00, -2.022743245122527e-08, -1.792442982928577e-08, 9.680329610822769e-10, -5.554790072359594e-08
551, 2.019621148166988e-01, 1.249468468310968e-01, 4.186131586718148e-01, 6.657795287842632e-01, 9.024139807403445e-03, 1.268334121719940e+00, 2.955181302966715e-01, 7.059456306493042e-01, 1.599955142452450e+00, -2.991684515471927e+00, -2.047937358584662e-08, -1.764151469352271e-08, 8.512784956116182e-10, -5.656953550037258e-08
552, 1.995195555093846e-01, 1.249089947809348e-01, 4.196971431917818e-01, 6.666503799591569e-01, 1.197239183645903e-02, 1.271251921133349e+00, 2.966498781255831e-01, 7.068189120125322e-01, 1.597033565439822e+00, -2.986878384042881e+00, -2.047937358584662e-08, -1.764151469352271e-08, 8.512784956116182e-10, -5.656953550037258e-08
553, 1.970918897615342e-01, 1.248609841924058e-01, 4.209504001668478e-01, 6.679931024363915e-01, 1.466277952789603e-02, 1.274778108084551e+00, 2.978055976142259e-01, 7.074600653573149e-01, 1.594889761917576e+00, -2.981970453481293e+00, -1.949410161072862e-08, -1.726697340664884e-08, 5.263703535540731e-10, -5.278978809641899e-08
554, 1.946791432282136e-01, 1.248026131426280e-01, 4.225179562855925e-01, 6.696443299734771e-01, 1.785288826756062e-02, 1.279180799734013e+00, 2.992589785861401e-01, 7.082751730055755e-01, 1.592165777961636e+00, -2.975798460225330e+00, -1.949410161072862e-08, -1.726697340664884e-08, 5.263703535540731e-10, -5.278978809641899e-08
555, 1.922813364346099e-01, 1.247339763646117e-01, 4.238909545744765e-01, 6.709582891036691e-01, 2.065396087252624e-02, 1.282983093060340e+00, 3.005859112343687e-01, 7.091114070506936e-01, 1.589372837150147e+00, -2.970163448129914e+00, -1.947075817243515e-08, -1.700692375816715e-08, 4.888929920621177e-10, -5.279563142224220e-08
556, 1.898984995086176e-01, 1.246550633857338e-01, 4.251402254706809e-01, 6.720362015134659e-01, 2.379974420733269e-02, 1.286403862603372e+00, 3.018321645324383e-01, 7.099590827903293e-01, 1.586543422544746e+00, -2.964871052605582e+00, -1.947075817243515e-08, -1.700692375816715e-08, 4.888929920621177e-10, -5.279563142224220e-08
557, 1.875306634309128e-01, 1.245657940544370e-01, 4.265074628980112e-01, 6.731623459429860e-01, 2.700420518782579e-02, 1.290127075103652e+00, 3.032166779685699e-01, 7.109293607860661e-01, 1.583306885524761e+00, -2.958991515336465e+00, -1.906522184569326e-08, -1.671824578775016e-08, 2.720091513142009e-10, -5.128569480206124e-08
558, 1.851778532096165e-01, 1.244661179714237e-01, 4.278784677061627e-01, 6.742642063296017e-01, 3.023948713094567e-02, 1.293855907526659e+00, 3.046096351912919e-01, 7.119069039026211e-01, 1.580048343595413e+00, -2.953076120301974e+00, -1.906522184569326e-08, -1.671824578775016e-08, 2.720091513142009e-10, -5.128569480206124e-08
559, 1.828400999852511e-01, 1.243560582772227e-01, 4.293900265576286e-01, 6.755364276451626e-01, 3.342861881369294e-02, 1.297992855988386e+00, 3.061195628815312e-01, 7.129172639049332e-01, 1.576682761833871e+00, -2.946663993198869e+00, -1.910934288584798e-08, -1.658483705924141e-08, 1.862775350636170e-10, -5.163352390091802e-08
560, 1.805174332753774e-01, 1.242355766250651e-01, 4.309996093473499e-01, 6.769251931964531e-01, 3.678189961762781e-02, 1.302420109161869e+00, 3.077053792185008e-01, 7.139342415749521e-01, 1.573297510635995e+00, -2.939929593942160e+00, -1.910934288584798e-08, -1.658483705924141e-08, 1.862775350636170e-10, -5.163352390091802e-08
561, 1.782098883567871e-01, 1.241046262129918e-01, 4.327456701382534e-01, 6.785004135590069e-01, 4.014970227841261e-02, 1.307255070630527e+00, 3.093933363477039e-01, 7.149542045073705e-01, 1.569904688083064e+00, -2.932761438985463e+00, -1.863148607617049e-08, -1.606027122402764e-08, -7.577024424554324e-11, -4.994120472723296e-08
562, 1.759174980990232e-01, 1.239632217437816e-01, 4.344998880425511e-01, 6.799035698358652e-01, 4.354804383776618e-02, 1.312040551874424e+00, 3.111612536616338e-01, 7.161365565902320e-01, 1.565974641096054e+00, -2.925253721498076e+00, -1.863148607617049e-08, -1.606027122402764e-08, -7.577024424554324e-11, -4.994120472723296e-08
563, 1.736402954356714e-01, 1.238113821229347e-01, 4.362653907641215e-01, 6.813146844119113e-01, 4.713641303761544e-02, 1.316869609494367e+00, 3.129277469010242e-01, 7.172875811966871e-01, 1.562151710690959e+00, -2.917752051549926e+00, -1.854465980777320e-08, -1.578151997971844e-08, -9.015842239445959e-11, -4.971110079132757e-08
564, 1.713783206323055e-01, 1.236490359381922e-01, 4.379741403704410e-01, 6.824050003801743e-01, 5.072688342856450e-02, 1.321433012998110e+00, 3.147478862659425e-01, 7.186449090344170e-01, 1.557647338818779e+00, -2.910022565542969e+00, -1.854465980777320e-08, -1.578151997971844e-08, -9.015842239445959e-11, -4.971110079132757e-08
565, 1.691316112613830e-01, 1.234761581729996e-01, 4.400925260937081e-01, 6.840832692866873e-01, 5.446084262266006e-02, 1.327222513514620e+00, 3.168722363063167e-01, 7.200127644041057e-01, 1.553112058519919e+00, -2.901001204746407e+00, -1.798766152694142e-08, -1.511392200281847e-08, -3.804139295238151e-10, -4.781676610221552e-08
566, 1.669001995527614e-01, 1.232928432372209e-01, 4.423183734442330e-01, 6.858772806777761e-01, 5.822878476001389e-02, 1.333323666245721e+00, 3.190863945521453e-01, 7.213952973906370e-01, 1.548532178291346e+00, -2.891598460369694e+00, -1.798766152694142e-08, -1.511392200281847e-08, -3.804139295238151e-10, -4.781676610221552e-08
567, 1.646841301007033e-01, 1.230990219901441e-01, 4.443293672254017e-01, 6.874039333246816e-01, 6.194608997110752e-02, 1.338814924324665e+00, 3.211077832446586e-01, 7.226796312154747e-01, 1.544281174961949e+00, -2.883014339881698e+00, -1.781295061453747e-08, -1.477880828826272e-08, -3.916112573110198e-10, -4.729745883835790e-08
568, 1.624834434321460e-01, 1.228946684597474e-01, 4.463131213488067e-01, 6.887234272978636e-01, 6.579682744805061e-02, 1.344166339131524e+00, 3.231672709370424e-01, 7.240819404107947e-01, 1.539643606374683e+00, -2.874268426460669e+00, -1.781295061453747e-08, -1.477880828826272e-08, -3.916112573110198e-10, -4.729745883835790e-08
569, 1.602981788572030e-01, 1.226798163350202e-01, 4.484235814896712e-01, 6.901114935976878e-01, 6.973531436947157e-02, 1.349856641546121e+00, 3.253612173160986e-01, 7.255666979761477e-01, 1.534737727301811e+00, -2.864951514709963e+00, -1.748391004197103e-08, -1.422845452569987e-08, -6.676905695002233e-10, -4.617787396909989e-08
570, 1.581283611660415e-01, 1.224546056434482e-01, 4.508042913151453e-01, 6.917918342232652e-01, 7.372435236385635e-02, 1.356317144762605e+00, 3.277945532868056e-01, 7.271327261116359e-01, 1.529568074927330e+00, -2.854618000310833e+00, -1.748391004197103e-08, -1.422845452569987e-08, -6.676905695002233e-10, -4.617787396909989e-08
571, 1.559740558957377e-01, 1.222188207476401e-01, 4.534214451599739e-01, 6.937382077960855e-01, 7.799462474683840e-02, 1.363469290529440e+00, 3.304195590380110e-01, 7.287250361998958e-01, 1.524316593833733e+00, -2.843470532367886e+00, -1.752763767459697e-08, -1.411320083022360e-08, -8.114719729501729e-10, -4.632404282389757e-08
572, 1.538352920021432e-01, 1.219726317911434e-01, 4.560965616645868e-01, 6.956348815332563e-01, 8.225738697307436e-02, 1.370746385474552e+00, 3.331361489628910e-01, 7.304070606168683e-01, 1.518774507931439e+00, -2.831934138937955e+00, -1.752763767459697e-08, -1.411320083022360e-08, -8.114719729501729e-10, -4.632404282389757e-08
573, 1.517121146497393e-01, 1.217160739895805e-01, 4.588315474528367e-01, 6.977218266607141e-01, 8.641465609216262e-02, 1.378252073488715e+00, 3.358477974798468e-01, 7.319631776504398e-01, 1.513651993037670e+00, -2.820418729914022e+00, -1.745858324575522e-08, -1.375071800868710e-08, -1.031162669140606e-09, -4.582019963450534e-08
574, 1.496045777401911e-01, 1.214490391427331e-01, 4.611444035860114e-01, 6.992664648684360e-01, 9.072059891407504e-02, 1.384556661722303e+00, 3.381835667879137e-01, 7.333571960498414e-01, 1.509066879150896e+00, -2.810499546509627e+00, -1.745858324575522e-08, -1.375071800868710e-08, -1.031162669140606e-09, -4.582019963450534e-08
575, 1.475127151956695e-01, 1.211716359589703e-01, 4.630400682721069e-01, 7.002961320606268e-01, 9.502925619435523e-02, 1.389676037912648e+00, 3.401460032472434e-01, 7.345930224063367e-01, 1.505005007879112e+00, -2.802165775236781e+00, -1.736696858545272e-08, -1.350948641842820e-08, -1.052071860185855e-09, -4.537353448519355e-08
576, 1.454365734606775e-01, 1.208839148466290e-01, 4.650430329856693e-01, 7.012759887509548e-01, 9.928228545878333e-02, 1.395032876847465e+00, 3.422718326145588e-01, 7.360003447790739e-01, 1.500382769892066e+00, -2.793138132263639e+00, -1.736696858545272e-08, -1.350948641842820e-08, -1.052071860185855e-09, -4.537353448519355e-08
577, 1.433761919527155e-01, 1.205859198621371e-01, 4.673751262052054e-01, 7.026455594794219e-01, 1.036322168592801e-01, 1.401344466688499e+00, 3.446724612255233e-01, 7.374642806176888e-01, 1.495578231094539e+00, -2.782943514415142e+00, -1.699372537133925e-08, -1.294674611962421e-08, -1.094527676825940e-09, -4.458396229978234e-08
578, 1.413316189467444e-01, 1.202776604144559e-01, 4.698631525247093e-01, 7.042369969674472e-01, 1.082248276205689e-01, 1.408143662780780e+00, 3.471680107750585e-01, 7.388704751790502e-01, 1.490966619099715e+00, -2.772345801023196e+00, -1.699372537133925e-08, -1.294674611962421e-08, -1.094527676825940e-09, -4.458396229978234e-08
579, 1.393029014837410e-01, 1.199591632045709e-01, 4.728118253048066e-01, 7.057746124691123e-01, 1.129967415394517e-01, 1.416023404718675e+00, 3.503039094169835e-01, 7.408949833079023e-01, 1.484333039854101e+00, -2.759028752263535e+00, -1.675653837907021e-08, -1.255495141183616e-08, -1.117325135191471e-09, -4.396442698784142e-08
580, 1.372900842543811e-01, 1.196304758515526e-01, 4.764472589873563e-01, 7.080465270542495e-01, 1.179588408234807e-01, 1.425853185853740e+00, 3.540553527068092e-01, 7.431155201927711e-01, 1.477064729354123e+00, -2.743097703810054e+00, -1.675653837907021e-08, -1.255495141183616e-08, -1.117325135191471e-09, -4.396442698784142e-08
581, 1.352932121483207e-01, 1.192916670812924e-01, 4.798371252808371e-01, 7.100008105693245e-01, 1.227299675579954e-01, 1.434974327535781e+00, 3.575980561758845e-01, 7.452488299370147e-01, 1.470089188897167e+00, -2.728053099304044e+00, -1.664870924455997e-08, -1.209105482402606e-08, -1.350877493200286e-09, -4.344845239145911e-08
582, 1.333123155101097e-01, 1.189428660704181e-01, 4.829627209678093e-01, 7.119713532741576e-01, 1.274414443767006e-01, 1.443491905821723e+00, 3.607570479509312e-01, 7.469666545442885e-01, 1.464477181908124e+00, -2.714637982202605e+00, -1.664870924455997e-08, -1.209105482402606e-08, -1.350877493200286e-09, -4.344845239145911e-08
583, 1.313474653590153e-01, 1.185839660746107e-01, 4.859602462207473e-01, 7.132967954814365e-01, 1.325737760207749e-01, 1.451483724667899e+00, 3.639633730516412e-01, 7.489570924414894e-01, 1.457979980282187e+00, -2.701021857263290e+00, -1.664950760593698e-08, -1.180617026363961e-08, -1.409979688560270e-09, -4.307828893601595e-08
584, 1.293986905342853e-01, 1.182151041349610e-01, 4.889399341288817e-01, 7.146179975991278e-01, 1.376753704214976e-01, 1.459445847237987e+00, 3.671327539699612e-01, 7.508749609991711e-01, 1.451724946154078e+00, -2.687562621156954e+00, -1.664950760593698e-08, -1.180617026363961e-08, -1.409979688560270e-09, -4.307828893601595e-08
585, 1.274660345014040e-01, 1.178363765583562e-01, 4.918115021892011e-01, 7.157385081704949e-01, 1.427554784638049e-01, 1.467084234221369e+00, 3.702219486038874e-01, 7.527720416377375e-01, 1.445542629756070e+00, -2.674443907746362e+00, -1.662921944589613e-08, -1.137877003731802e-08, -1.526256482309307e-09, -4.284461851966626e-08
586, 1.255495472593283e-01, 1.174478071316562e-01, 4.945827649404964e-01, 7.168787552890722e-01, 1.478298985480391e-01, 1.474509945790849e+00, 3.731491061013762e-01, 7.544725222001420e-01, 1.440005038150628e+00, -2.662013308555395e+00, -1.662921944589613e-08, -1.137877003731802e-08, -1.526256482309307e-09, -4.284461851966626e-08
587, 1.236492650669216e-01, 1.170494934458922e-01, 4.977899915466273e-01, 7.182974761391486e-01, 1.531587825921063e-01, 1.483115755715441e+00, 3.765248389891623e-01, 7.563929475948370e-01, 1.433755611841785e+00, -2.647677768858665e+00, -1.672408378450285e-08, -1.135419813724781e-08, -1.675269728496076e-09, -4.326102631679873e-08
588, 1.217652399545763e-01, 1.166414852578354e-01, 5.013189379556199e-01, 7.198686231763232e-01, 1.585537321746878e-01, 1.492565894060184e+00, 3.802581170959652e-01, 7.585153647828647e-01, 1.426854088135779e+00, -2.631823861491573e+00, -1.672408378450285e-08, -1.135419813724781e-08, -1.675269728496076e-09, -4.326102631679873e-08
589, 1.198975152514194e-01, 1.162238504302613e-01, 5.044526044333065e-01, 7.210512124655729e-01, 1.638077211467444e-01, 1.500928207671529e+00, 3.836025259245902e-01, 7.604332350618406e-01, 1.420622206240441e+00, -2.617621343958767e+00, -1.654417969287891e-08, -1.073272604124043e-08, -1.657214754313685e-09, -4.259557995212049e-08
590, 1.180461120253139e-01, 1.157967528580961e-01, 5.073484100484231e-01, 7.218350438573052e-01, 1.691934362464889e-01, 1.508595144384798e+00, 3.867537285936444e-01, 7.623040122599997e-01, 1.414547324410233e+00, -2.604239304426517e+00, -1.654417969287891e-08, -1.073272604124043e-08, -1.657214754313685e-09, -4.259557995212049e-08
591, 1.162110837471464e-01, 1.153602159219411e-01, 5.106554734192418e-01, 7.230313748435417e-01, 1.747146606987065e-01, 1.517432212346397e+00, 3.902711709761378e-01, 7.642553370924708e-01, 1.408214856443545e+00, -2.589301974791332e+00, -1.641004043761995e-08, -1.050907438848725e-08, -1.682952194270726e-09, -4.233675188203279e-08
592, 1.143924753539138e-01, 1.149143144786999e-01, 5.139174134333493e-01, 7.240628019037636e-01, 1.801999370212902e-01, 1.526110052036528e+00, 3.937792634623443e-01, 7.662306299987133e-01, 1.401808537215459e+00, -2.574404350847870e+00, -1.641004043761995e-08, -1.050907438848725e-08, -1.682952194270726e-09, -4.233675188203279e-08
593, 1.125903258783105e-01, 1.144591442027224e-01, 5.174921527368477e-01, 7.252264020925745e-01, 1.859053797395482e-01, 1.535622084928580e+00, 3.976217251181404e-01, 7.683628109436028e-01, 1.394897620777919e+00, -2.558086779691950e+00, -1.619030542965305e-08, -9.793801103441524e-09, -1.659511056351093e-09, -4.162931221962651e-08
594, 1.108046575615948e-01, 1.139948640071073e-01, 5.215051996891967e-01, 7.267436546568247e-01, 1.915815343606811e-01, 1.546330319295576e+00, 4.019054002268872e-01, 7.706642243766932e-01, 1.387442785537948e+00, -2.539895531565795e+00, -1.619030542965305e-08, -9.793801103441524e-09, -1.659511056351093e-09, -4.162931221962651e-08
595, 1.090355174050704e-01, 1.135215327498077e-01, 5.253432613831398e-01, 7.279064345761799e-01, 1.973203727430845e-01, 1.556508302769623e+00, 4.060656213572645e-01, 7.729529456381767e-01, 1.380033511674872e+00, -2.522228548678173e+00, -1.607552591043060e-08, -9.413992918538838e-09, -1.650185571522300e-09, -4.101295525416049e-08
596, 1.072829473767737e-01, 1.130392284029608e-01, 5.289188306751191e-01, 7.286183995289456e-01, 2.032818758956329e-01, 1.565928972288030e+00, 4.100025507891179e-01, 7.751710224908900e-01, 1.372856872766572e+00, -2.505509806399196e+00, -1.607552591043060e-08, -9.413992918538838e-09, -1.650185571522300e-09, -4.101295525416049e-08
597, 1.055469794072597e-01, 1.125480468722194e-01, 5.328382726193887e-01, 7.295808779148397e-01, 2.093037051910945e-01, 1.576293270720613e+00, 4.142804769534134e-01, 7.774975977548406e-01, 1.365332992729298e+00, -2.487342972000115e+00, -1.588063769375481e-08, -8.768594517150063e-09, -1.631361712384205e-09, -4.027869349165769e-08
598, 1.038276215517760e-01, 1.120481788514409e-01, 5.371167783300456e-01, 7.308541019852661e-01, 2.154814004034357e-01, 1.587672320990039e+00, 4.188850459585308e-01, 7.798770451016072e-01, 1.357641835146959e+00, -2.467789001365169e+00, -1.588063769375481e-08, -8.768594517150063e-09, -1.631361712384205e-09, -4.027869349165769e-08
599, 1.021249239865390e-01, 1.115396978880908e-01, 5.410569345642982e-01, 7.317899629005253e-01, 2.215122368744601e-01, 1.598119069826900e+00, 4.231579029712849e-01, 7.820949625422420e-01, 1.350475826002262e+00, -2.449643693853897e+00, -1.590611509172390e-08, -8.670635209817590e-09, -1.712567976319690e-09, -4.056136160279777e-08
600, 1.004389273607523e-01, 1.110226763726647e-01, 5.445317813601210e-01, 7.322227260726006e-01, 2.274396181694983e-01, 1.607270826530878e+00, 4.269874530386363e-01, 7.841368817300531e-01, 1.343880789696094e+00, -2.433380953632429e+00, -1.590611509172390e-08, -8.670635209817590e-09, -1.712567976319690e-09, -4.056136160279777e-08
601, 9.876965818558585e-02, 1.104972287330607e-01, 5.478298433777544e-01, 7.323895857571541e-01, 2.333998680858097e-01, 1.615922953661834e+00, 4.306562147870215e-01, 7.861130969640585e-01, 1.337499876898620e+00, -2.417801024345928e+00, -1.602603949546477e-08, -8.233824733139272e-09, -1.819657702295530e-09, -4.069538772633052e-08
602, 9.711712345145393e-02, 1.099635322140226e-01, 5.516413289725595e-01, 7.328911777323960e-01, 2.395235126757952e-01, 1.625969322369486e+00, 4.348487690117077e-01, 7.882817080105662e-01, 1.330499615162408e+00, -2.399996734280163e+00, -1.602603949546477e-08, -8.233824733139272e-09, -1.819657702295530e-09, -4.069538772633052e-08
603, 9.548134812157630e-02, 1.094217277771894e-01, 5.559372189764155e-01, 7.335449305992412e-01, 2.458849718094631e-01, 1.637282749041441e+00, 4.395838990742474e-01, 7.907078066901220e-01, 1.322670172503338e+00, -2.379888317163892e+00, -1.589598330742348e-08, -7.840107341117175e-09, -1.722005260607062e-09, -4.015504773136058e-08
604, 9.386234520796026e-02, 1.088719646096984e-01, 5.605266374712292e-01, 7.340448978146654e-01, 2.524631274973475e-01, 1.649292447366857e+00, 4.447193312089354e-01, 7.933955346265986e-01, 1.313998394427603e+00, -2.358079959194263e+00, -1.589598330742348e-08, -7.840107341117175e-09, -1.722005260607062e-09, -4.015504773136058e-08
605, 9.226015660419387e-02, 1.083142983744357e-01, 5.651871336331666e-01, 7.347367960684300e-01, 2.590692432421279e-01, 1.661573302806432e+00, 4.498491196026656e-01, 7.959295122500776e-01, 1.305824070159496e+00, -2.336295568189804e+00, -1.585522979574705e-08, -7.358363141030111e-09, -1.760499468428378e-09, -4.004127185375239e-08
606, 9.067480585214760e-02, 1.077488482338167e-01, 5.693221460905713e-01, 7.350982373833941e-01, 2.654841157545374e-01, 1.672470669952003e+00, 4.543993086308997e-01, 7.981409326005933e-01, 1.298691027919165e+00, -2.316972530019963e+00, -1.585522979574705e-08, -7.358363141030111e-09, -1.760499468428378e-09, -4.004127185375239e-08
607, 8.910631641870703e-02, 1.071757415672431e-01, 5.734067860634640e-01, 7.354524322089045e-01, 2.718391659892480e-01, 1.683258845551303e+00, 4.588704944721762e-01, 8.002529890209376e-01, 1.291878803968112e+00, -2.297984990350876e+00, -1.587959264082173e-08, -7.125548373565493e-09, -1.728228615771599e-09, -3.996716113618959e-08
608, 8.755466147927131e-02, 1.065952334577907e-01, 5.775421316667776e-01, 7.355359574239577e-01, 2.783864544794900e-01, 1.694118471141863e+00, 4.634596681890572e-01, 8.024690196220317e-01, 1.284731271441268e+00, -2.278496398042056e+00, -1.587959264082173e-08, -7.125548373565493e-09, -1.728228615771599e-09, -3.996716113618959e-08
609, 8.601986414750289e-02, 1.060074266400900e-01, 5.818244663617048e-01, 7.354001705204686e-01, 2.850309044532288e-01, 1.705289646270406e+00, 4.682864088169753e-01, 8.048585714266855e-01, 1.277023727867760e+00, -2.257998943362601e+00, -1.582037501002276e-08, -6.455523560155996e-09, -1.696720486332737e-09, -3.942237492005063e-08
610, 8.450194679377801e-02, 1.054124256393879e-01, 5.862623975959705e-01, 7.350639881424994e-01, 2.915365755896872e-01, 1.716769303267339e+00, 4.733859581733362e-01, 8.074643028693368e-01, 1.268618034098252e+00, -2.236342966819536e+00, -1.582037501002276e-08, -6.455523560155996e-09, -1.696720486332737e-09, -3.942237492005063e-08
611, 8.300092392045497e-02, 1.048103589972846e-01, 5.907872884993257e-01, 7.349591828839481e-01, 2.981117784539421e-01, 1.728576840712822e+00, 4.784824737873883e-01, 8.099065147505023e-01, 1.260738505906780e+00, -2.214699873503534e+00, -1.587595088725635e-08, -6.253841333681009e-09, -1.661898008098461e-09, -3.949133109415470e-08
612, 8.151678305530358e-02, 1.042014218019364e-01, 5.950099794771323e-01, 7.343830207735581e-01, 3.046324505972012e-01, 1.739505676258214e+00, 4.833287413322859e-01, 8.123035881801736e-01, 1.253002938271885e+00, -2.194119494936787e+00, -1.587595088725635e-08, -6.253841333681009e-09, -1.661898008098461e-09, -3.949133109415470e-08
613, 8.004952085738169e-02, 1.035857821862485e-01, 5.991611636130657e-01, 7.335846078507359e-01, 3.112181903545014e-01, 1.750218883706538e+00, 4.881235019229818e-01, 8.146781393164675e-01, 1.245337974107330e+00, -2.173757848127309e+00, -1.563507667778907e-08, -5.547043269160667e-09, -1.490741530218997e-09, -3.860538733135854e-08
614, 7.859915133081563e-02, 1.029635594217761e-01, 6.032029823002829e-01, 7.327055731812472e-01, 3.177352703002326e-01, 1.760655186017044e+00, 4.927866083766747e-01, 8.169498872460128e-01, 1.238002526697856e+00, -2.153955289720256e+00, -1.563507667778907e-08, -5.547043269160667e-09, -1.490741530218997e-09, -3.860538733135854e-08
615, 7.716566509727882e-02, 1.023349242070468e-01, 6.073943858907852e-01, 7.317294990184158e-01, 3.243296658614869e-01, 1.771456902195847e+00, 4.976431121846630e-01, 8.193080537859032e-01, 1.230385189625676e+00, -2.133331441376497e+00, -1.559689555286070e-08, -5.429686478208851e-09, -1.473429267484505e-09, -3.876890386500520e-08
616, 7.574905493062245e-02, 1.017000370532337e-01, 6.123707105830296e-01, 7.310523243654752e-01, 3.313929006150317e-01, 1.784360823464326e+00, 5.033297081753794e-01, 8.219362870836300e-01, 1.221891543999560e+00, -2.109182486090628e+00, -1.559689555286070e-08, -5.429686478208851e-09, -1.473429267484505e-09, -3.876890386500520e-08
617, 7.434930154862367e-02, 1.010590782825785e-01, 6.178855454051791e-01, 7.305844518979562e-01, 3.384243998015752e-01, 1.798666115589310e+00, 5.096267046988087e-01, 8.247914334435846e-01, 1.212659203126476e+00, -2.082441376342755e+00, -1.557692164144697e-08, -4.895180483188710e-09, -1.378876679503094e-09, -3.875879728276743e-08
618, 7.296641740442621e-02, 1.004121559311456e-01, 6.229538347733771e-01, 7.299151366148053e-01, 3.450538184317747e-01, 1.811785903924028e+00, 5.154409907713114e-01, 8.274144278425105e-01, 1.204171911301793e+00, -2.057750166590322e+00, -1.557692164144697e-08, -4.895180483188710e-09, -1.378876679503094e-09, -3.875879728276743e-08
