"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
0, 1.000000000000000e+00, 0.000000000000000e+00, 1.008688209025572e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.711271040172483e+00, 1.000000000000000e-10, 7.554439530649916e+05, 1.084508416028645e+00, 1.075167139185972e+00, 0.000000000000000e+00, 3.069439434647307e-01, 1.000419413702599e-07, 7.855946644792150e-09, -8.432509966961471e-05, 1.138362065189828e+01, 4.960678356078342e-01, 1.335225762718646e-16
1, 5.000000000000000e-01, 7.766482000000000e-02, 7.878870825369855e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.102255396571394e+00, 1.000000000000000e-10, 9.596073828726526e+05, 8.409021585970420e-01, 1.067287657375152e+00, 0.000000000000000e+00, -5.778610123327506e-01, 9.948172502512069e-08, 3.091923734974226e-03, -2.116319559215000e-04, -2.987532960336861e+02, 2.672874027412750e+00, 8.210514978672352e-17
2, 0.000000000000000e+00, 0.000000000000000e+00, 1.170198800775238e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.152960366907446e+00, 1.000000000000000e-10, 6.453886181402348e+05, 1.261184146716170e+00, 1.077752041687836e+00, 0.000000000000000e+00, 9.486497999957496e-01, 1.002252836594134e-07, -9.686840842012177e-13, 1.823770071717403e-03, -8.198012693335929e+01, 2.491853855325355e+00, 1.813169254324610e-16
3, 5.000000000000000e-01, -7.766482000000000e-02, 8.435870396738494e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.254145248690772e+00, 1.000000000000000e-10, 8.971891218038331e+05, 9.016580994425653e-01, 1.068838255020096e+00, 0.000000000000000e+00, -3.571886941376777e-01, 9.959212955971430e-08, 3.163933838369703e-03, 2.165608171167175e-04, -3.208808912856619e+02, 2.794660450135864e+00, 9.402555411097918e-17
12, 9.954551090812083e-01, 1.139796998787765e-03, 1.006469359661707e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.705390959311091e+00, 1.000000000000000e-10, 7.561268780510066e+05, 1.082156383684177e+00, 1.075200524780914e+00, 0.000000000000000e+00, 2.984011010249569e-01, 1.000443107276366e-07, 1.302605660671904e-04, -3.250621423453599e-05, 1.595521504619580e+01, 6.252303362930566e-01, 1.331085292190258e-16
13, 9.903582780842387e-01, 2.406068756233480e-03, 1.004164524534473e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.699179863745899e+00, 1.000000000000000e-10, 7.578641401441499e+05, 1.079671945458193e+00, 1.075194272530913e+00, 0.000000000000000e+00, 2.893773457327053e-01, 1.000438670116308e-07, 1.762669475446041e-04, -4.356074080189833e-05, 9.661382414863901e+00, 7.262736764581937e-01, 1.324992793384255e-16
14, 9.848986192925683e-01, 3.748615735746229e-03, 1.002280406815131e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.694026251787013e+00, 1.000000000000000e-10, 7.592645027676647e+05, 1.077610500674714e+00, 1.075158701444593e+00, 0.000000000000000e+00, 2.818899495559588e-01, 1.000413425426571e-07, 2.317296266713560e-04, -5.666502691270594e-05, 6.881212208177299e+00, 8.317216523272115e-01, 1.320067508793858e-16
15, 9.791316777091300e-01, 5.151318129529794e-03, 9.992829710883460e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.685819907712802e+00, 1.000000000000000e-10, 7.615079283063171e+05, 1.074327963045149e+00, 1.075098839996313e+00, 0.000000000000000e+00, 2.699674086785104e-01, 1.000370941016012e-07, 2.896299931754399e-04, -7.003543009856576e-05, 5.742912274827270e+00, 9.281997416606314e-01, 1.312242359731994e-16
16, 9.730890097617939e-01, 6.604297475457873e-03, 9.962932236919058e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.677583530336160e+00, 1.000000000000000e-10, 7.637471595880574e+05, 1.071033412094612e+00, 1.075018264327591e+00, 0.000000000000000e+00, 2.580012340863779e-01, 1.000313753632135e-07, 3.520005321657208e-04, -8.412445581072754e-05, 5.064021615773523e+00, 1.021471716357614e+00, 1.304480413193502e-16
17, 9.667914797640027e-01, 8.100496729753454e-03, 9.928950537473928e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.668203799786284e+00, 1.000000000000000e-10, 7.663049731047509e+05, 1.067281519874797e+00, 1.074918759889733e+00, 0.000000000000000e+00, 2.443739452609167e-01, 1.000243128929932e-07, 4.181128222366770e-04, -9.870976278172043e-05, 4.481241920284117e+00, 1.111087692985564e+00, 1.295691758595463e-16
18, 9.602541002872421e-01, 9.634414712189477e-03, 9.891081664562412e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.657740897317423e+00, 1.000000000000000e-10, 7.691732295501292e+05, 1.063096358887404e+00, 1.074802933531776e+00, 0.000000000000000e+00, 2.291729761992112e-01, 1.000160915466023e-07, 4.890856758084509e-04, -1.140080399660311e-04, 3.642907018362887e+00, 1.199102027364544e+00, 1.285936784597645e-16
19, 9.534882440371402e-01, 1.120153997318649e-02, 9.853902579323049e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.647434244235550e+00, 1.000000000000000e-10, 7.720011019192658e+05, 1.058973697654804e+00, 1.074674413644908e+00, 0.000000000000000e+00, 2.141990131814379e-01, 1.000069687051151e-07, 5.620425397916912e-04, -1.293038931384456e-04, 2.495126505999639e+00, 1.282699308994896e+00, 1.276410406659568e-16
20, 9.465028487157313e-01, 1.279803710344393e-02, 9.810342078325898e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.635384702208591e+00, 1.000000000000000e-10, 7.753475890822071e+05, 1.054153880844195e+00, 1.074533255240049e+00, 0.000000000000000e+00, 1.966929037529465e-01, 9.999694811493824e-08, 6.377376449157365e-04, -1.447400883837146e-04, 1.008433443396358e+00, 1.363001989419139e+00, 1.265283086013993e-16
21, 9.393051110299245e-01, 1.442052499216499e-02, 9.769023375273402e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.623917350479556e+00, 1.000000000000000e-10, 7.785379318028856e+05, 1.049566940152746e+00, 1.074382668393781e+00, 0.000000000000000e+00, 1.800326262275120e-01, 9.998625750328403e-08, 7.149691358687727e-04, -1.600132411763178e-04, -9.795165281656764e-01, 1.439799928270308e+00, 1.254790910381803e-16
22, 9.319009435446923e-01, 1.606600778434343e-02, 9.722310025463506e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.610982059815171e+00, 1.000000000000000e-10, 7.821840729929801e+05, 1.044392823887179e+00, 1.074222917343544e+00, 0.000000000000000e+00, 1.612396618680814e-01, 9.997491549282828e-08, 7.934810665081412e-04, -1.750450966178011e-04, -3.374572996004457e+00, 1.512822827659937e+00, 1.242969550688801e-16
23, 9.242952667533899e-01, 1.773175666800886e-02, 9.677701333968221e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.598601564578716e+00, 1.000000000000000e-10, 7.856892007250449e+05, 1.039440625792775e+00, 1.074057350937659e+00, 0.000000000000000e+00, 1.432527289287688e-01, 9.996315972938053e-08, 8.722224422160514e-04, -1.895885835112021e-04, -6.321733256236739e+00, 1.582117716666855e+00, 1.231746747174716e-16
24, 9.164922282004191e-01, 1.941528702144482e-02, 9.628214735431916e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.584900187323335e+00, 1.000000000000000e-10, 7.896230542302872e+05, 1.033960074890821e+00, 1.073885557501993e+00, 0.000000000000000e+00, 1.233467599701884e-01, 9.995096088537812e-08, 9.515773064520998e-04, -2.037170210739911e-04, -9.753806921594151e+00, 1.647935538463956e+00, 1.219343144847060e-16
25, 9.084953552296542e-01, 2.111425737186532e-02, 9.582705933401431e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.572261857623747e+00, 1.000000000000000e-10, 7.932639669496395e+05, 1.028904743011168e+00, 1.073710025291315e+00, 0.000000000000000e+00, 1.049852336798634e-01, 9.993849556561737e-08, 1.030230868946569e-03, -2.171419583882481e-04, -1.364491946224496e+01, 1.710269683461857e+00, 1.208009715149267e-16
26, 9.003076575657573e-01, 2.282651208682931e-02, 9.531904858138797e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.558195828001634e+00, 1.000000000000000e-10, 7.973797383415924e+05, 1.023278331162526e+00, 1.073529736596984e+00, 0.000000000000000e+00, 8.454948157922680e-02, 9.992569142511957e-08, 1.108326121118242e-03, -2.298964866395454e-04, -1.786370847466196e+01, 1.768834004534116e+00, 1.195403427210446e-16
27, 8.919317108753874e-01, 2.455000030928785e-02, 9.485429800470248e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.545289902091587e+00, 1.000000000000000e-10, 8.011708720679700e+05, 1.018115960798693e+00, 1.073347209578441e+00, 0.000000000000000e+00, 6.579917963813654e-02, 9.991272724272152e-08, 1.185668319900947e-03, -2.419416069426681e-04, -2.253428754292396e+01, 1.824674496473545e+00, 1.183945897238387e-16
28, 8.833697322173532e-01, 2.628278127129246e-02, 9.436300780902019e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.531673418297202e+00, 1.000000000000000e-10, 8.052252776333727e+05, 1.012669367281135e+00, 1.073163510568316e+00, 0.000000000000000e+00, 4.601654766735363e-02, 9.989967872537473e-08, 1.260488546151495e-03, -2.529271879503823e-04, -2.733222853628253e+01, 1.876112870623028e+00, 1.171883312577553e-16
29, 8.746236286182690e-01, 2.802300653966791e-02, 9.386900975977396e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.517990867734482e+00, 1.000000000000000e-10, 8.093448699144738e+05, 1.007196347056245e+00, 1.072980688337742e+00, 0.000000000000000e+00, 2.613793096341867e-02, 9.988669139863573e-08, 1.333823803215840e-03, -2.630806887003435e-04, -3.269427514336424e+01, 1.924479636182355e+00, 1.159814710391499e-16
30, 8.656950427000752e-01, 2.976890101181547e-02, 9.339529128063075e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.504857675977198e+00, 1.000000000000000e-10, 8.133306855919660e+05, 1.001943070353521e+00, 1.072798271320681e+00, 0.000000000000000e+00, 7.057447113160000e-03, 9.987373177460521e-08, 1.405256226263509e-03, -2.723329661446137e-04, -3.833869945461669e+01, 1.969966432585400e+00, 1.148306486261799e-16
